Plot Title: 20775520,,,,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20775520, SEN S/N: 20775520)","Full Range, μS/cm (LGR S/N: 20775520, SEN S/N: 20775520)","Temp, °C (LGR S/N: 20775520, SEN S/N: 20775520)",Coupler Detached (LGR S/N: 20775520),Coupler Attached (LGR S/N: 20775520),Host Connected (LGR S/N: 20775520),Stopped (LGR S/N: 20775520),End Of File (LGR S/N: 20775520)
78,2022-06-23T12:03:51Z,366,363.5,11.28,,,,,
79,2022-06-23T12:03:54Z,365.7,363.5,11.28,,,,,
80,2022-06-23T12:03:57Z,365.9,363.9,11.28,,,,,
81,2022-06-23T12:04:00Z,366,363.5,11.28,,,,,
82,2022-06-23T12:04:03Z,366,363.9,11.29,,,,,
83,2022-06-23T12:04:06Z,366,363.6,11.27,,,,,
84,2022-06-23T12:04:09Z,365.5,363.9,11.27,,,,,
85,2022-06-23T12:04:12Z,366,363.5,11.28,,,,,
86,2022-06-23T12:04:15Z,366,363.5,11.29,,,,,
87,2022-06-23T12:04:18Z,366,363.5,11.28,,,,,
88,2022-06-23T12:04:21Z,366,363.5,11.28,,,,,
89,2022-06-23T12:04:24Z,366,363.5,11.28,,,,,
90,2022-06-23T12:04:27Z,366,363.5,11.28,,,,,
91,2022-06-23T12:04:30Z,366,363.5,11.29,,,,,
92,2022-06-23T12:04:33Z,365.9,363.6,11.27,,,,,
93,2022-06-23T12:04:36Z,365.9,363.5,11.28,,,,,
94,2022-06-23T12:04:39Z,366,363.9,11.28,,,,,
95,2022-06-23T12:04:42Z,366,363.9,11.28,,,,,
96,2022-06-23T12:04:45Z,366,363.9,11.28,,,,,
97,2022-06-23T12:04:48Z,365.9,363.6,11.27,,,,,
98,2022-06-23T12:04:51Z,366,363.5,11.28,,,,,
99,2022-06-23T12:04:54Z,366,363.9,11.28,,,,,
100,2022-06-23T12:04:57Z,366,363.5,11.28,,,,,
101,2022-06-23T12:05:00Z,366.1,363.9,11.28,,,,,
102,2022-06-23T12:05:03Z,366,363.5,11.29,,,,,
103,2022-06-23T12:05:06Z,365.7,363.2,11.28,,,,,
104,2022-06-23T12:05:09Z,366,363.9,11.28,,,,,
105,2022-06-23T12:05:12Z,366,363.9,11.28,,,,,
106,2022-06-23T12:05:15Z,366,363.9,11.28,,,,,
107,2022-06-23T12:05:18Z,366,363.5,11.28,,,,,
108,2022-06-23T12:05:21Z,366,363.9,11.29,,,,,
109,2022-06-23T12:05:24Z,366,363.9,11.28,,,,,
110,2022-06-23T12:05:27Z,366.1,364.3,11.29,,,,,
111,2022-06-23T12:05:30Z,366,364.3,11.28,,,,,
112,2022-06-23T12:05:33Z,366,363.5,11.28,,,,,
113,2022-06-23T12:05:36Z,366,363.9,11.28,,,,,
114,2022-06-23T12:05:39Z,366,363.5,11.28,,,,,
115,2022-06-23T12:05:42Z,366,363.9,11.28,,,,,
116,2022-06-23T12:05:45Z,366.1,364.3,11.28,,,,,
117,2022-06-23T12:05:48Z,366,363.9,11.28,,,,,
118,2022-06-23T12:05:51Z,366.1,363.9,11.28,,,,,
119,2022-06-23T12:05:54Z,366.1,364.3,11.29,,,,,
120,2022-06-23T12:05:57Z,366.1,364.3,11.28,,,,,
121,2022-06-23T12:06:00Z,366.2,364.3,11.28,,,,,
122,2022-06-23T12:06:03Z,366.1,364.3,11.29,,,,,
123,2022-06-23T12:06:06Z,366.1,363.9,11.28,,,,,
124,2022-06-23T12:06:09Z,366.1,364.3,11.28,,,,,
125,2022-06-23T12:06:12Z,366.2,363.9,11.28,,,,,
126,2022-06-23T12:06:15Z,366.1,363.9,11.28,,,,,
127,2022-06-23T12:06:18Z,366.2,363.9,11.29,,,,,
128,2022-06-23T12:06:21Z,366.1,364.3,11.27,,,,,
129,2022-06-23T12:06:24Z,366,364.3,11.28,,,,,
130,2022-06-23T12:06:27Z,366.1,363.9,11.28,,,,,
131,2022-06-23T12:06:30Z,366.1,364.3,11.27,,,,,
132,2022-06-23T12:06:33Z,366,363.5,11.28,,,,,
133,2022-06-23T12:06:36Z,366.1,364.3,11.29,,,,,
134,2022-06-23T12:06:39Z,366.1,363.9,11.28,,,,,
135,2022-06-23T12:06:42Z,366.1,364.3,11.28,,,,,
136,2022-06-23T12:06:45Z,366.1,363.9,11.28,,,,,
137,2022-06-23T12:06:48Z,366.1,364.3,11.28,,,,,
138,2022-06-23T12:06:51Z,366.2,363.9,11.28,,,,,
139,2022-06-23T12:06:54Z,366,363.5,11.28,,,,,
140,2022-06-23T12:06:57Z,366.2,364.3,11.29,,,,,
141,2022-06-23T12:07:00Z,366.1,363.9,11.28,,,,,
142,2022-06-23T12:07:03Z,366.1,364.3,11.28,,,,,
143,2022-06-23T12:07:06Z,366.2,363.9,11.28,,,,,
144,2022-06-23T12:07:09Z,366.1,363.9,11.27,,,,,
145,2022-06-23T12:07:12Z,366.1,363.9,11.28,,,,,
146,2022-06-23T12:07:15Z,366.1,364.3,11.28,,,,,
147,2022-06-23T12:07:18Z,366.2,364.3,11.28,,,,,
148,2022-06-23T12:07:21Z,366.2,364.3,11.28,,,,,
149,2022-06-23T12:07:24Z,366.2,364.3,11.29,,,,,
150,2022-06-23T12:07:27Z,366.2,364.3,11.28,,,,,
151,2022-06-23T12:07:30Z,366.1,363.9,11.28,,,,,
152,2022-06-23T12:07:33Z,366.2,363.9,11.28,,,,,
153,2022-06-23T12:07:36Z,366.2,364.3,11.29,,,,,
154,2022-06-23T12:07:39Z,366.1,364.3,11.28,,,,,
155,2022-06-23T12:07:42Z,366.1,364.3,11.28,,,,,
156,2022-06-23T12:07:45Z,366.1,363.9,11.28,,,,,
157,2022-06-23T12:07:48Z,366.2,364.3,11.28,,,,,
158,2022-06-23T12:07:51Z,366.3,364.3,11.29,,,,,
159,2022-06-23T12:07:54Z,366.3,364.3,11.29,,,,,
160,2022-06-23T12:07:57Z,366.1,363.9,11.28,,,,,
161,2022-06-23T12:08:00Z,366.1,363.9,11.28,,,,,
162,2022-06-23T12:08:03Z,366.1,363.9,11.28,,,,,
163,2022-06-23T12:08:06Z,366.1,363.9,11.28,,,,,
164,2022-06-23T12:08:09Z,366,363.9,11.28,,,,,
165,2022-06-23T12:08:12Z,366.2,363.9,11.29,,,,,
166,2022-06-23T12:08:15Z,366.2,364.3,11.28,,,,,
167,2022-06-23T12:08:18Z,366.2,364.3,11.28,,,,,
168,2022-06-23T12:08:21Z,366.1,363.9,11.29,,,,,
169,2022-06-23T12:08:24Z,366.1,363.9,11.29,,,,,
170,2022-06-23T12:08:27Z,366.1,364.3,11.29,,,,,
171,2022-06-23T12:08:30Z,366,363.9,11.29,,,,,
172,2022-06-23T12:08:33Z,366.1,363.9,11.28,,,,,
173,2022-06-23T12:08:36Z,366,363.9,11.28,,,,,
174,2022-06-23T12:08:39Z,366.1,364.3,11.28,,,,,
175,2022-06-23T12:08:42Z,366,364.3,11.28,,,,,
176,2022-06-23T12:08:45Z,366,364.3,11.28,,,,,
177,2022-06-23T12:08:48Z,366.1,363.9,11.28,,,,,
178,2022-06-23T12:08:51Z,366.1,364.3,11.29,,,,,
179,2022-06-23T12:08:54Z,366,363.5,11.28,,,,,
180,2022-06-23T12:08:57Z,366,363.9,11.29,,,,,
181,2022-06-23T12:09:00Z,366,363.9,11.28,,,,,
182,2022-06-23T12:09:03Z,366.1,363.9,11.28,,,,,
183,2022-06-23T12:09:06Z,366.1,363.9,11.28,,,,,
184,2022-06-23T12:09:09Z,366.1,364.3,11.29,,,,,
185,2022-06-23T12:09:12Z,366.1,364.3,11.28,,,,,
186,2022-06-23T12:09:15Z,366.1,363.9,11.28,,,,,
187,2022-06-23T12:09:18Z,366.2,363.9,11.29,,,,,
188,2022-06-23T12:09:21Z,366,363.9,11.29,,,,,
189,2022-06-23T12:09:24Z,366.2,364.3,11.29,,,,,
190,2022-06-23T12:09:27Z,366.1,363.5,11.28,,,,,
191,2022-06-23T12:09:30Z,366.1,364.3,11.29,,,,,
192,2022-06-23T12:09:33Z,366.2,364.3,11.28,,,,,
193,2022-06-23T12:09:36Z,366.2,363.9,11.28,,,,,
194,2022-06-23T12:09:39Z,366.2,364.3,11.29,,,,,
195,2022-06-23T12:09:42Z,366.2,364.3,11.28,,,,,
196,2022-06-23T12:09:45Z,366.1,364.3,11.29,,,,,
197,2022-06-23T12:09:48Z,366.1,363.5,11.29,,,,,
198,2022-06-23T12:09:51Z,366.3,363.9,11.29,,,,,
199,2022-06-23T12:09:54Z,366.2,364.3,11.29,,,,,
200,2022-06-23T12:09:57Z,366.2,363.9,11.29,,,,,
201,2022-06-23T12:10:00Z,366.2,363.5,11.29,,,,,
202,2022-06-23T12:10:03Z,366.2,364.3,11.3,,,,,
203,2022-06-23T12:10:06Z,366.2,364.3,11.29,,,,,
204,2022-06-23T12:10:09Z,366.2,364.3,11.29,,,,,
205,2022-06-23T12:10:12Z,366.2,364.3,11.29,,,,,
206,2022-06-23T12:10:15Z,366.1,363.9,11.29,,,,,
207,2022-06-23T12:10:18Z,366.2,364.3,11.29,,,,,
208,2022-06-23T12:10:21Z,366.2,364.3,11.29,,,,,
209,2022-06-23T12:10:24Z,366.2,364.3,11.29,,,,,
210,2022-06-23T12:10:27Z,366.2,363.9,11.29,,,,,
211,2022-06-23T12:10:30Z,366.2,364.3,11.29,,,,,
212,2022-06-23T12:10:33Z,366.2,364.3,11.29,,,,,
213,2022-06-23T12:10:36Z,366.2,364.3,11.29,,,,,
214,2022-06-23T12:10:39Z,366.2,364.3,11.28,,,,,
215,2022-06-23T12:10:42Z,366.2,363.9,11.29,,,,,
216,2022-06-23T12:10:45Z,366.1,364.3,11.29,,,,,
217,2022-06-23T12:10:48Z,366.3,363.9,11.29,,,,,
218,2022-06-23T12:10:51Z,366.3,364.3,11.29,,,,,
219,2022-06-23T12:10:54Z,366.3,364.3,11.29,,,,,
220,2022-06-23T12:10:57Z,366.3,364.3,11.28,,,,,
221,2022-06-23T12:11:00Z,366.3,364.3,11.29,,,,,
222,2022-06-23T12:11:03Z,366.3,364.3,11.29,,,,,
223,2022-06-23T12:11:06Z,366.1,363.9,11.3,,,,,
224,2022-06-23T12:11:09Z,366.2,364.3,11.3,,,,,
225,2022-06-23T12:11:12Z,366.2,364.3,11.3,,,,,
226,2022-06-23T12:11:15Z,366.3,364.3,11.29,,,,,
227,2022-06-23T12:11:18Z,366.2,364.3,11.29,,,,,
228,2022-06-23T12:11:21Z,366.3,364.3,11.29,,,,,
229,2022-06-23T12:11:24Z,366.2,363.9,11.29,,,,,
230,2022-06-23T12:11:27Z,366.2,364.3,11.29,,,,,
231,2022-06-23T12:11:30Z,366.2,364.3,11.29,,,,,
232,2022-06-23T12:11:33Z,366.3,364.3,11.3,,,,,
233,2022-06-23T12:11:36Z,366.3,364.3,11.29,,,,,
234,2022-06-23T12:11:39Z,366.3,364.3,11.3,,,,,
235,2022-06-23T12:11:42Z,366.3,364.3,11.3,,,,,
236,2022-06-23T12:11:45Z,366.3,364.3,11.3,,,,,
237,2022-06-23T12:11:48Z,366.3,363.9,11.3,,,,,
238,2022-06-23T12:11:51Z,366.3,364.3,11.29,,,,,
239,2022-06-23T12:11:54Z,366.3,363.9,11.3,,,,,
240,2022-06-23T12:11:57Z,366.3,364.3,11.29,,,,,
241,2022-06-23T12:12:00Z,366.3,364.3,11.3,,,,,
242,2022-06-23T12:12:03Z,366.3,364.3,11.3,,,,,
243,2022-06-23T12:12:06Z,366.3,364.3,11.29,,,,,
244,2022-06-23T12:12:09Z,366.3,364.3,11.3,,,,,
245,2022-06-23T12:12:12Z,366.2,364.3,11.3,,,,,
246,2022-06-23T12:12:15Z,366.3,364.3,11.3,,,,,
247,2022-06-23T12:12:18Z,366.3,364.3,11.3,,,,,
248,2022-06-23T12:12:21Z,366.3,364.3,11.32,,,,,
249,2022-06-23T12:12:24Z,366.3,364.3,11.3,,,,,
250,2022-06-23T12:12:27Z,366.3,364.3,11.3,,,,,
251,2022-06-23T12:12:30Z,366.4,364.3,11.32,,,,,
252,2022-06-23T12:12:33Z,366.3,364.3,11.32,,,,,
253,2022-06-23T12:12:36Z,366.3,364.3,11.32,,,,,
254,2022-06-23T12:12:39Z,366.5,364.3,11.32,,,,,
255,2022-06-23T12:12:42Z,366.5,364.3,11.32,,,,,
256,2022-06-23T12:12:45Z,366.4,363.9,11.32,,,,,
257,2022-06-23T12:12:48Z,366.4,364.3,11.32,,,,,
258,2022-06-23T12:12:51Z,366.7,364.3,11.35,,,,,
259,2022-06-23T12:12:54Z,366.7,364.3,11.35,,,,,
260,2022-06-23T12:12:57Z,367,364.6,11.39,,,,,
261,2022-06-23T12:13:00Z,366.8,364.3,11.39,,,,,
262,2022-06-23T12:13:03Z,367.1,365,11.4,,,,,
263,2022-06-23T12:13:06Z,367,365,11.41,,,,,
264,2022-06-23T12:13:09Z,367.2,365,11.41,,,,,
265,2022-06-23T12:13:12Z,366.9,364.6,11.4,,,,,
266,2022-06-23T12:13:15Z,367,364.3,11.39,,,,,
267,2022-06-23T12:13:18Z,367,365,11.4,,,,,
268,2022-06-23T12:13:21Z,367,365,11.4,,,,,
269,2022-06-23T12:13:24Z,367,364.6,11.41,,,,,
270,2022-06-23T12:13:27Z,367.2,364.6,11.41,,,,,
271,2022-06-23T12:13:30Z,366.9,364.6,11.39,,,,,
272,2022-06-23T12:13:33Z,367,365,11.41,,,,,
273,2022-06-23T12:13:36Z,367,364.6,11.4,,,,,
274,2022-06-23T12:13:39Z,367,364.6,11.4,,,,,
275,2022-06-23T12:13:42Z,367,364.6,11.39,,,,,
276,2022-06-23T12:13:45Z,367,364.6,11.4,,,,,
277,2022-06-23T12:13:48Z,367,365,11.4,,,,,
278,2022-06-23T12:13:51Z,367,365,11.39,,,,,
279,2022-06-23T12:13:54Z,366.9,364.6,11.39,,,,,
280,2022-06-23T12:13:57Z,367.1,365,11.4,,,,,
281,2022-06-23T12:14:00Z,367.1,365,11.4,,,,,
282,2022-06-23T12:14:03Z,367.1,365,11.41,,,,,
283,2022-06-23T12:14:06Z,367.1,365,11.43,,,,,
284,2022-06-23T12:14:09Z,367.1,365,11.41,,,,,
285,2022-06-23T12:14:12Z,367.1,365,11.43,,,,,
286,2022-06-23T12:14:15Z,367.4,365.4,11.45,,,,,
287,2022-06-23T12:14:18Z,367.3,365,11.44,,,,,
288,2022-06-23T12:14:21Z,367.5,365.4,11.46,,,,,
289,2022-06-23T12:14:24Z,367.2,365,11.44,,,,,
290,2022-06-23T12:14:27Z,367.2,365,11.45,,,,,
291,2022-06-23T12:14:30Z,367.2,365,11.44,,,,,
292,2022-06-23T12:14:33Z,367.3,365,11.45,,,,,
293,2022-06-23T12:14:36Z,367.5,365.4,11.46,,,,,
294,2022-06-23T12:14:39Z,367.5,365,11.45,,,,,
295,2022-06-23T12:14:42Z,367.4,365,11.45,,,,,
296,2022-06-23T12:14:45Z,367.5,365.4,11.47,,,,,
297,2022-06-23T12:14:48Z,367.2,365.4,11.45,,,,,
298,2022-06-23T12:14:51Z,367.6,365.4,11.46,,,,,
299,2022-06-23T12:14:54Z,367.4,365,11.44,,,,,
300,2022-06-23T12:14:57Z,367.2,365,11.44,,,,,
301,2022-06-23T12:15:00Z,367.3,365,11.43,,,,,
302,2022-06-23T12:15:03Z,367.2,365,11.43,,,,,
303,2022-06-23T12:15:06Z,367.2,365,11.43,,,,,
304,2022-06-23T12:15:09Z,367.2,365,11.44,,,,,
305,2022-06-23T12:15:12Z,367.4,365,11.45,,,,,
306,2022-06-23T12:15:15Z,367.4,365.4,11.45,,,,,
307,2022-06-23T12:15:18Z,367.3,365,11.45,,,,,
308,2022-06-23T12:15:21Z,367.5,365.4,11.46,,,,,
309,2022-06-23T12:15:24Z,367.6,365.4,11.46,,,,,
310,2022-06-23T12:15:27Z,367.5,365,11.46,,,,,
311,2022-06-23T12:15:30Z,367.7,365.4,11.49,,,,,
312,2022-06-23T12:15:33Z,367.7,365.3,11.5,,,,,
313,2022-06-23T12:15:36Z,367.6,365.4,11.49,,,,,
314,2022-06-23T12:15:39Z,367.7,365.3,11.51,,,,,
315,2022-06-23T12:15:42Z,367.7,365.7,11.49,,,,,
316,2022-06-23T12:15:45Z,368,365.7,11.51,,,,,
317,2022-06-23T12:15:48Z,368.1,366.1,11.51,,,,,
318,2022-06-23T12:15:51Z,368,365.7,11.5,,,,,
319,2022-06-23T12:15:54Z,368.2,366.1,11.51,,,,,
320,2022-06-23T12:15:57Z,368.6,366.1,11.55,,,,,
321,2022-06-23T12:16:00Z,368.2,366.1,11.5,,,,,
322,2022-06-23T12:16:03Z,368.3,366.1,11.5,,,,,
323,2022-06-23T12:16:06Z,368.4,366.1,11.5,,,,,
324,2022-06-23T12:16:09Z,368.6,366.5,11.5,,,,,
325,2022-06-23T12:16:12Z,369.1,366.5,11.52,,,,,
326,2022-06-23T12:16:15Z,369.3,367.2,11.53,,,,,
327,2022-06-23T12:16:18Z,369.4,367.2,11.51,,,,,
328,2022-06-23T12:16:21Z,369.9,367.6,11.53,,,,,
329,2022-06-23T12:16:24Z,370.1,368,11.52,,,,,
330,2022-06-23T12:16:27Z,370.4,368.3,11.53,,,,,
331,2022-06-23T12:16:30Z,371.1,369.1,11.52,,,,,
332,2022-06-23T12:16:33Z,371.4,369.5,11.51,,,,,
333,2022-06-23T12:16:36Z,372.3,370.2,11.52,,,,,
334,2022-06-23T12:16:39Z,372.5,370.6,11.53,,,,,
335,2022-06-23T12:16:42Z,373.4,371,11.55,,,,,
336,2022-06-23T12:16:45Z,373.1,371,11.55,,,,,
337,2022-06-23T12:16:48Z,374.7,372.5,11.55,,,,,
338,2022-06-23T12:16:51Z,375.5,373.6,11.53,,,,,
339,2022-06-23T12:16:54Z,376.4,374,11.53,,,,,
340,2022-06-23T12:16:57Z,377.7,375.5,11.52,,,,,
341,2022-06-23T12:17:00Z,378.9,376.6,11.53,,,,,
342,2022-06-23T12:17:03Z,380,378.2,11.52,,,,,
343,2022-06-23T12:17:06Z,380.7,378.5,11.53,,,,,
344,2022-06-23T12:17:09Z,383,380.8,11.53,,,,,
345,2022-06-23T12:17:12Z,384.8,382.7,11.53,,,,,
346,2022-06-23T12:17:15Z,387.3,385.3,11.52,,,,,
347,2022-06-23T12:17:18Z,387.5,385.7,11.55,,,,,
348,2022-06-23T12:17:21Z,391,389.1,11.53,,,,,
349,2022-06-23T12:17:24Z,392.8,391,11.53,,,,,
350,2022-06-23T12:17:27Z,393.1,391,11.51,,,,,
351,2022-06-23T12:17:30Z,397,394.7,11.55,,,,,
352,2022-06-23T12:17:33Z,398.9,396.6,11.53,,,,,
353,2022-06-23T12:17:36Z,401.9,400,11.52,,,,,
354,2022-06-23T12:17:39Z,404.7,403.1,11.53,,,,,
355,2022-06-23T12:17:42Z,408.4,406.8,11.52,,,,,
356,2022-06-23T12:17:45Z,410.9,409.1,11.52,,,,,
357,2022-06-23T12:17:48Z,411,409.1,11.55,,,,,
358,2022-06-23T12:17:51Z,415.6,413.6,11.55,,,,,
359,2022-06-23T12:17:54Z,419.7,417.8,11.55,,,,,
360,2022-06-23T12:17:57Z,422.4,420.1,11.55,,,,,
361,2022-06-23T12:18:00Z,421.4,419.7,11.53,,,,,
362,2022-06-23T12:18:03Z,429.7,427.6,11.52,,,,,
363,2022-06-23T12:18:06Z,425.9,424.2,11.55,,,,,
364,2022-06-23T12:18:09Z,433.5,431.4,11.56,,,,,
365,2022-06-23T12:18:12Z,436.2,434.4,11.57,,,,,
366,2022-06-23T12:18:15Z,443.4,441.2,11.56,,,,,
367,2022-06-23T12:18:18Z,445.8,443.9,11.56,,,,,
368,2022-06-23T12:18:21Z,451.2,449.2,11.57,,,,,
369,2022-06-23T12:18:24Z,455.3,453.3,11.6,,,,,
370,2022-06-23T12:18:27Z,459.9,457.9,11.58,,,,,
371,2022-06-23T12:18:30Z,464.1,462,11.6,,,,,
372,2022-06-23T12:18:33Z,468.1,466.2,11.56,,,,,
373,2022-06-23T12:18:36Z,470.5,468.5,11.57,,,,,
374,2022-06-23T12:18:39Z,475.6,473.8,11.58,,,,,
375,2022-06-23T12:18:42Z,482.5,480.3,11.57,,,,,
376,2022-06-23T12:18:45Z,476.3,474.6,11.6,,,,,
377,2022-06-23T12:18:48Z,482.6,480.6,11.57,,,,,
378,2022-06-23T12:18:51Z,493.1,490.9,11.58,,,,,
379,2022-06-23T12:18:54Z,497,495.1,11.57,,,,,
380,2022-06-23T12:18:57Z,499.8,498.1,11.57,,,,,
381,2022-06-23T12:19:00Z,503.9,501.9,11.56,,,,,
382,2022-06-23T12:19:03Z,506.5,504.9,11.57,,,,,
383,2022-06-23T12:19:06Z,514.1,512.5,11.61,,,,,
384,2022-06-23T12:19:09Z,518,516.3,11.57,,,,,
385,2022-06-23T12:19:12Z,521,519.4,11.57,,,,,
386,2022-06-23T12:19:15Z,523.2,521.3,11.55,,,,,
387,2022-06-23T12:19:18Z,526,524.7,11.55,,,,,
388,2022-06-23T12:19:21Z,528.8,528.2,11.52,,,,,
389,2022-06-23T12:19:24Z,536.6,535,11.52,,,,,
390,2022-06-23T12:19:27Z,540.5,538.8,11.5,,,,,
391,2022-06-23T12:19:30Z,547.1,545.3,11.5,,,,,
392,2022-06-23T12:19:33Z,548.5,546.5,11.51,,,,,
393,2022-06-23T12:19:36Z,553.1,551,11.5,,,,,
394,2022-06-23T12:19:39Z,555.7,554.1,11.5,,,,,
395,2022-06-23T12:19:42Z,560.2,557.9,11.51,,,,,
396,2022-06-23T12:19:45Z,562.5,560.6,11.5,,,,,
397,2022-06-23T12:19:48Z,562,558.7,11.49,,,,,
398,2022-06-23T12:19:51Z,565.8,563.6,11.49,,,,,
399,2022-06-23T12:19:54Z,569.8,567.4,11.5,,,,,
400,2022-06-23T12:19:57Z,574.1,571.6,11.49,,,,,
401,2022-06-23T12:20:00Z,571,569.3,11.49,,,,,
402,2022-06-23T12:20:03Z,576.3,574.7,11.49,,,,,
403,2022-06-23T12:20:06Z,580.7,578.5,11.49,,,,,
404,2022-06-23T12:20:09Z,584,581.6,11.47,,,,,
405,2022-06-23T12:20:12Z,582.7,580.4,11.47,,,,,
