Plot Title: 20775523,,,,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20775523, SEN S/N: 20775523)","Full Range, μS/cm (LGR S/N: 20775523, SEN S/N: 20775523)","Temp, °C (LGR S/N: 20775523, SEN S/N: 20775523)",Coupler Detached (LGR S/N: 20775523),Coupler Attached (LGR S/N: 20775523),Host Connected (LGR S/N: 20775523),Stopped (LGR S/N: 20775523),End Of File (LGR S/N: 20775523)
86,2023-06-15T09:49:15Z,2.4,-1.7,22.51,,,,,
87,2023-06-15T09:49:18Z,1.1,-1.7,22.52,,,,,
88,2023-06-15T09:49:21Z,1.1,0.8,22.52,,,,,
89,2023-06-15T09:49:24Z,2.4,0.8,22.52,,,,,
90,2023-06-15T09:49:27Z,1.1,0.8,22.52,,,,,
91,2023-06-15T09:49:30Z,1.1,0.8,22.51,,,,,
92,2023-06-15T09:49:33Z,1.1,0.8,22.51,,,,,
93,2023-06-15T09:49:36Z,1.1,0.8,22.51,,,,,
94,2023-06-15T09:49:39Z,1.1,0.8,22.51,,,,,
95,2023-06-15T09:49:42Z,1.1,-1.7,22.51,,,,,
96,2023-06-15T09:49:45Z,1.1,0.8,22.51,,,,,
97,2023-06-15T09:49:48Z,1.1,0.8,22.51,,,,,
98,2023-06-15T09:49:51Z,1.1,-1.7,22.51,,,,,
99,2023-06-15T09:49:54Z,2.3,0.8,22.51,,,,,
100,2023-06-15T09:49:57Z,2.4,0.8,22.51,,,,,
101,2023-06-15T09:50:00Z,1.1,-1.7,22.51,,,,,
102,2023-06-15T09:50:03Z,1.1,0.8,22.5,,,,,
103,2023-06-15T09:50:06Z,2.4,0.8,22.5,,,,,
104,2023-06-15T09:50:09Z,2.4,0.8,22.5,,,,,
105,2023-06-15T09:50:12Z,2.4,0.8,22.5,,,,,
106,2023-06-15T09:50:15Z,1.1,0.8,22.5,,,,,
107,2023-06-15T09:50:18Z,1.1,-1.7,22.5,,,,,
108,2023-06-15T09:50:21Z,2.4,0.8,22.5,,,,,
109,2023-06-15T09:50:24Z,1.1,0.8,22.5,,,,,
110,2023-06-15T09:50:27Z,1.1,0.8,22.5,,,,,
111,2023-06-15T09:50:30Z,1.1,13.3,22.5,,,,,
112,2023-06-15T09:50:33Z,2.4,-1.7,22.5,,,,,
113,2023-06-15T09:50:36Z,2.4,0.8,22.5,,,,,
114,2023-06-15T09:50:39Z,1.1,-1.7,22.5,,,,,
115,2023-06-15T09:50:42Z,2.4,0.8,22.5,,,,,
116,2023-06-15T09:50:45Z,2.4,-1.7,22.5,,,,,
117,2023-06-15T09:50:48Z,2.4,0.8,22.48,,,,,
118,2023-06-15T09:50:51Z,2.4,0.8,22.48,,,,,
119,2023-06-15T09:50:54Z,2.4,-1.7,22.48,,,,,
120,2023-06-15T09:50:57Z,1.1,0.8,22.48,,,,,
121,2023-06-15T09:51:00Z,2.4,0.8,22.48,,,,,
122,2023-06-15T09:51:03Z,1.1,-1.7,22.48,,,,,
123,2023-06-15T09:51:06Z,1.3,-1.7,22.48,,,,,
124,2023-06-15T09:51:09Z,1.1,0.8,22.48,,,,,
125,2023-06-15T09:51:12Z,1.1,-1.7,22.48,,,,,
126,2023-06-15T09:51:15Z,1.1,-1.7,22.48,,,,,
127,2023-06-15T09:51:18Z,2.4,0.8,22.48,,,,,
128,2023-06-15T09:51:21Z,1.1,0.8,22.47,,,,,
129,2023-06-15T09:51:24Z,2.4,-1.7,22.47,,,,,
130,2023-06-15T09:51:27Z,2.4,0.8,22.47,,,,,
131,2023-06-15T09:51:30Z,1.1,-1.7,22.47,,,,,
132,2023-06-15T09:51:33Z,1.3,0.8,22.47,,,,,
133,2023-06-15T09:51:36Z,1.1,0.8,22.47,,,,,
134,2023-06-15T09:51:39Z,1.1,-1.7,22.47,,,,,
135,2023-06-15T09:51:42Z,2.3,-1.7,22.47,,,,,
136,2023-06-15T09:51:45Z,1.1,0.8,22.47,,,,,
137,2023-06-15T09:51:48Z,1.1,-1.7,22.47,,,,,
138,2023-06-15T09:51:51Z,2.4,-1.7,22.47,,,,,
139,2023-06-15T09:51:54Z,1.3,0.8,22.47,,,,,
140,2023-06-15T09:51:57Z,1.1,0.8,22.47,,,,,
141,2023-06-15T09:52:00Z,2.4,0.8,22.46,,,,,
142,2023-06-15T09:52:03Z,1.3,0.8,22.46,,,,,
143,2023-06-15T09:52:06Z,2.4,0.8,22.46,,,,,
144,2023-06-15T09:52:09Z,1.1,-1.7,22.47,,,,,
145,2023-06-15T09:52:12Z,1.1,13.3,22.46,,,,,
146,2023-06-15T09:52:15Z,1.1,-1.7,22.46,,,,,
147,2023-06-15T09:52:18Z,2.4,0.8,22.46,,,,,
148,2023-06-15T09:52:21Z,2.4,0.8,22.46,,,,,
149,2023-06-15T09:52:24Z,2.4,0.8,22.46,,,,,
150,2023-06-15T09:52:27Z,1.1,0.8,22.46,,,,,
151,2023-06-15T09:52:30Z,1.3,0.8,22.46,,,,,
152,2023-06-15T09:52:33Z,1.1,-1.7,22.46,,,,,
153,2023-06-15T09:52:36Z,2.4,0.8,22.46,,,,,
154,2023-06-15T09:52:39Z,1.1,-1.7,22.46,,,,,
155,2023-06-15T09:52:42Z,2.4,0.8,22.46,,,,,
156,2023-06-15T09:52:45Z,1.1,-1.7,22.46,,,,,
157,2023-06-15T09:52:48Z,2.4,-1.7,22.45,,,,,
158,2023-06-15T09:52:51Z,2.3,0.8,22.46,,,,,
159,2023-06-15T09:52:54Z,2.4,-1.7,22.45,,,,,
160,2023-06-15T09:52:57Z,1.1,-1.7,22.46,,,,,
161,2023-06-15T09:53:00Z,2.4,0.8,22.46,,,,,
162,2023-06-15T09:53:03Z,2.4,0.8,22.46,,,,,
163,2023-06-15T09:53:06Z,2.4,0.8,22.46,,,,,
164,2023-06-15T09:53:09Z,2.4,-1.7,22.46,,,,,
165,2023-06-15T09:53:12Z,2.4,0.8,22.45,,,,,
166,2023-06-15T09:53:15Z,1.1,1.2,22.46,,,,,
167,2023-06-15T09:53:18Z,1.1,0.8,22.45,,,,,
168,2023-06-15T09:53:21Z,1.3,-1.7,22.45,,,,,
169,2023-06-15T09:53:24Z,2.4,-1.7,22.45,,,,,
170,2023-06-15T09:53:27Z,2.3,0.8,22.45,,,,,
171,2023-06-15T09:53:30Z,1.1,0.8,22.45,,,,,
172,2023-06-15T09:53:33Z,2.4,0.8,22.45,,,,,
173,2023-06-15T09:53:36Z,1.1,0.8,22.45,,,,,
174,2023-06-15T09:53:39Z,1.1,0.8,22.45,,,,,
175,2023-06-15T09:53:42Z,2.4,0.8,22.45,,,,,
176,2023-06-15T09:53:45Z,2.4,0.8,22.45,,,,,
177,2023-06-15T09:53:48Z,1.3,0.8,22.45,,,,,
178,2023-06-15T09:53:51Z,2.4,-1.7,22.45,,,,,
179,2023-06-15T09:53:54Z,1.1,-1.7,22.45,,,,,
180,2023-06-15T09:53:57Z,1.1,0.8,22.45,,,,,
181,2023-06-15T09:54:00Z,2.4,-1.7,22.45,,,,,
182,2023-06-15T09:54:03Z,2.3,-1.7,22.45,,,,,
183,2023-06-15T09:54:06Z,2.4,0.8,22.45,,,,,
184,2023-06-15T09:54:09Z,1.1,-1.7,22.45,,,,,
185,2023-06-15T09:54:12Z,2.4,0.8,22.45,,,,,
186,2023-06-15T09:54:15Z,2.4,0.8,22.45,,,,,
187,2023-06-15T09:54:18Z,1.1,0.8,22.45,,,,,
188,2023-06-15T09:54:21Z,1.1,0.8,22.45,,,,,
189,2023-06-15T09:54:24Z,2.4,0.8,22.45,,,,,
190,2023-06-15T09:54:27Z,1.1,0.8,22.45,,,,,
191,2023-06-15T09:54:30Z,2.4,-1.7,22.46,,,,,
192,2023-06-15T09:54:33Z,2.4,0.8,22.45,,,,,
193,2023-06-15T09:54:36Z,1.1,0.8,22.45,,,,,
194,2023-06-15T09:54:39Z,2.3,0.8,22.45,,,,,
195,2023-06-15T09:54:42Z,2.4,0.8,22.45,,,,,
196,2023-06-15T09:54:45Z,2.4,-1.7,22.45,,,,,
197,2023-06-15T09:54:48Z,1.1,-1.7,22.45,,,,,
198,2023-06-15T09:54:51Z,1.1,0.8,22.45,,,,,
199,2023-06-15T09:54:54Z,2.4,-1.7,22.45,,,,,
200,2023-06-15T09:54:57Z,2.4,0.8,22.45,,,,,
201,2023-06-15T09:55:00Z,1.1,0.8,22.45,,,,,
202,2023-06-15T09:55:03Z,1.1,-1.7,22.45,,,,,
203,2023-06-15T09:55:06Z,1.1,-1.7,22.45,,,,,
204,2023-06-15T09:55:09Z,1.1,-1.7,22.45,,,,,
205,2023-06-15T09:55:12Z,2.4,0.8,22.45,,,,,
206,2023-06-15T09:55:15Z,2.4,0.8,22.45,,,,,
207,2023-06-15T09:55:18Z,2.4,0.8,22.45,,,,,
208,2023-06-15T09:55:21Z,1.1,0.8,22.45,,,,,
209,2023-06-15T09:55:24Z,1.1,0.8,22.45,,,,,
210,2023-06-15T09:55:27Z,1.1,-1.7,22.45,,,,,
211,2023-06-15T09:55:30Z,1.1,13.3,22.45,,,,,
212,2023-06-15T09:55:33Z,1.1,0.8,22.45,,,,,
213,2023-06-15T09:55:36Z,1.1,0.8,22.45,,,,,
214,2023-06-15T09:55:39Z,1.1,-1.7,22.45,,,,,
215,2023-06-15T09:55:42Z,2.4,-1.7,22.45,,,,,
216,2023-06-15T09:55:45Z,2.4,-1.7,22.45,,,,,
217,2023-06-15T09:55:48Z,1.1,0.8,22.45,,,,,
218,2023-06-15T09:55:51Z,1.3,0.8,22.45,,,,,
219,2023-06-15T09:55:54Z,1.1,0.8,22.45,,,,,
220,2023-06-15T09:55:57Z,1.1,0.8,22.45,,,,,
221,2023-06-15T09:56:00Z,1.1,0.8,22.45,,,,,
222,2023-06-15T09:56:03Z,1.1,1.2,22.45,,,,,
223,2023-06-15T09:56:06Z,2.3,0.8,22.45,,,,,
224,2023-06-15T09:56:09Z,1.1,-1.7,22.44,,,,,
225,2023-06-15T09:56:12Z,1.1,13.3,22.45,,,,,
226,2023-06-15T09:56:15Z,1.1,0.8,22.45,,,,,
227,2023-06-15T09:56:18Z,1.3,0.8,22.45,,,,,
228,2023-06-15T09:56:21Z,1.1,0.8,22.44,,,,,
229,2023-06-15T09:56:24Z,2.4,0.8,22.45,,,,,
230,2023-06-15T09:56:27Z,1.1,0.8,22.45,,,,,
231,2023-06-15T09:56:30Z,1.1,1.2,22.44,,,,,
232,2023-06-15T09:56:33Z,2.4,0.8,22.44,,,,,
233,2023-06-15T09:56:36Z,2.4,-1.7,22.45,,,,,
234,2023-06-15T09:56:39Z,2.7,0.8,22.44,,,,,
235,2023-06-15T09:56:42Z,1.1,0.8,22.44,,,,,
236,2023-06-15T09:56:45Z,1.1,0.8,22.44,,,,,
237,2023-06-15T09:56:48Z,2.3,-1.7,22.44,,,,,
238,2023-06-15T09:56:51Z,1.1,0.8,22.44,,,,,
239,2023-06-15T09:56:54Z,2.4,0.8,22.44,,,,,
240,2023-06-15T09:56:57Z,1.1,0.8,22.44,,,,,
241,2023-06-15T09:57:00Z,2.4,0.8,22.44,,,,,
242,2023-06-15T09:57:03Z,1.1,-1.7,22.44,,,,,
243,2023-06-15T09:57:06Z,1.1,-1.7,22.44,,,,,
244,2023-06-15T09:57:09Z,1.1,0.8,22.44,,,,,
245,2023-06-15T09:57:12Z,2.4,-1.7,22.42,,,,,
246,2023-06-15T09:57:15Z,1.3,0.8,22.42,,,,,
247,2023-06-15T09:57:18Z,2.4,0.8,22.42,,,,,
248,2023-06-15T09:57:21Z,1.1,0.8,22.42,,,,,
249,2023-06-15T09:57:24Z,2.4,0.8,22.44,,,,,
250,2023-06-15T09:57:27Z,1.1,0.8,22.42,,,,,
251,2023-06-15T09:57:30Z,1.1,-1.7,22.42,,,,,
252,2023-06-15T09:57:33Z,2.3,0.8,22.42,,,,,
253,2023-06-15T09:57:36Z,1.1,-1.7,22.42,,,,,
254,2023-06-15T09:57:39Z,1.1,0.8,22.42,,,,,
255,2023-06-15T09:57:42Z,2.3,0.8,22.42,,,,,
256,2023-06-15T09:57:45Z,1.3,-1.7,22.42,,,,,
257,2023-06-15T09:57:48Z,1.1,0.8,22.42,,,,,
258,2023-06-15T09:57:51Z,1.1,-1.7,22.42,,,,,
259,2023-06-15T09:57:54Z,1.1,0.8,22.42,,,,,
260,2023-06-15T09:57:57Z,1.1,0.8,22.42,,,,,
261,2023-06-15T09:58:00Z,1.1,0.8,22.42,,,,,
262,2023-06-15T09:58:03Z,1.1,13.3,22.41,,,,,
263,2023-06-15T09:58:06Z,2.4,-1.7,22.41,,,,,
264,2023-06-15T09:58:09Z,1.1,0.8,22.41,,,,,
265,2023-06-15T09:58:12Z,2.4,0.8,22.41,,,,,
266,2023-06-15T09:58:15Z,1.1,0.8,22.41,,,,,
267,2023-06-15T09:58:18Z,2.4,0.8,22.41,,,,,
268,2023-06-15T09:58:21Z,2.4,0.8,22.41,,,,,
269,2023-06-15T09:58:24Z,1.1,0.8,22.41,,,,,
270,2023-06-15T09:58:27Z,2.4,13.3,22.41,,,,,
271,2023-06-15T09:58:30Z,2.4,-1.7,22.41,,,,,
272,2023-06-15T09:58:33Z,2.4,-1.7,22.41,,,,,
273,2023-06-15T09:58:36Z,2.4,0.8,22.41,,,,,
274,2023-06-15T09:58:39Z,1.1,-1.7,22.41,,,,,
275,2023-06-15T09:58:42Z,2.3,0.8,22.41,,,,,
276,2023-06-15T09:58:45Z,2.4,0.8,22.41,,,,,
277,2023-06-15T09:58:48Z,2.4,-1.7,22.41,,,,,
278,2023-06-15T09:58:51Z,2.4,-1.7,22.4,,,,,
279,2023-06-15T09:58:54Z,2.4,0.8,22.41,,,,,
280,2023-06-15T09:58:57Z,1.1,0.8,22.4,,,,,
281,2023-06-15T09:59:00Z,2.4,0.8,22.4,,,,,
282,2023-06-15T09:59:03Z,1.1,0.8,22.4,,,,,
283,2023-06-15T09:59:06Z,2.4,-1.7,22.4,,,,,
284,2023-06-15T09:59:09Z,2.4,13.3,22.4,,,,,
285,2023-06-15T09:59:12Z,2.4,-1.7,22.4,,,,,
286,2023-06-15T09:59:15Z,1.1,0.8,22.4,,,,,
287,2023-06-15T09:59:18Z,1.1,0.8,22.4,,,,,
288,2023-06-15T09:59:21Z,1.1,-1.7,22.39,,,,,
289,2023-06-15T09:59:24Z,2.4,0.8,22.4,,,,,
290,2023-06-15T09:59:27Z,1.1,-1.7,22.39,,,,,
291,2023-06-15T09:59:30Z,2.4,0.8,22.4,,,,,
292,2023-06-15T09:59:33Z,1.1,13.3,22.39,,,,,
293,2023-06-15T09:59:36Z,1.3,0.8,22.39,,,,,
294,2023-06-15T09:59:39Z,1.1,-1.7,22.39,,,,,
295,2023-06-15T09:59:42Z,2.4,-1.7,22.39,,,,,
296,2023-06-15T09:59:45Z,1.1,-1.7,22.39,,,,,
297,2023-06-15T09:59:48Z,2.4,13.3,22.39,,,,,
298,2023-06-15T09:59:51Z,2.3,0.8,22.39,,,,,
299,2023-06-15T09:59:54Z,1.1,0.8,22.39,,,,,
300,2023-06-15T09:59:57Z,1.1,0.8,22.39,,,,,
301,2023-06-15T10:00:00Z,2.3,-1.7,22.39,,,,,
302,2023-06-15T10:00:03Z,1.1,-1.7,22.39,,,,,
303,2023-06-15T10:00:06Z,1.1,0.8,22.39,,,,,
304,2023-06-15T10:00:09Z,1.1,0.8,22.39,,,,,
305,2023-06-15T10:00:12Z,2.4,0.8,22.38,,,,,
306,2023-06-15T10:00:15Z,2.3,-1.7,22.38,,,,,
307,2023-06-15T10:00:18Z,2.3,13.3,22.38,,,,,
308,2023-06-15T10:00:21Z,1.1,0.8,22.38,,,,,
309,2023-06-15T10:00:24Z,1.1,0.8,22.38,,,,,
310,2023-06-15T10:00:27Z,2.4,0.8,22.38,,,,,
311,2023-06-15T10:00:30Z,2.4,-1.7,22.38,,,,,
312,2023-06-15T10:00:33Z,2.4,0.8,22.38,,,,,
313,2023-06-15T10:00:36Z,2.4,-1.7,22.38,,,,,
314,2023-06-15T10:00:39Z,2.4,0.8,22.38,,,,,
315,2023-06-15T10:00:42Z,1.1,0.8,22.38,,,,,
316,2023-06-15T10:00:45Z,2.4,0.8,22.38,,,,,
317,2023-06-15T10:00:48Z,1.1,0.8,22.38,,,,,
318,2023-06-15T10:00:51Z,1.3,0.8,22.37,,,,,
319,2023-06-15T10:00:54Z,2.4,0.8,22.37,,,,,
320,2023-06-15T10:00:57Z,1.1,-1.7,22.37,,,,,
321,2023-06-15T10:01:00Z,1.1,0.8,22.37,,,,,
322,2023-06-15T10:01:03Z,2.4,-1.7,22.37,,,,,
323,2023-06-15T10:01:06Z,1.1,0.8,22.37,,,,,
324,2023-06-15T10:01:09Z,1.1,0.8,22.37,,,,,
325,2023-06-15T10:01:12Z,1.1,0.8,22.37,,,,,
326,2023-06-15T10:01:15Z,2.3,0.8,22.37,,,,,
327,2023-06-15T10:01:18Z,2.4,0.8,22.37,,,,,
328,2023-06-15T10:01:21Z,2.4,0.8,22.37,,,,,
329,2023-06-15T10:01:24Z,2.4,0.8,22.37,,,,,
330,2023-06-15T10:01:27Z,2.4,0.8,22.37,,,,,
331,2023-06-15T10:01:30Z,1.1,0.8,22.35,,,,,
332,2023-06-15T10:01:33Z,2.4,-1.7,22.35,,,,,
333,2023-06-15T10:01:36Z,1.1,0.8,22.35,,,,,
334,2023-06-15T10:01:39Z,1.1,0.8,22.35,,,,,
335,2023-06-15T10:01:42Z,2.4,0.8,22.35,,,,,
336,2023-06-15T10:01:45Z,1.1,0.8,22.35,,,,,
337,2023-06-15T10:01:48Z,1.1,-1.7,22.35,,,,,
338,2023-06-15T10:01:51Z,1.1,-1.7,22.35,,,,,
339,2023-06-15T10:01:54Z,1.3,0.8,22.35,,,,,
340,2023-06-15T10:01:57Z,2.4,-1.7,22.35,,,,,
341,2023-06-15T10:02:00Z,2.4,-1.7,22.35,,,,,
342,2023-06-15T10:02:03Z,1.1,-1.7,22.35,,,,,
343,2023-06-15T10:02:06Z,2.3,0.8,22.35,,,,,
344,2023-06-15T10:02:09Z,1.1,0.8,22.34,,,,,
345,2023-06-15T10:02:12Z,1.1,-1.7,22.34,,,,,
346,2023-06-15T10:02:15Z,1.1,0.8,22.34,,,,,
347,2023-06-15T10:02:18Z,1.3,0.8,22.34,,,,,
348,2023-06-15T10:02:21Z,1.1,0.8,22.34,,,,,
349,2023-06-15T10:02:24Z,2.4,-1.7,22.34,,,,,
350,2023-06-15T10:02:27Z,1.1,0.8,22.34,,,,,
351,2023-06-15T10:02:30Z,1.1,0.8,22.34,,,,,
352,2023-06-15T10:02:33Z,2.3,-1.7,22.34,,,,,
353,2023-06-15T10:02:36Z,2.4,0.8,22.34,,,,,
354,2023-06-15T10:02:39Z,1.3,13.3,22.34,,,,,
355,2023-06-15T10:02:42Z,1.1,-1.7,22.34,,,,,
356,2023-06-15T10:02:45Z,2.3,-1.7,22.34,,,,,
357,2023-06-15T10:02:48Z,1.1,-1.7,22.34,,,,,
358,2023-06-15T10:02:51Z,2.4,0.8,22.33,,,,,
359,2023-06-15T10:02:54Z,1.1,0.8,22.33,,,,,
360,2023-06-15T10:02:57Z,2.4,0.8,22.33,,,,,
361,2023-06-15T10:03:00Z,1.1,0.8,22.33,,,,,
362,2023-06-15T10:03:03Z,1.1,-1.7,22.33,,,,,
363,2023-06-15T10:03:06Z,1.1,0.8,22.33,,,,,
364,2023-06-15T10:03:09Z,2.4,-1.7,22.33,,,,,
365,2023-06-15T10:03:12Z,1.1,-1.7,22.33,,,,,
366,2023-06-15T10:03:15Z,1.3,0.8,22.32,,,,,
367,2023-06-15T10:03:18Z,1.1,0.8,22.33,,,,,
368,2023-06-15T10:03:21Z,2.4,0.8,22.33,,,,,
369,2023-06-15T10:03:24Z,1.1,0.8,22.32,,,,,
370,2023-06-15T10:03:27Z,1.1,-1.7,22.33,,,,,
371,2023-06-15T10:03:30Z,1.1,-1.7,22.32,,,,,
372,2023-06-15T10:03:33Z,2.4,-1.7,22.32,,,,,
373,2023-06-15T10:03:36Z,2.4,0.8,22.32,,,,,
374,2023-06-15T10:03:39Z,1.1,0.8,22.32,,,,,
375,2023-06-15T10:03:42Z,1.1,-1.7,22.32,,,,,
376,2023-06-15T10:03:45Z,1.1,0.8,22.32,,,,,
377,2023-06-15T10:03:48Z,2.4,-1.7,22.32,,,,,
378,2023-06-15T10:03:51Z,2.4,0.8,22.32,,,,,
379,2023-06-15T10:03:54Z,1.1,0.8,22.31,,,,,
380,2023-06-15T10:03:57Z,1.1,0.8,22.31,,,,,
381,2023-06-15T10:04:00Z,1.1,0.8,22.31,,,,,
382,2023-06-15T10:04:03Z,1.1,-1.7,22.31,,,,,
383,2023-06-15T10:04:06Z,1.1,0.8,22.31,,,,,
384,2023-06-15T10:04:09Z,1.3,-1.7,22.31,,,,,
385,2023-06-15T10:04:12Z,2.4,0.8,22.31,,,,,
386,2023-06-15T10:04:15Z,1.3,0.8,22.31,,,,,
387,2023-06-15T10:04:18Z,1.1,0.8,22.31,,,,,
388,2023-06-15T10:04:21Z,2.4,-1.7,22.31,,,,,
389,2023-06-15T10:04:24Z,1.1,-1.7,22.31,,,,,
390,2023-06-15T10:04:27Z,1.1,0.8,22.31,,,,,
391,2023-06-15T10:04:30Z,2.4,-1.7,22.29,,,,,
392,2023-06-15T10:04:33Z,1.1,-1.7,22.31,,,,,
393,2023-06-15T10:04:36Z,1.1,-1.7,22.29,,,,,
