"Plot Title: 20775520"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20775520, SEN S/N: 20775520)","Full Range, μS/cm (LGR S/N: 20775520, SEN S/N: 20775520)","Temp, °C (LGR S/N: 20775520, SEN S/N: 20775520)","Coupler Detached (LGR S/N: 20775520)","Coupler Attached (LGR S/N: 20775520)","Host Connected (LGR S/N: 20775520)","Stopped (LGR S/N: 20775520)","End Of File (LGR S/N: 20775520)"
189,06/23/22 10:09:24 AM,2.2,0.6,22.13,,,,,
190,06/23/22 10:09:27 AM,2.2,0.6,22.13,,,,,
191,06/23/22 10:09:30 AM,2.2,0.6,22.13,,,,,
192,06/23/22 10:09:33 AM,2.2,0.6,22.13,,,,,
193,06/23/22 10:09:36 AM,2.2,-1.5,22.13,,,,,
194,06/23/22 10:09:39 AM,2.2,0.6,22.13,,,,,
195,06/23/22 10:09:42 AM,2.2,0.6,22.13,,,,,
196,06/23/22 10:09:45 AM,5.0,0.6,22.13,,,,,
197,06/23/22 10:09:48 AM,2.2,0.6,22.11,,,,,
198,06/23/22 10:09:51 AM,2.2,0.6,22.11,,,,,
199,06/23/22 10:09:54 AM,2.2,0.6,22.11,,,,,
200,06/23/22 10:09:57 AM,2.2,-3.0,22.11,,,,,
201,06/23/22 10:10:00 AM,2.2,-1.5,22.11,,,,,
202,06/23/22 10:10:03 AM,2.2,-3.0,22.11,,,,,
203,06/23/22 10:10:06 AM,2.2,0.6,22.11,,,,,
204,06/23/22 10:10:09 AM,2.2,0.6,22.11,,,,,
205,06/23/22 10:10:12 AM,2.2,0.6,22.11,,,,,
206,06/23/22 10:10:15 AM,2.2,0.6,22.11,,,,,
207,06/23/22 10:10:18 AM,2.2,-1.5,22.10,,,,,
208,06/23/22 10:10:21 AM,2.2,0.6,22.10,,,,,
209,06/23/22 10:10:24 AM,2.2,-3.0,22.11,,,,,
210,06/23/22 10:10:27 AM,2.2,0.6,22.11,,,,,
211,06/23/22 10:10:30 AM,1.2,-3.0,22.11,,,,,
212,06/23/22 10:10:33 AM,1.2,0.6,22.11,,,,,
213,06/23/22 10:10:36 AM,2.2,0.6,22.11,,,,,
214,06/23/22 10:10:39 AM,2.2,0.6,22.11,,,,,
215,06/23/22 10:10:42 AM,2.2,0.6,22.11,,,,,
216,06/23/22 10:10:45 AM,2.2,0.6,22.10,,,,,
217,06/23/22 10:10:48 AM,1.0,0.6,22.11,,,,,
218,06/23/22 10:10:51 AM,2.2,-3.0,22.10,,,,,
219,06/23/22 10:10:54 AM,2.2,-3.0,22.10,,,,,
220,06/23/22 10:10:57 AM,1.2,0.6,22.10,,,,,
221,06/23/22 10:11:00 AM,7.0,0.6,22.10,,,,,
222,06/23/22 10:11:03 AM,2.2,0.6,22.10,,,,,
223,06/23/22 10:11:06 AM,1.2,0.6,22.10,,,,,
224,06/23/22 10:11:09 AM,1.0,-3.0,22.10,,,,,
225,06/23/22 10:11:12 AM,2.2,0.6,22.10,,,,,
226,06/23/22 10:11:15 AM,2.2,0.6,22.09,,,,,
227,06/23/22 10:11:18 AM,1.0,-3.0,22.10,,,,,
228,06/23/22 10:11:21 AM,2.2,0.6,22.10,,,,,
229,06/23/22 10:11:24 AM,2.2,0.6,22.09,,,,,
230,06/23/22 10:11:27 AM,2.2,-3.0,22.08,,,,,
231,06/23/22 10:11:30 AM,2.2,-3.0,22.08,,,,,
232,06/23/22 10:11:33 AM,2.2,-3.0,22.09,,,,,
233,06/23/22 10:11:36 AM,2.2,0.6,22.08,,,,,
234,06/23/22 10:11:39 AM,2.2,0.6,22.09,,,,,
235,06/23/22 10:11:42 AM,1.2,-3.0,22.09,,,,,
236,06/23/22 10:11:45 AM,2.2,-3.0,22.08,,,,,
237,06/23/22 10:11:48 AM,2.2,0.6,22.08,,,,,
238,06/23/22 10:11:51 AM,2.2,0.6,22.09,,,,,
239,06/23/22 10:11:54 AM,2.2,-3.0,22.08,,,,,
240,06/23/22 10:11:57 AM,2.2,-3.0,22.08,,,,,
241,06/23/22 10:12:00 AM,2.2,0.6,22.08,,,,,
242,06/23/22 10:12:03 AM,2.2,-3.0,22.08,,,,,
243,06/23/22 10:12:06 AM,2.2,0.6,22.08,,,,,
244,06/23/22 10:12:09 AM,2.2,0.6,22.08,,,,,
245,06/23/22 10:12:12 AM,2.2,-1.5,22.08,,,,,
246,06/23/22 10:12:15 AM,2.2,0.6,22.09,,,,,
247,06/23/22 10:12:18 AM,2.2,0.6,22.08,,,,,
248,06/23/22 10:12:21 AM,2.2,0.6,22.08,,,,,
249,06/23/22 10:12:24 AM,2.2,0.6,22.08,,,,,
250,06/23/22 10:12:27 AM,2.2,0.6,22.08,,,,,
251,06/23/22 10:12:30 AM,2.2,0.6,22.08,,,,,
252,06/23/22 10:12:33 AM,2.2,-3.0,22.07,,,,,
253,06/23/22 10:12:36 AM,2.2,-3.0,22.07,,,,,
254,06/23/22 10:12:39 AM,2.2,-3.0,22.07,,,,,
255,06/23/22 10:12:42 AM,2.2,0.6,22.07,,,,,
256,06/23/22 10:12:45 AM,2.2,0.6,22.08,,,,,
257,06/23/22 10:12:48 AM,2.2,0.6,22.07,,,,,
258,06/23/22 10:12:51 AM,2.2,-3.0,22.07,,,,,
259,06/23/22 10:12:54 AM,2.2,0.6,22.07,,,,,
260,06/23/22 10:12:57 AM,1.2,0.6,22.07,,,,,
261,06/23/22 10:13:00 AM,2.2,0.6,22.07,,,,,
262,06/23/22 10:13:03 AM,2.2,-1.5,22.07,,,,,
263,06/23/22 10:13:06 AM,2.2,0.6,22.07,,,,,
264,06/23/22 10:13:09 AM,2.2,0.6,22.07,,,,,
265,06/23/22 10:13:12 AM,2.2,-3.0,22.07,,,,,
266,06/23/22 10:13:15 AM,2.2,0.6,22.07,,,,,
267,06/23/22 10:13:18 AM,2.2,-3.0,22.07,,,,,
268,06/23/22 10:13:21 AM,1.2,0.6,22.05,,,,,
269,06/23/22 10:13:24 AM,2.2,0.6,22.05,,,,,
270,06/23/22 10:13:27 AM,2.2,0.6,22.05,,,,,
271,06/23/22 10:13:30 AM,2.2,-1.5,22.05,,,,,
272,06/23/22 10:13:33 AM,2.2,0.6,22.05,,,,,
273,06/23/22 10:13:36 AM,1.2,0.6,22.05,,,,,
274,06/23/22 10:13:39 AM,2.2,0.6,22.05,,,,,
275,06/23/22 10:13:42 AM,2.2,0.6,22.04,,,,,
276,06/23/22 10:13:45 AM,2.2,-3.0,22.05,,,,,
277,06/23/22 10:13:48 AM,2.2,0.6,22.05,,,,,
278,06/23/22 10:13:51 AM,2.2,0.6,22.05,,,,,
279,06/23/22 10:13:54 AM,2.2,-3.0,22.05,,,,,
280,06/23/22 10:13:57 AM,2.2,-3.0,22.04,,,,,
281,06/23/22 10:14:00 AM,2.2,0.6,22.04,,,,,
282,06/23/22 10:14:03 AM,2.2,-3.0,22.05,,,,,
283,06/23/22 10:14:06 AM,2.2,0.6,22.04,,,,,
284,06/23/22 10:14:09 AM,2.2,-3.0,22.05,,,,,
285,06/23/22 10:14:12 AM,2.2,0.6,22.04,,,,,
286,06/23/22 10:14:15 AM,2.2,0.6,22.04,,,,,
287,06/23/22 10:14:18 AM,1.2,-3.0,22.04,,,,,
288,06/23/22 10:14:21 AM,1.2,0.6,22.04,,,,,
289,06/23/22 10:14:24 AM,2.2,0.6,22.04,,,,,
290,06/23/22 10:14:27 AM,5.0,0.6,22.03,,,,,
291,06/23/22 10:14:30 AM,5.0,0.6,22.04,,,,,
292,06/23/22 10:14:33 AM,2.2,0.6,22.04,,,,,
293,06/23/22 10:14:36 AM,2.2,0.6,22.04,,,,,
294,06/23/22 10:14:39 AM,2.2,-3.0,22.04,,,,,
295,06/23/22 10:14:42 AM,1.2,0.6,22.04,,,,,
296,06/23/22 10:14:45 AM,7.0,0.6,22.03,,,,,
297,06/23/22 10:14:48 AM,2.2,0.6,22.03,,,,,
298,06/23/22 10:14:51 AM,2.2,0.6,22.03,,,,,
299,06/23/22 10:14:54 AM,2.2,0.6,22.03,,,,,
300,06/23/22 10:14:57 AM,5.0,-3.0,22.03,,,,,
301,06/23/22 10:15:00 AM,2.2,0.6,22.03,,,,,
302,06/23/22 10:15:03 AM,7.0,0.6,22.03,,,,,
303,06/23/22 10:15:06 AM,2.2,-3.0,22.03,,,,,
304,06/23/22 10:15:09 AM,2.2,0.6,22.03,,,,,
305,06/23/22 10:15:12 AM,2.2,-3.0,22.03,,,,,
306,06/23/22 10:15:15 AM,2.2,-1.5,22.03,,,,,
307,06/23/22 10:15:18 AM,2.2,0.6,22.03,,,,,
308,06/23/22 10:15:21 AM,2.2,0.6,22.03,,,,,
309,06/23/22 10:15:24 AM,2.2,0.6,22.02,,,,,
310,06/23/22 10:15:27 AM,2.2,0.6,22.02,,,,,
311,06/23/22 10:15:30 AM,2.2,0.6,22.02,,,,,
312,06/23/22 10:15:33 AM,2.2,0.6,22.02,,,,,
313,06/23/22 10:15:36 AM,1.1,0.6,22.02,,,,,
314,06/23/22 10:15:39 AM,2.2,0.6,22.02,,,,,
315,06/23/22 10:15:42 AM,1.1,-3.0,22.02,,,,,
316,06/23/22 10:15:45 AM,2.2,-1.5,22.02,,,,,
317,06/23/22 10:15:48 AM,2.2,0.6,22.02,,,,,
318,06/23/22 10:15:51 AM,5.0,0.6,22.02,,,,,
319,06/23/22 10:15:54 AM,1.1,0.6,22.02,,,,,
320,06/23/22 10:15:57 AM,2.2,0.6,22.02,,,,,
321,06/23/22 10:16:00 AM,2.2,0.6,22.02,,,,,
322,06/23/22 10:16:03 AM,2.2,0.6,22.02,,,,,
323,06/23/22 10:16:06 AM,2.2,0.6,22.02,,,,,
324,06/23/22 10:16:09 AM,2.2,0.6,22.02,,,,,
325,06/23/22 10:16:12 AM,1.2,-3.0,22.02,,,,,
326,06/23/22 10:16:15 AM,2.2,-3.0,22.02,,,,,
327,06/23/22 10:16:18 AM,2.2,0.6,22.03,,,,,
328,06/23/22 10:16:21 AM,1.1,0.6,22.04,,,,,
329,06/23/22 10:16:24 AM,2.2,0.6,22.05,,,,,
330,06/23/22 10:16:27 AM,2.2,0.6,22.07,,,,,
331,06/23/22 10:16:30 AM,2.2,0.6,22.07,,,,,
332,06/23/22 10:16:33 AM,2.2,-1.5,22.07,,,,,
333,06/23/22 10:16:36 AM,2.2,-1.5,22.10,,,,,
334,06/23/22 10:16:39 AM,2.2,-3.0,22.07,,,,,
335,06/23/22 10:16:42 AM,2.2,0.6,22.05,,,,,
336,06/23/22 10:16:45 AM,2.2,0.6,22.08,,,,,
337,06/23/22 10:16:48 AM,2.2,-1.5,22.10,,,,,
338,06/23/22 10:16:51 AM,2.2,-3.0,22.04,,,,,
339,06/23/22 10:16:54 AM,2.2,-3.0,22.09,,,,,
340,06/23/22 10:16:57 AM,2.2,0.6,22.11,,,,,
341,06/23/22 10:17:00 AM,2.2,-3.0,22.19,,,,,
342,06/23/22 10:17:03 AM,1.2,0.6,22.20,,,,,
343,06/23/22 10:17:06 AM,2.2,-3.0,22.22,,,,,
344,06/23/22 10:17:09 AM,2.2,-3.0,22.25,,,,,
345,06/23/22 10:17:12 AM,1.0,-3.0,22.28,,,,,
346,06/23/22 10:17:15 AM,2.2,0.6,22.23,,,,,
347,06/23/22 10:17:18 AM,2.2,-3.0,22.22,,,,,
348,06/23/22 10:17:21 AM,2.2,0.6,22.23,,,,,
349,06/23/22 10:17:24 AM,2.2,-3.0,22.23,,,,,
350,06/23/22 10:17:27 AM,1.0,-3.0,22.23,,,,,
351,06/23/22 10:17:30 AM,1.0,-3.0,22.22,,,,,
352,06/23/22 10:17:33 AM,2.2,-3.0,22.21,,,,,
353,06/23/22 10:17:36 AM,1.0,-3.0,22.21,,,,,
354,06/23/22 10:17:39 AM,2.2,-3.0,22.22,,,,,
355,06/23/22 10:17:42 AM,1.0,0.6,22.22,,,,,
356,06/23/22 10:17:45 AM,2.2,0.6,22.22,,,,,
357,06/23/22 10:17:48 AM,1.2,0.6,22.22,,,,,
358,06/23/22 10:17:51 AM,2.2,-1.5,22.26,,,,,
359,06/23/22 10:17:54 AM,2.2,-3.0,22.26,,,,,
360,06/23/22 10:17:57 AM,2.2,-3.0,22.27,,,,,
361,06/23/22 10:18:00 AM,2.2,0.6,22.28,,,,,
362,06/23/22 10:18:03 AM,2.2,0.6,22.27,,,,,
363,06/23/22 10:18:06 AM,2.2,-3.0,22.30,,,,,
364,06/23/22 10:18:09 AM,2.2,-3.0,22.31,,,,,
365,06/23/22 10:18:12 AM,1.0,0.6,22.32,,,,,
366,06/23/22 10:18:15 AM,2.2,-3.0,22.33,,,,,
367,06/23/22 10:18:18 AM,2.2,-3.0,22.34,,,,,
368,06/23/22 10:18:21 AM,1.0,-3.0,22.37,,,,,
369,06/23/22 10:18:24 AM,2.2,-3.0,22.38,,,,,
370,06/23/22 10:18:27 AM,2.2,0.6,22.39,,,,,
371,06/23/22 10:18:30 AM,2.2,-1.5,22.42,,,,,
372,06/23/22 10:18:33 AM,2.2,0.6,22.44,,,,,
373,06/23/22 10:18:36 AM,2.2,-1.5,22.45,,,,,
374,06/23/22 10:18:39 AM,2.2,0.6,22.51,,,,,
375,06/23/22 10:18:42 AM,2.2,0.6,22.49,,,,,
376,06/23/22 10:18:45 AM,2.2,0.6,22.49,,,,,
377,06/23/22 10:18:48 AM,2.2,0.6,22.51,,,,,
378,06/23/22 10:18:51 AM,2.2,0.6,22.54,,,,,
379,06/23/22 10:18:54 AM,1.0,-3.0,22.56,,,,,
380,06/23/22 10:18:57 AM,2.2,0.6,22.49,,,,,
381,06/23/22 10:19:00 AM,146.1,149.5,14.17,,,,,
382,06/23/22 10:19:03 AM,364.8,364.3,12.20,,,,,
383,06/23/22 10:19:06 AM,364.3,363.3,11.84,,,,,
384,06/23/22 10:19:09 AM,364.0,363.0,11.64,,,,,
385,06/23/22 10:19:12 AM,363.4,362.7,11.47,,,,,
386,06/23/22 10:19:15 AM,363.4,362.4,11.44,,,,,
387,06/23/22 10:19:18 AM,363.3,362.4,11.38,,,,,
388,06/23/22 10:19:21 AM,362.9,362.0,11.33,,,,,
389,06/23/22 10:19:24 AM,363.2,362.0,11.32,,,,,
390,06/23/22 10:19:27 AM,363.1,361.7,11.26,,,,,
391,06/23/22 10:19:30 AM,363.1,362.4,11.27,,,,,
392,06/23/22 10:19:33 AM,362.8,361.7,11.21,,,,,
393,06/23/22 10:19:36 AM,362.8,361.7,11.27,,,,,
394,06/23/22 10:19:39 AM,363.2,362.4,11.26,,,,,
