Plot Title: 20775520,,,,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20775520, SEN S/N: 20775520)","Full Range, μS/cm (LGR S/N: 20775520, SEN S/N: 20775520)","Temp, °C (LGR S/N: 20775520, SEN S/N: 20775520)",Coupler Detached (LGR S/N: 20775520),Coupler Attached (LGR S/N: 20775520),Host Connected (LGR S/N: 20775520),Stopped (LGR S/N: 20775520),End Of File (LGR S/N: 20775520)
140,2022-10-03T09:51:57Z,2.2,0.6,21.29,,,,,
141,2022-10-03T09:52:00Z,2.2,0.6,21.28,,,,,
142,2022-10-03T09:52:03Z,2.2,-3,21.29,,,,,
143,2022-10-03T09:52:06Z,2.2,0.6,21.28,,,,,
144,2022-10-03T09:52:09Z,2.2,0.6,21.29,,,,,
145,2022-10-03T09:52:12Z,1.1,0.6,21.29,,,,,
146,2022-10-03T09:52:15Z,1.2,-3,21.29,,,,,
147,2022-10-03T09:52:18Z,2.2,0.6,21.28,,,,,
148,2022-10-03T09:52:21Z,2.2,0.6,21.28,,,,,
149,2022-10-03T09:52:24Z,2.2,0.6,21.28,,,,,
150,2022-10-03T09:52:27Z,2.2,0.6,21.28,,,,,
151,2022-10-03T09:52:30Z,2.2,-3,21.28,,,,,
152,2022-10-03T09:52:33Z,2.2,0.6,21.26,,,,,
153,2022-10-03T09:52:36Z,2.2,0.6,21.28,,,,,
154,2022-10-03T09:52:39Z,1.1,-3,21.28,,,,,
155,2022-10-03T09:52:42Z,2.2,-3,21.26,,,,,
156,2022-10-03T09:52:45Z,2.2,0.6,21.26,,,,,
157,2022-10-03T09:52:48Z,2.2,-1.5,21.26,,,,,
158,2022-10-03T09:52:51Z,2.2,0.6,21.26,,,,,
159,2022-10-03T09:52:54Z,2.2,0.6,21.26,,,,,
160,2022-10-03T09:52:57Z,2.2,0.6,21.26,,,,,
161,2022-10-03T09:53:00Z,2.2,0.6,21.28,,,,,
162,2022-10-03T09:53:03Z,2.2,0.6,21.26,,,,,
163,2022-10-03T09:53:06Z,2.2,0.6,21.26,,,,,
164,2022-10-03T09:53:09Z,2.2,0.6,21.25,,,,,
165,2022-10-03T09:53:12Z,1.1,-3,21.25,,,,,
166,2022-10-03T09:53:15Z,2.2,-3,21.25,,,,,
167,2022-10-03T09:53:18Z,5,0.6,21.25,,,,,
168,2022-10-03T09:53:21Z,2.2,0.6,21.25,,,,,
169,2022-10-03T09:53:24Z,2.2,0.6,21.25,,,,,
170,2022-10-03T09:53:27Z,2.2,-3,21.25,,,,,
171,2022-10-03T09:53:30Z,2.2,0.6,21.25,,,,,
172,2022-10-03T09:53:33Z,2.2,-3,21.25,,,,,
173,2022-10-03T09:53:36Z,2.2,0.6,21.25,,,,,
174,2022-10-03T09:53:39Z,2.2,-3,21.25,,,,,
175,2022-10-03T09:53:42Z,2.2,-3,21.25,,,,,
176,2022-10-03T09:53:45Z,2.2,0.6,21.24,,,,,
177,2022-10-03T09:53:48Z,2.2,0.6,21.24,,,,,
178,2022-10-03T09:53:51Z,2.2,0.6,21.25,,,,,
179,2022-10-03T09:53:54Z,2.2,-1.5,21.24,,,,,
180,2022-10-03T09:53:57Z,2.2,0.6,21.25,,,,,
181,2022-10-03T09:54:00Z,2.2,0.6,21.24,,,,,
182,2022-10-03T09:54:03Z,2.2,-3,21.23,,,,,
183,2022-10-03T09:54:06Z,2.2,-3,21.24,,,,,
184,2022-10-03T09:54:09Z,1.2,-3,21.24,,,,,
185,2022-10-03T09:54:12Z,2.2,0.6,21.24,,,,,
186,2022-10-03T09:54:15Z,2.2,-3,21.24,,,,,
187,2022-10-03T09:54:18Z,2.2,0.6,21.23,,,,,
188,2022-10-03T09:54:21Z,2.2,0.6,21.23,,,,,
189,2022-10-03T09:54:24Z,2.2,0.6,21.22,,,,,
190,2022-10-03T09:54:27Z,2.2,0.6,21.24,,,,,
191,2022-10-03T09:54:30Z,2.2,0.6,21.23,,,,,
192,2022-10-03T09:54:33Z,2.2,0.6,21.23,,,,,
193,2022-10-03T09:54:36Z,2.2,0.6,21.23,,,,,
194,2022-10-03T09:54:39Z,2.2,0.6,21.23,,,,,
195,2022-10-03T09:54:42Z,2.2,0.6,21.22,,,,,
196,2022-10-03T09:54:45Z,2.2,-1.5,21.22,,,,,
197,2022-10-03T09:54:48Z,2.2,0.6,21.22,,,,,
198,2022-10-03T09:54:51Z,2.2,0.6,21.22,,,,,
199,2022-10-03T09:54:54Z,2.2,0.6,21.22,,,,,
200,2022-10-03T09:54:57Z,2.2,0.6,21.22,,,,,
201,2022-10-03T09:55:00Z,1.2,0.6,21.22,,,,,
202,2022-10-03T09:55:03Z,2.2,0.6,21.22,,,,,
203,2022-10-03T09:55:06Z,2.2,-1.5,21.22,,,,,
204,2022-10-03T09:55:09Z,2.2,0.6,21.22,,,,,
205,2022-10-03T09:55:12Z,2.2,0.6,21.2,,,,,
206,2022-10-03T09:55:15Z,2.2,-3,21.22,,,,,
207,2022-10-03T09:55:18Z,2.2,0.6,21.2,,,,,
208,2022-10-03T09:55:21Z,2.2,0.6,21.2,,,,,
209,2022-10-03T09:55:24Z,2.2,0.6,21.2,,,,,
210,2022-10-03T09:55:27Z,2.2,0.6,21.2,,,,,
211,2022-10-03T09:55:30Z,2.2,0.6,21.2,,,,,
212,2022-10-03T09:55:33Z,2.2,0.6,21.2,,,,,
213,2022-10-03T09:55:36Z,2.2,0.6,21.2,,,,,
214,2022-10-03T09:55:39Z,2.2,-3,21.2,,,,,
215,2022-10-03T09:55:42Z,2.2,-3,21.2,,,,,
216,2022-10-03T09:55:45Z,2.2,-3,21.2,,,,,
217,2022-10-03T09:55:48Z,2.2,0.6,21.19,,,,,
218,2022-10-03T09:55:51Z,2.2,0.6,21.2,,,,,
219,2022-10-03T09:55:54Z,2.2,-3,21.2,,,,,
220,2022-10-03T09:55:57Z,5,0.6,21.19,,,,,
221,2022-10-03T09:56:00Z,2.2,-3,21.19,,,,,
222,2022-10-03T09:56:03Z,2.2,-3,21.19,,,,,
223,2022-10-03T09:56:06Z,1.2,0.6,21.19,,,,,
224,2022-10-03T09:56:09Z,2.2,-3,21.19,,,,,
225,2022-10-03T09:56:12Z,2.2,0.6,21.19,,,,,
226,2022-10-03T09:56:15Z,2.2,0.6,21.19,,,,,
227,2022-10-03T09:56:18Z,2.2,0.6,21.18,,,,,
228,2022-10-03T09:56:21Z,1.1,-1.5,21.18,,,,,
229,2022-10-03T09:56:24Z,2.2,0.6,21.18,,,,,
230,2022-10-03T09:56:27Z,2.2,-1.5,21.18,,,,,
231,2022-10-03T09:56:30Z,2.2,-3,21.18,,,,,
232,2022-10-03T09:56:33Z,2.2,0.6,21.18,,,,,
233,2022-10-03T09:56:36Z,2.2,0.6,21.18,,,,,
234,2022-10-03T09:56:39Z,2.2,0.6,21.18,,,,,
235,2022-10-03T09:56:42Z,2.2,0.6,21.17,,,,,
236,2022-10-03T09:56:45Z,2.2,0.6,21.18,,,,,
237,2022-10-03T09:56:48Z,1.2,0.6,21.18,,,,,
238,2022-10-03T09:56:51Z,2.2,0.6,21.18,,,,,
239,2022-10-03T09:56:54Z,2.2,-1.5,21.18,,,,,
240,2022-10-03T09:56:57Z,1.2,0.6,21.17,,,,,
241,2022-10-03T09:57:00Z,2.5,0.6,21.18,,,,,
242,2022-10-03T09:57:03Z,2.2,0.6,21.17,,,,,
243,2022-10-03T09:57:06Z,2.2,0.6,21.18,,,,,
244,2022-10-03T09:57:09Z,1.1,0.6,21.17,,,,,
245,2022-10-03T09:57:12Z,2.2,0.6,21.17,,,,,
246,2022-10-03T09:57:15Z,2.2,0.6,21.17,,,,,
247,2022-10-03T09:57:18Z,2.2,0.7,21.16,,,,,
248,2022-10-03T09:57:21Z,2.2,0.6,21.17,,,,,
249,2022-10-03T09:57:24Z,1.1,0.7,21.16,,,,,
250,2022-10-03T09:57:27Z,2.2,-3,21.16,,,,,
251,2022-10-03T09:57:30Z,2.2,0.7,21.16,,,,,
252,2022-10-03T09:57:33Z,2.2,0.6,21.17,,,,,
253,2022-10-03T09:57:36Z,7.1,-3,21.17,,,,,
254,2022-10-03T09:57:39Z,2.2,0.7,21.16,,,,,
255,2022-10-03T09:57:42Z,2.2,0.7,21.16,,,,,
256,2022-10-03T09:57:45Z,2.2,0.7,21.16,,,,,
257,2022-10-03T09:57:48Z,2.2,-3,21.16,,,,,
258,2022-10-03T09:57:51Z,2.2,0.7,21.16,,,,,
259,2022-10-03T09:57:54Z,2.2,-3,21.16,,,,,
260,2022-10-03T09:57:57Z,2.2,0.7,21.14,,,,,
261,2022-10-03T09:58:00Z,2.2,-3,21.16,,,,,
262,2022-10-03T09:58:03Z,2.2,-3,21.16,,,,,
263,2022-10-03T09:58:06Z,2.2,-3,21.14,,,,,
264,2022-10-03T09:58:09Z,2.2,-3,21.16,,,,,
265,2022-10-03T09:58:12Z,2.2,0.7,21.14,,,,,
266,2022-10-03T09:58:15Z,1.1,0.7,21.14,,,,,
267,2022-10-03T09:58:18Z,2.2,0.7,21.16,,,,,
268,2022-10-03T09:58:21Z,2.2,0.7,21.14,,,,,
269,2022-10-03T09:58:24Z,2.2,0.7,21.14,,,,,
270,2022-10-03T09:58:27Z,2.2,0.7,21.14,,,,,
271,2022-10-03T09:58:30Z,1.1,0.7,21.14,,,,,
272,2022-10-03T09:58:33Z,2.2,0.7,21.14,,,,,
273,2022-10-03T09:58:36Z,2.2,-3,21.14,,,,,
274,2022-10-03T09:58:39Z,5,0.7,21.14,,,,,
275,2022-10-03T09:58:42Z,2.2,0.7,21.14,,,,,
276,2022-10-03T09:58:45Z,2.2,-1.5,21.14,,,,,
277,2022-10-03T09:58:48Z,2.2,0.7,21.14,,,,,
278,2022-10-03T09:58:51Z,2.2,0.7,21.13,,,,,
279,2022-10-03T09:58:54Z,2.2,0.7,21.13,,,,,
280,2022-10-03T09:58:57Z,2.2,0.7,21.13,,,,,
281,2022-10-03T09:59:00Z,2.2,0.7,21.13,,,,,
282,2022-10-03T09:59:03Z,1.1,0.7,21.13,,,,,
283,2022-10-03T09:59:06Z,2.2,0.7,21.13,,,,,
284,2022-10-03T09:59:09Z,2.2,-3,21.13,,,,,
285,2022-10-03T09:59:12Z,1.2,0.7,21.13,,,,,
286,2022-10-03T09:59:15Z,2.2,-1.5,21.12,,,,,
287,2022-10-03T09:59:18Z,2.2,0.7,21.12,,,,,
288,2022-10-03T09:59:21Z,2.2,0.7,21.12,,,,,
289,2022-10-03T09:59:24Z,2.2,0.7,21.13,,,,,
290,2022-10-03T09:59:27Z,1.2,0.7,21.12,,,,,
291,2022-10-03T09:59:30Z,1.2,0.7,21.13,,,,,
292,2022-10-03T09:59:33Z,2.2,-1.5,21.12,,,,,
293,2022-10-03T09:59:36Z,2.2,-1.5,21.12,,,,,
294,2022-10-03T09:59:39Z,2.2,0.7,21.12,,,,,
295,2022-10-03T09:59:42Z,2.2,0.7,21.12,,,,,
296,2022-10-03T09:59:45Z,2.2,0.7,21.12,,,,,
297,2022-10-03T09:59:48Z,2.2,0.7,21.11,,,,,
298,2022-10-03T09:59:51Z,2.2,0.7,21.12,,,,,
299,2022-10-03T09:59:54Z,5,0.7,21.12,,,,,
300,2022-10-03T09:59:57Z,1.2,0.7,21.11,,,,,
301,2022-10-03T10:00:00Z,2.2,0.7,21.12,,,,,
302,2022-10-03T10:00:03Z,2.2,-3,21.12,,,,,
303,2022-10-03T10:00:06Z,2.2,0.7,21.12,,,,,
304,2022-10-03T10:00:09Z,2.2,0.7,21.11,,,,,
305,2022-10-03T10:00:12Z,2.2,0.7,21.11,,,,,
306,2022-10-03T10:00:15Z,2.2,-1.5,21.11,,,,,
307,2022-10-03T10:00:18Z,2.2,0.7,21.11,,,,,
308,2022-10-03T10:00:21Z,2.2,0.7,21.11,,,,,
309,2022-10-03T10:00:24Z,2.2,0.7,21.11,,,,,
310,2022-10-03T10:00:27Z,5,0.7,21.11,,,,,
311,2022-10-03T10:00:30Z,2.2,0.7,21.11,,,,,
312,2022-10-03T10:00:33Z,1.1,0.7,21.09,,,,,
313,2022-10-03T10:00:36Z,2.2,-1.5,21.09,,,,,
314,2022-10-03T10:00:39Z,2.2,-1.5,21.09,,,,,
315,2022-10-03T10:00:42Z,1.1,0.7,21.09,,,,,
316,2022-10-03T10:00:45Z,2.2,-3,21.09,,,,,
317,2022-10-03T10:00:48Z,2.2,-3,21.09,,,,,
318,2022-10-03T10:00:51Z,2.2,0.7,21.09,,,,,
319,2022-10-03T10:00:54Z,2.2,0.7,21.09,,,,,
320,2022-10-03T10:00:57Z,2.2,0.7,21.09,,,,,
321,2022-10-03T10:01:00Z,2.2,0.7,21.09,,,,,
322,2022-10-03T10:01:03Z,2.2,0.7,21.09,,,,,
323,2022-10-03T10:01:06Z,2.2,0.7,21.09,,,,,
324,2022-10-03T10:01:09Z,2.2,-1.5,21.08,,,,,
325,2022-10-03T10:01:12Z,2.2,0.7,21.09,,,,,
326,2022-10-03T10:01:15Z,5,-3,21.09,,,,,
327,2022-10-03T10:01:18Z,2.2,0.7,21.09,,,,,
328,2022-10-03T10:01:21Z,2.2,0.7,21.09,,,,,
329,2022-10-03T10:01:24Z,2.2,0.7,21.09,,,,,
330,2022-10-03T10:01:27Z,2.2,0.7,21.08,,,,,
331,2022-10-03T10:01:30Z,7.1,0.7,21.09,,,,,
332,2022-10-03T10:01:33Z,2.2,0.7,21.08,,,,,
333,2022-10-03T10:01:36Z,2.2,0.7,21.08,,,,,
334,2022-10-03T10:01:39Z,2.2,0.7,21.08,,,,,
335,2022-10-03T10:01:42Z,1.2,0.7,21.08,,,,,
336,2022-10-03T10:01:45Z,2.2,0.7,21.08,,,,,
337,2022-10-03T10:01:48Z,2.2,0.7,21.08,,,,,
338,2022-10-03T10:01:51Z,2.2,0.7,21.08,,,,,
339,2022-10-03T10:01:54Z,2.2,0.7,21.08,,,,,
340,2022-10-03T10:01:57Z,2.2,-3,21.07,,,,,
341,2022-10-03T10:02:00Z,2.2,0.7,21.07,,,,,
342,2022-10-03T10:02:03Z,1.2,-3,21.07,,,,,
343,2022-10-03T10:02:06Z,2.2,0.7,21.07,,,,,
344,2022-10-03T10:02:09Z,2.2,-3,21.08,,,,,
345,2022-10-03T10:02:12Z,1.2,0.7,21.07,,,,,
346,2022-10-03T10:02:15Z,2.2,0.7,21.07,,,,,
347,2022-10-03T10:02:18Z,2.2,0.7,21.07,,,,,
348,2022-10-03T10:02:21Z,2.2,-3,21.07,,,,,
349,2022-10-03T10:02:24Z,2.2,0.7,21.07,,,,,
350,2022-10-03T10:02:27Z,2.2,0.7,21.07,,,,,
351,2022-10-03T10:02:30Z,2.2,0.7,21.07,,,,,
352,2022-10-03T10:02:33Z,2.2,-1.5,21.07,,,,,
353,2022-10-03T10:02:36Z,2.2,0.7,21.07,,,,,
354,2022-10-03T10:02:39Z,2.2,0.7,21.07,,,,,
355,2022-10-03T10:02:42Z,2.2,0.7,21.07,,,,,
356,2022-10-03T10:02:45Z,2.2,0.7,21.07,,,,,
357,2022-10-03T10:02:48Z,1.2,0.7,21.07,,,,,
358,2022-10-03T10:02:51Z,2.2,-3,21.06,,,,,
359,2022-10-03T10:02:54Z,2.2,0.7,21.06,,,,,
360,2022-10-03T10:02:57Z,7.1,0.7,21.07,,,,,
361,2022-10-03T10:03:00Z,2.2,0.7,21.07,,,,,
362,2022-10-03T10:03:03Z,2.2,0.7,21.06,,,,,
363,2022-10-03T10:03:06Z,2.2,0.7,21.06,,,,,
364,2022-10-03T10:03:09Z,2.2,0.7,21.06,,,,,
365,2022-10-03T10:03:12Z,2.2,0.7,21.06,,,,,
366,2022-10-03T10:03:15Z,1.2,-3,21.06,,,,,
367,2022-10-03T10:03:18Z,2.2,0.7,21.06,,,,,
368,2022-10-03T10:03:21Z,2.2,0.7,21.06,,,,,
369,2022-10-03T10:03:24Z,2.2,0.7,21.06,,,,,
370,2022-10-03T10:03:27Z,2.2,0.7,21.06,,,,,
371,2022-10-03T10:03:30Z,2.2,-1.5,21.06,,,,,
372,2022-10-03T10:03:33Z,2.2,-3,21.06,,,,,
373,2022-10-03T10:03:36Z,2.2,-3,21.06,,,,,
374,2022-10-03T10:03:39Z,2.2,-3,21.06,,,,,
375,2022-10-03T10:03:42Z,5,-3,21.06,,,,,
376,2022-10-03T10:03:45Z,2.2,0.7,21.05,,,,,
377,2022-10-03T10:03:48Z,2.2,0.7,21.05,,,,,
378,2022-10-03T10:03:51Z,2.2,-1.5,21.05,,,,,
379,2022-10-03T10:03:54Z,2.2,0.7,21.06,,,,,
380,2022-10-03T10:03:57Z,2.2,-1.5,21.05,,,,,
381,2022-10-03T10:04:00Z,2.2,-3,21.05,,,,,
382,2022-10-03T10:04:03Z,2.2,0.7,21.05,,,,,
383,2022-10-03T10:04:06Z,1.1,0.7,21.05,,,,,
384,2022-10-03T10:04:09Z,2.2,0.7,21.05,,,,,
385,2022-10-03T10:04:12Z,2.2,0.7,21.05,,,,,
386,2022-10-03T10:04:15Z,2.2,-3,21.05,,,,,
387,2022-10-03T10:04:18Z,2.2,-3,21.05,,,,,
388,2022-10-03T10:04:21Z,2.2,0.7,21.05,,,,,
389,2022-10-03T10:04:24Z,2.2,0.7,21.05,,,,,
390,2022-10-03T10:04:27Z,1.2,0.7,21.05,,,,,
391,2022-10-03T10:04:30Z,2.2,-1.5,21.03,,,,,
392,2022-10-03T10:04:33Z,2.2,0.7,21.05,,,,,
393,2022-10-03T10:04:36Z,2.2,0.7,21.05,,,,,
394,2022-10-03T10:04:39Z,2.2,0.7,21.05,,,,,
395,2022-10-03T10:04:42Z,2.2,0.7,21.03,,,,,
396,2022-10-03T10:04:45Z,2.2,0.7,21.05,,,,,
397,2022-10-03T10:04:48Z,2.2,0.7,21.05,,,,,
398,2022-10-03T10:04:51Z,2.2,0.7,21.03,,,,,
399,2022-10-03T10:04:54Z,2.2,0.7,21.05,,,,,
400,2022-10-03T10:04:57Z,1.2,0.7,21.05,,,,,
