Plot Title: 20775523,,,,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20775523, SEN S/N: 20775523)","Full Range, μS/cm (LGR S/N: 20775523, SEN S/N: 20775523)","Temp, °C (LGR S/N: 20775523, SEN S/N: 20775523)",Coupler Detached (LGR S/N: 20775523),Coupler Attached (LGR S/N: 20775523),Host Connected (LGR S/N: 20775523),Stopped (LGR S/N: 20775523),End Of File (LGR S/N: 20775523)
49,2022-05-26T10:04:00Z,1.3,-1.7,22.74,,,,,
50,2022-05-26T10:04:05Z,2.4,0.8,23.15,,,,,
51,2022-05-26T10:04:10Z,1.1,-1.7,23.46,,,,,
52,2022-05-26T10:04:15Z,1.1,0.8,23.72,,,,,
53,2022-05-26T10:04:20Z,1,-1.7,23.96,,,,,
54,2022-05-26T10:04:25Z,1.1,0.8,24.14,,,,,
55,2022-05-26T10:04:30Z,1.1,-1.7,23.83,,,,,
56,2022-05-26T10:04:35Z,1.1,1.2,23.94,,,,,
57,2022-05-26T10:04:40Z,1.1,-1.7,24.21,,,,,
58,2022-05-26T10:04:45Z,1,0.8,24.46,,,,,
59,2022-05-26T10:04:50Z,1.1,0.8,24.49,,,,,
60,2022-05-26T10:04:55Z,1.1,0.8,24.73,,,,,
61,2022-05-26T10:05:00Z,1.1,0.8,24.45,,,,,
62,2022-05-26T10:05:05Z,1.1,0.8,24.74,,,,,
63,2022-05-26T10:05:10Z,1.1,0.8,24.32,,,,,
64,2022-05-26T10:05:15Z,1.3,-1.7,24.13,,,,,
65,2022-05-26T10:05:20Z,1.3,0.8,23.96,,,,,
66,2022-05-26T10:05:25Z,1.1,0.8,23.84,,,,,
67,2022-05-26T10:05:30Z,1.1,0.8,23.75,,,,,
68,2022-05-26T10:05:35Z,1.1,0.8,23.65,,,,,
69,2022-05-26T10:05:40Z,1.1,-1.7,23.61,,,,,
70,2022-05-26T10:05:45Z,1,0.8,23.55,,,,,
71,2022-05-26T10:05:50Z,2.4,-1.7,23.51,,,,,
72,2022-05-26T10:05:55Z,1.3,-1.7,23.5,,,,,
73,2022-05-26T10:06:00Z,1.1,0.8,23.47,,,,,
74,2022-05-26T10:06:05Z,2.4,0.8,23.46,,,,,
75,2022-05-26T10:06:10Z,1.1,0.8,23.46,,,,,
76,2022-05-26T10:06:15Z,2.4,0.8,23.45,,,,,
77,2022-05-26T10:06:20Z,1.1,0.8,23.45,,,,,
78,2022-05-26T10:06:25Z,1.1,0.8,23.45,,,,,
79,2022-05-26T10:06:30Z,2.4,0.8,23.45,,,,,
80,2022-05-26T10:06:35Z,1.1,0.8,23.45,,,,,
81,2022-05-26T10:06:40Z,1.1,-1.7,23.46,,,,,
82,2022-05-26T10:06:45Z,1.1,0.8,23.41,,,,,
83,2022-05-26T10:06:50Z,1.1,0.8,23.39,,,,,
84,2022-05-26T10:06:55Z,2.7,13.3,23.41,,,,,
85,2022-05-26T10:07:00Z,2.4,0.8,23.44,,,,,
86,2022-05-26T10:07:05Z,1.1,0.8,23.37,,,,,
87,2022-05-26T10:07:10Z,1.3,0.8,23.33,,,,,
88,2022-05-26T10:07:15Z,1.1,-1.7,23.3,,,,,
89,2022-05-26T10:07:20Z,2.4,0.8,23.26,,,,,
90,2022-05-26T10:07:25Z,2.3,0.8,23.25,,,,,
91,2022-05-26T10:07:30Z,2.3,-1.7,23.83,,,,,
92,2022-05-26T10:07:35Z,1.1,0.8,23.7,,,,,
93,2022-05-26T10:07:40Z,1.1,-1.7,23.67,,,,,
94,2022-05-26T10:07:45Z,7.1,3.1,12.19,,,,,
95,2022-05-26T10:07:50Z,4.1,-0.9,10.47,,,,,
96,2022-05-26T10:07:55Z,22,16.5,7.79,,,,,
97,2022-05-26T10:08:00Z,21.7,16.5,7.27,,,,,
98,2022-05-26T10:08:05Z,21.7,16.5,7.08,,,,,
99,2022-05-26T10:08:10Z,21.6,16.5,7.02,,,,,
100,2022-05-26T10:08:15Z,21.7,16.6,6.94,,,,,
101,2022-05-26T10:08:20Z,21.6,16.6,6.96,,,,,
102,2022-05-26T10:08:25Z,21.7,16.6,6.91,,,,,
103,2022-05-26T10:08:30Z,21.6,16.6,6.89,,,,,
104,2022-05-26T10:08:35Z,21.7,16.6,6.87,,,,,
105,2022-05-26T10:08:40Z,21.7,16.6,6.92,,,,,
106,2022-05-26T10:08:45Z,21.6,16.6,6.77,,,,,
107,2022-05-26T10:08:50Z,21.7,16.6,6.84,,,,,
108,2022-05-26T10:08:55Z,21.7,16.6,6.75,,,,,
109,2022-05-26T10:09:00Z,21.6,16.6,6.74,,,,,
110,2022-05-26T10:09:05Z,21.6,16.6,6.71,,,,,
111,2022-05-26T10:09:10Z,21.7,16.6,6.73,,,,,
112,2022-05-26T10:09:15Z,21.7,16.6,6.68,,,,,
113,2022-05-26T10:09:20Z,21.6,16.6,6.71,,,,,
114,2022-05-26T10:09:25Z,21.6,16.6,6.67,,,,,
115,2022-05-26T10:09:30Z,21.6,16.6,6.71,,,,,
116,2022-05-26T10:09:35Z,21.6,16.6,6.65,,,,,
117,2022-05-26T10:09:40Z,21.6,16.6,6.66,,,,,
118,2022-05-26T10:09:45Z,21.7,16.6,6.65,,,,,
119,2022-05-26T10:09:50Z,21.6,16.6,6.62,,,,,
120,2022-05-26T10:09:55Z,21.7,16.6,6.63,,,,,
121,2022-05-26T10:10:00Z,21.6,16.6,6.61,,,,,
122,2022-05-26T10:10:05Z,21.6,16.6,6.59,,,,,
123,2022-05-26T10:10:10Z,21.6,16.6,6.6,,,,,
124,2022-05-26T10:10:15Z,21.7,16.6,6.61,,,,,
125,2022-05-26T10:10:20Z,21.6,16.6,6.58,,,,,
126,2022-05-26T10:10:25Z,21.6,16.6,6.59,,,,,
127,2022-05-26T10:10:30Z,21.6,16.6,6.58,,,,,
128,2022-05-26T10:10:35Z,21.7,16.6,6.63,,,,,
129,2022-05-26T10:10:40Z,21.6,16.6,6.58,,,,,
130,2022-05-26T10:10:45Z,21.6,16.6,6.56,,,,,
131,2022-05-26T10:10:50Z,21.6,16.6,6.56,,,,,
132,2022-05-26T10:10:55Z,21.7,16.6,6.59,,,,,
133,2022-05-26T10:11:00Z,21.6,16.6,6.54,,,,,
134,2022-05-26T10:11:05Z,21.6,16.6,6.53,,,,,
135,2022-05-26T10:11:10Z,21.7,16.6,6.56,,,,,
136,2022-05-26T10:11:15Z,21.6,16.6,6.52,,,,,
137,2022-05-26T10:11:20Z,21.6,16.6,6.55,,,,,
138,2022-05-26T10:11:25Z,21.6,16.6,6.52,,,,,
139,2022-05-26T10:11:30Z,21.6,16.6,6.53,,,,,
140,2022-05-26T10:11:35Z,21.6,16.6,6.55,,,,,
141,2022-05-26T10:11:40Z,21.6,16.6,6.53,,,,,
142,2022-05-26T10:11:45Z,21.6,16.6,6.53,,,,,
143,2022-05-26T10:11:50Z,21.6,16.6,6.53,,,,,
144,2022-05-26T10:11:55Z,21.6,16.2,6.58,,,,,
145,2022-05-26T10:12:00Z,21.6,16.6,6.56,,,,,
146,2022-05-26T10:12:05Z,21.7,16.6,6.54,,,,,
147,2022-05-26T10:12:10Z,21.5,16.6,6.5,,,,,
148,2022-05-26T10:12:15Z,21.6,16.6,6.54,,,,,
149,2022-05-26T10:12:20Z,21.7,16.6,6.54,,,,,
150,2022-05-26T10:12:25Z,21.6,16.6,6.55,,,,,
151,2022-05-26T10:12:30Z,21.6,16.6,6.55,,,,,
152,2022-05-26T10:12:35Z,21.7,16.6,6.52,,,,,
153,2022-05-26T10:12:40Z,21.6,16.6,6.54,,,,,
154,2022-05-26T10:12:45Z,21.6,16.6,6.54,,,,,
155,2022-05-26T10:12:50Z,21.6,16.6,6.5,,,,,
156,2022-05-26T10:12:55Z,21.6,16.6,6.52,,,,,
157,2022-05-26T10:13:00Z,21.6,16.6,6.5,,,,,
158,2022-05-26T10:13:05Z,21.6,16.6,6.5,,,,,
159,2022-05-26T10:13:10Z,21.6,16.6,6.5,,,,,
160,2022-05-26T10:13:15Z,21.6,16.6,6.5,,,,,
161,2022-05-26T10:13:20Z,21.6,16.6,6.52,,,,,
162,2022-05-26T10:13:25Z,21.7,16.6,6.54,,,,,
163,2022-05-26T10:13:30Z,21.7,16.6,6.53,,,,,
164,2022-05-26T10:13:35Z,21.7,16.6,6.55,,,,,
165,2022-05-26T10:13:40Z,21.7,16.6,6.56,,,,,
166,2022-05-26T10:13:45Z,21.6,16.6,6.54,,,,,
167,2022-05-26T10:13:50Z,21.7,16.6,6.56,,,,,
168,2022-05-26T10:13:55Z,21.6,16.6,6.56,,,,,
169,2022-05-26T10:14:00Z,21.6,16.6,6.54,,,,,
170,2022-05-26T10:14:05Z,21.7,16.6,6.54,,,,,
171,2022-05-26T10:14:10Z,21.6,16.6,6.55,,,,,
172,2022-05-26T10:14:15Z,21.7,16.6,6.52,,,,,
173,2022-05-26T10:14:20Z,21.6,16.6,6.54,,,,,
174,2022-05-26T10:14:25Z,21.7,16.6,6.55,,,,,
175,2022-05-26T10:14:30Z,21.6,16.6,6.58,,,,,
176,2022-05-26T10:14:35Z,21.6,16.6,6.58,,,,,
177,2022-05-26T10:14:40Z,21.6,16.6,6.54,,,,,
178,2022-05-26T10:14:45Z,21.6,16.6,6.56,,,,,
179,2022-05-26T10:14:50Z,21.6,16.6,6.53,,,,,
180,2022-05-26T10:14:55Z,21.6,16.6,6.59,,,,,
181,2022-05-26T10:15:00Z,21.7,16.6,6.55,,,,,
182,2022-05-26T10:15:05Z,21.7,16.6,6.55,,,,,
183,2022-05-26T10:15:10Z,21.6,16.6,6.52,,,,,
184,2022-05-26T10:15:15Z,21.6,16.6,6.52,,,,,
185,2022-05-26T10:15:20Z,21.6,16.6,6.56,,,,,
186,2022-05-26T10:15:25Z,21.6,16.6,6.54,,,,,
187,2022-05-26T10:15:30Z,21.6,16.6,6.56,,,,,
188,2022-05-26T10:15:35Z,21.6,16.6,6.55,,,,,
189,2022-05-26T10:15:40Z,21.6,16.6,6.56,,,,,
190,2022-05-26T10:15:45Z,21.6,16.6,6.55,,,,,
191,2022-05-26T10:15:50Z,21.6,16.6,6.53,,,,,
192,2022-05-26T10:15:55Z,21.7,16.6,6.54,,,,,
193,2022-05-26T10:16:00Z,21.6,16.6,6.56,,,,,
194,2022-05-26T10:16:05Z,21.7,16.6,6.59,,,,,
195,2022-05-26T10:16:10Z,21.7,16.6,6.59,,,,,
196,2022-05-26T10:16:15Z,21.7,16.6,6.54,,,,,
197,2022-05-26T10:16:20Z,21.7,16.6,6.56,,,,,
198,2022-05-26T10:16:25Z,21.7,16.6,6.58,,,,,
199,2022-05-26T10:16:30Z,21.7,16.6,6.61,,,,,
200,2022-05-26T10:16:35Z,21.6,16.6,6.56,,,,,
201,2022-05-26T10:16:40Z,21.6,16.6,6.58,,,,,
202,2022-05-26T10:16:45Z,21.6,16.6,6.55,,,,,
203,2022-05-26T10:16:50Z,21.6,16.6,6.59,,,,,
204,2022-05-26T10:16:55Z,21.6,16.6,6.56,,,,,
205,2022-05-26T10:17:00Z,21.6,16.6,6.59,,,,,
206,2022-05-26T10:17:05Z,21.7,16.6,6.61,,,,,
207,2022-05-26T10:17:10Z,21.7,16.6,6.59,,,,,
208,2022-05-26T10:17:15Z,21.6,16.6,6.61,,,,,
209,2022-05-26T10:17:20Z,21.6,16.6,6.58,,,,,
210,2022-05-26T10:17:25Z,21.6,16.6,6.61,,,,,
211,2022-05-26T10:17:30Z,21.6,16.6,6.61,,,,,
212,2022-05-26T10:17:35Z,21.7,16.6,6.61,,,,,
213,2022-05-26T10:17:40Z,21.6,16.6,6.61,,,,,
214,2022-05-26T10:17:45Z,21.6,16.6,6.6,,,,,
215,2022-05-26T10:17:50Z,21.7,16.6,6.59,,,,,
216,2022-05-26T10:17:55Z,21.7,16.6,6.62,,,,,
217,2022-05-26T10:18:00Z,21.6,16.6,6.6,,,,,
218,2022-05-26T10:18:05Z,21.7,16.6,6.63,,,,,
219,2022-05-26T10:18:10Z,21.6,16.6,6.62,,,,,
220,2022-05-26T10:18:15Z,21.7,16.6,6.62,,,,,
221,2022-05-26T10:18:20Z,21.7,16.6,6.62,,,,,
222,2022-05-26T10:18:25Z,21.7,16.6,6.61,,,,,
223,2022-05-26T10:18:30Z,21.7,16.9,6.62,,,,,
224,2022-05-26T10:18:35Z,21.7,16.6,6.6,,,,,
225,2022-05-26T10:18:40Z,21.7,16.6,6.61,,,,,
226,2022-05-26T10:18:45Z,21.7,16.6,6.61,,,,,
227,2022-05-26T10:18:50Z,21.7,16.6,6.61,,,,,
228,2022-05-26T10:18:55Z,21.7,16.6,6.61,,,,,
229,2022-05-26T10:19:00Z,21.7,16.6,6.6,,,,,
230,2022-05-26T10:19:05Z,21.7,16.6,6.61,,,,,
231,2022-05-26T10:19:10Z,21.7,16.6,6.62,,,,,
232,2022-05-26T10:19:15Z,21.7,16.6,6.63,,,,,
233,2022-05-26T10:19:20Z,21.7,16.6,6.62,,,,,
234,2022-05-26T10:19:25Z,21.6,16.6,6.63,,,,,
235,2022-05-26T10:19:30Z,21.7,16.6,6.62,,,,,
236,2022-05-26T10:19:35Z,21.7,16.6,6.61,,,,,
237,2022-05-26T10:19:40Z,21.7,16.6,6.62,,,,,
238,2022-05-26T10:19:45Z,21.7,16.6,6.62,,,,,
239,2022-05-26T10:19:50Z,21.7,16.6,6.61,,,,,
240,2022-05-26T10:19:55Z,21.7,16.6,6.61,,,,,
241,2022-05-26T10:20:00Z,21.7,16.6,6.63,,,,,
242,2022-05-26T10:20:05Z,21.7,16.6,6.62,,,,,
243,2022-05-26T10:20:10Z,21.7,16.6,6.65,,,,,
244,2022-05-26T10:20:15Z,21.7,16.6,6.63,,,,,
245,2022-05-26T10:20:20Z,21.7,16.6,6.66,,,,,
246,2022-05-26T10:20:25Z,21.7,16.6,6.66,,,,,
247,2022-05-26T10:20:30Z,21.7,16.6,6.63,,,,,
248,2022-05-26T10:20:35Z,21.7,16.6,6.67,,,,,
249,2022-05-26T10:20:40Z,21.7,16.6,6.63,,,,,
250,2022-05-26T10:20:45Z,21.8,16.6,6.63,,,,,
251,2022-05-26T10:20:50Z,21.7,16.6,6.65,,,,,
252,2022-05-26T10:20:55Z,21.8,16.6,6.65,,,,,
253,2022-05-26T10:21:00Z,21.7,16.6,6.65,,,,,
254,2022-05-26T10:21:05Z,21.7,16.6,6.65,,,,,
255,2022-05-26T10:21:10Z,21.7,16.6,6.63,,,,,
256,2022-05-26T10:21:15Z,21.7,16.6,6.65,,,,,
257,2022-05-26T10:21:20Z,21.7,16.6,6.65,,,,,
258,2022-05-26T10:21:25Z,21.7,16.6,6.66,,,,,
259,2022-05-26T10:21:30Z,21.7,16.6,6.67,,,,,
260,2022-05-26T10:21:35Z,21.7,16.6,6.66,,,,,
261,2022-05-26T10:21:40Z,21.7,16.6,6.66,,,,,
262,2022-05-26T10:21:45Z,21.7,16.6,6.67,,,,,
263,2022-05-26T10:21:50Z,21.8,16.6,6.68,,,,,
264,2022-05-26T10:21:55Z,21.8,16.9,6.67,,,,,
265,2022-05-26T10:22:00Z,21.7,16.6,6.68,,,,,
266,2022-05-26T10:22:05Z,21.7,16.6,6.68,,,,,
267,2022-05-26T10:22:10Z,21.7,16.6,6.65,,,,,
268,2022-05-26T10:22:15Z,21.7,16.6,6.66,,,,,
269,2022-05-26T10:22:20Z,21.8,16.6,6.68,,,,,
270,2022-05-26T10:22:25Z,21.8,16.6,6.68,,,,,
271,2022-05-26T10:22:30Z,21.8,16.6,6.68,,,,,
272,2022-05-26T10:22:35Z,21.7,16.6,6.66,,,,,
273,2022-05-26T10:22:40Z,21.7,16.6,6.67,,,,,
274,2022-05-26T10:22:45Z,21.7,16.6,6.68,,,,,
275,2022-05-26T10:22:50Z,21.8,16.6,6.68,,,,,
276,2022-05-26T10:22:55Z,21.7,16.6,6.67,,,,,
277,2022-05-26T10:23:00Z,21.7,16.6,6.69,,,,,
278,2022-05-26T10:23:05Z,21.8,16.6,6.68,,,,,
279,2022-05-26T10:23:10Z,21.8,16.6,6.68,,,,,
280,2022-05-26T10:23:15Z,21.8,16.6,6.68,,,,,
281,2022-05-26T10:23:20Z,21.8,16.6,6.69,,,,,
282,2022-05-26T10:23:25Z,21.8,16.6,6.68,,,,,
283,2022-05-26T10:23:30Z,21.7,16.6,6.71,,,,,
284,2022-05-26T10:23:35Z,21.7,16.6,6.69,,,,,
285,2022-05-26T10:23:40Z,21.8,16.6,6.71,,,,,
286,2022-05-26T10:23:45Z,21.7,16.6,6.69,,,,,
287,2022-05-26T10:23:50Z,21.7,16.6,6.69,,,,,
288,2022-05-26T10:23:55Z,21.8,16.6,6.69,,,,,
289,2022-05-26T10:24:00Z,21.8,16.6,6.71,,,,,
290,2022-05-26T10:24:05Z,21.8,16.6,6.72,,,,,
291,2022-05-26T10:24:10Z,21.8,16.6,6.72,,,,,
292,2022-05-26T10:24:15Z,21.8,16.6,6.71,,,,,
293,2022-05-26T10:24:20Z,21.7,16.6,6.69,,,,,
294,2022-05-26T10:24:25Z,21.8,16.6,6.72,,,,,
295,2022-05-26T10:24:30Z,21.8,16.6,6.72,,,,,
296,2022-05-26T10:24:35Z,21.8,16.6,6.72,,,,,
297,2022-05-26T10:24:40Z,21.8,16.6,6.71,,,,,
298,2022-05-26T10:24:45Z,21.7,16.6,6.72,,,,,
299,2022-05-26T10:24:50Z,21.7,16.6,6.69,,,,,
300,2022-05-26T10:24:55Z,21.8,16.6,6.72,,,,,
301,2022-05-26T10:25:00Z,21.8,16.6,6.73,,,,,
302,2022-05-26T10:25:05Z,21.8,16.6,6.72,,,,,
303,2022-05-26T10:25:10Z,21.8,16.6,6.71,,,,,
304,2022-05-26T10:25:15Z,21.8,16.6,6.73,,,,,
305,2022-05-26T10:25:20Z,21.8,16.6,6.72,,,,,
306,2022-05-26T10:25:25Z,21.7,16.6,6.73,,,,,
307,2022-05-26T10:25:30Z,21.8,16.6,6.73,,,,,
308,2022-05-26T10:25:35Z,21.8,16.6,6.72,,,,,
309,2022-05-26T10:25:40Z,21.8,16.6,6.73,,,,,
310,2022-05-26T10:25:45Z,21.8,16.6,6.74,,,,,
311,2022-05-26T10:25:50Z,21.8,16.6,6.74,,,,,
312,2022-05-26T10:25:55Z,21.8,16.6,6.72,,,,,
313,2022-05-26T10:26:00Z,21.8,16.6,6.74,,,,,
314,2022-05-26T10:26:05Z,21.8,16.6,6.74,,,,,
315,2022-05-26T10:26:10Z,21.8,16.6,6.74,,,,,
316,2022-05-26T10:26:15Z,21.8,16.6,6.75,,,,,
317,2022-05-26T10:26:20Z,21.8,16.6,6.74,,,,,
318,2022-05-26T10:26:25Z,21.8,16.6,6.75,,,,,
319,2022-05-26T10:26:30Z,21.8,16.6,6.74,,,,,
320,2022-05-26T10:26:35Z,21.8,16.6,6.75,,,,,
321,2022-05-26T10:26:40Z,21.8,16.6,6.75,,,,,
322,2022-05-26T10:26:45Z,21.7,16.6,6.78,,,,,
323,2022-05-26T10:26:50Z,21.8,16.6,6.74,,,,,
324,2022-05-26T10:26:55Z,21.8,16.6,6.75,,,,,
325,2022-05-26T10:27:00Z,21.8,16.6,6.75,,,,,
326,2022-05-26T10:27:05Z,21.8,16.6,6.78,,,,,
327,2022-05-26T10:27:10Z,21.7,16.6,6.77,,,,,
328,2022-05-26T10:27:15Z,21.9,16.6,6.78,,,,,
329,2022-05-26T10:27:20Z,21.7,16.6,6.77,,,,,
330,2022-05-26T10:27:25Z,21.9,16.6,6.78,,,,,
331,2022-05-26T10:27:30Z,21.7,16.6,6.77,,,,,
332,2022-05-26T10:27:35Z,21.7,16.6,6.78,,,,,
333,2022-05-26T10:27:40Z,21.8,16.6,6.75,,,,,
334,2022-05-26T10:27:45Z,21.8,16.6,6.77,,,,,
335,2022-05-26T10:27:50Z,21.8,16.6,6.75,,,,,
336,2022-05-26T10:27:55Z,21.7,16.6,6.77,,,,,
337,2022-05-26T10:28:00Z,21.7,16.6,6.77,,,,,
338,2022-05-26T10:28:05Z,21.7,16.6,6.78,,,,,
339,2022-05-26T10:28:10Z,21.8,16.6,6.78,,,,,
340,2022-05-26T10:28:15Z,21.7,16.6,6.8,,,,,
341,2022-05-26T10:28:20Z,21.8,16.6,6.78,,,,,
342,2022-05-26T10:28:25Z,21.7,16.6,6.77,,,,,
343,2022-05-26T10:28:30Z,21.7,16.6,6.77,,,,,
344,2022-05-26T10:28:35Z,21.7,16.6,6.79,,,,,
345,2022-05-26T10:28:40Z,21.7,16.6,6.79,,,,,
346,2022-05-26T10:28:45Z,21.7,16.6,6.8,,,,,
347,2022-05-26T10:28:50Z,21.8,16.6,6.8,,,,,
348,2022-05-26T10:28:55Z,21.9,16.6,6.8,,,,,
349,2022-05-26T10:29:00Z,21.8,16.6,6.81,,,,,
350,2022-05-26T10:29:05Z,21.8,16.6,6.8,,,,,
351,2022-05-26T10:29:10Z,21.8,16.6,6.8,,,,,
352,2022-05-26T10:29:15Z,21.9,16.6,6.8,,,,,
353,2022-05-26T10:29:20Z,21.7,16.9,6.8,,,,,
354,2022-05-26T10:29:25Z,21.8,16.6,6.8,,,,,
355,2022-05-26T10:29:30Z,21.7,16.6,6.8,,,,,
356,2022-05-26T10:29:35Z,21.8,16.9,6.81,,,,,
357,2022-05-26T10:29:40Z,21.8,16.6,6.8,,,,,
358,2022-05-26T10:29:45Z,21.8,16.6,6.81,,,,,
359,2022-05-26T10:29:50Z,21.8,16.6,6.84,,,,,
360,2022-05-26T10:29:55Z,21.8,16.6,6.81,,,,,
361,2022-05-26T10:30:00Z,21.8,16.6,6.81,,,,,
362,2022-05-26T10:30:05Z,21.8,16.6,6.81,,,,,
363,2022-05-26T10:30:10Z,21.8,16.6,6.83,,,,,
364,2022-05-26T10:30:15Z,21.8,16.6,6.81,,,,,
365,2022-05-26T10:30:20Z,21.8,16.6,6.85,,,,,
366,2022-05-26T10:30:25Z,21.7,16.6,6.83,,,,,
367,2022-05-26T10:30:30Z,21.8,16.6,6.83,,,,,
368,2022-05-26T10:30:35Z,21.8,16.6,6.8,,,,,
369,2022-05-26T10:30:40Z,21.8,16.6,6.85,,,,,
370,2022-05-26T10:30:45Z,21.8,16.6,6.83,,,,,
371,2022-05-26T10:30:50Z,21.8,16.6,6.84,,,,,
372,2022-05-26T10:30:55Z,21.8,16.6,6.83,,,,,
373,2022-05-26T10:31:00Z,21.8,16.6,6.81,,,,,
374,2022-05-26T10:31:05Z,21.8,16.6,6.8,,,,,
375,2022-05-26T10:31:10Z,21.9,16.6,6.85,,,,,
376,2022-05-26T10:31:15Z,21.9,16.6,6.84,,,,,
377,2022-05-26T10:31:20Z,21.9,16.6,6.84,,,,,
378,2022-05-26T10:31:25Z,21.8,16.6,6.86,,,,,
379,2022-05-26T10:31:30Z,21.9,16.6,6.85,,,,,
380,2022-05-26T10:31:35Z,21.9,16.6,6.85,,,,,
381,2022-05-26T10:31:40Z,21.8,16.6,6.87,,,,,
382,2022-05-26T10:31:45Z,21.8,16.6,6.85,,,,,
383,2022-05-26T10:31:50Z,21.9,16.6,6.84,,,,,
384,2022-05-26T10:31:55Z,21.8,16.6,6.83,,,,,
385,2022-05-26T10:32:00Z,21.9,16.6,6.85,,,,,
386,2022-05-26T10:32:05Z,22,16.9,6.85,,,,,
387,2022-05-26T10:32:10Z,21.8,16.9,6.84,,,,,
388,2022-05-26T10:32:15Z,21.8,16.6,6.85,,,,,
389,2022-05-26T10:32:20Z,21.9,16.6,6.85,,,,,
390,2022-05-26T10:32:25Z,22,16.6,6.86,,,,,
391,2022-05-26T10:32:30Z,21.9,16.6,6.86,,,,,
392,2022-05-26T10:32:35Z,21.8,16.6,6.86,,,,,
393,2022-05-26T10:32:40Z,21.9,16.6,6.87,,,,,
394,2022-05-26T10:32:45Z,21.8,16.6,6.87,,,,,
395,2022-05-26T10:32:50Z,22,16.6,6.87,,,,,
396,2022-05-26T10:32:55Z,21.9,16.6,6.86,,,,,
397,2022-05-26T10:33:00Z,21.8,16.6,6.87,,,,,
