"Plot Title: 20775520"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20775520, SEN S/N: 20775520)","Full Range, μS/cm (LGR S/N: 20775520, SEN S/N: 20775520)","Temp, °C (LGR S/N: 20775520, SEN S/N: 20775520)","Coupler Detached (LGR S/N: 20775520)","Coupler Attached (LGR S/N: 20775520)","Host Connected (LGR S/N: 20775520)","Stopped (LGR S/N: 20775520)","End Of File (LGR S/N: 20775520)"
142,08/24/22 12:02:03 PM,74.4,69.4,18.49,,,,,
143,08/24/22 12:02:06 PM,74.4,69.4,18.49,,,,,
144,08/24/22 12:02:09 PM,74.4,69.0,18.50,,,,,
145,08/24/22 12:02:12 PM,74.4,69.0,18.50,,,,,
146,08/24/22 12:02:15 PM,74.4,69.4,18.50,,,,,
147,08/24/22 12:02:18 PM,74.4,69.4,18.52,,,,,
148,08/24/22 12:02:21 PM,74.4,69.4,18.51,,,,,
149,08/24/22 12:02:24 PM,74.4,69.0,18.51,,,,,
150,08/24/22 12:02:27 PM,74.5,69.0,18.51,,,,,
151,08/24/22 12:02:30 PM,74.4,69.4,18.52,,,,,
152,08/24/22 12:02:33 PM,74.4,69.4,18.52,,,,,
153,08/24/22 12:02:36 PM,74.4,69.0,18.52,,,,,
154,08/24/22 12:02:39 PM,74.4,69.4,18.52,,,,,
155,08/24/22 12:02:42 PM,74.4,69.0,18.52,,,,,
156,08/24/22 12:02:45 PM,74.4,69.4,18.51,,,,,
157,08/24/22 12:02:48 PM,74.4,69.0,18.51,,,,,
158,08/24/22 12:02:51 PM,74.4,69.4,18.52,,,,,
159,08/24/22 12:02:54 PM,74.4,69.4,18.52,,,,,
160,08/24/22 12:02:57 PM,74.4,69.0,18.52,,,,,
161,08/24/22 12:03:00 PM,74.4,69.0,18.52,,,,,
162,08/24/22 12:03:03 PM,74.4,69.0,18.52,,,,,
163,08/24/22 12:03:06 PM,74.4,69.0,18.51,,,,,
164,08/24/22 12:03:09 PM,74.4,69.0,18.52,,,,,
165,08/24/22 12:03:12 PM,74.4,69.0,18.52,,,,,
166,08/24/22 12:03:15 PM,74.4,69.4,18.53,,,,,
167,08/24/22 12:03:18 PM,74.4,69.0,18.53,,,,,
168,08/24/22 12:03:21 PM,74.4,69.0,18.53,,,,,
169,08/24/22 12:03:24 PM,74.4,69.0,18.53,,,,,
170,08/24/22 12:03:27 PM,74.5,69.0,18.53,,,,,
171,08/24/22 12:03:30 PM,74.4,69.4,18.53,,,,,
172,08/24/22 12:03:33 PM,74.5,69.4,18.55,,,,,
173,08/24/22 12:03:36 PM,74.5,69.4,18.55,,,,,
174,08/24/22 12:03:39 PM,74.4,69.4,18.55,,,,,
175,08/24/22 12:03:42 PM,74.5,69.0,18.56,,,,,
176,08/24/22 12:03:45 PM,74.4,69.4,18.56,,,,,
177,08/24/22 12:03:48 PM,74.5,69.4,18.56,,,,,
178,08/24/22 12:03:51 PM,74.5,69.4,18.55,,,,,
179,08/24/22 12:03:54 PM,74.5,69.0,18.56,,,,,
180,08/24/22 12:03:57 PM,74.5,69.4,18.56,,,,,
181,08/24/22 12:04:00 PM,74.4,69.4,18.57,,,,,
182,08/24/22 12:04:03 PM,74.5,69.0,18.56,,,,,
183,08/24/22 12:04:06 PM,74.5,69.0,18.56,,,,,
184,08/24/22 12:04:09 PM,74.4,69.4,18.57,,,,,
185,08/24/22 12:04:12 PM,74.5,69.4,18.57,,,,,
186,08/24/22 12:04:15 PM,74.5,69.4,18.57,,,,,
187,08/24/22 12:04:18 PM,74.4,69.4,18.57,,,,,
188,08/24/22 12:04:21 PM,74.6,69.4,18.58,,,,,
189,08/24/22 12:04:24 PM,74.5,69.4,18.58,,,,,
190,08/24/22 12:04:27 PM,74.6,69.4,18.58,,,,,
191,08/24/22 12:04:30 PM,74.5,69.0,18.58,,,,,
192,08/24/22 12:04:33 PM,74.5,69.4,18.58,,,,,
193,08/24/22 12:04:36 PM,74.5,69.4,18.58,,,,,
194,08/24/22 12:04:39 PM,74.6,69.4,18.60,,,,,
195,08/24/22 12:04:42 PM,74.6,69.4,18.60,,,,,
196,08/24/22 12:04:45 PM,74.6,69.0,18.58,,,,,
197,08/24/22 12:04:48 PM,74.6,69.0,18.60,,,,,
198,08/24/22 12:04:51 PM,74.6,69.4,18.61,,,,,
199,08/24/22 12:04:54 PM,74.5,69.4,18.61,,,,,
200,08/24/22 12:04:57 PM,74.6,69.0,18.61,,,,,
201,08/24/22 12:05:00 PM,74.7,69.4,18.62,,,,,
202,08/24/22 12:05:03 PM,74.6,69.0,18.61,,,,,
203,08/24/22 12:05:06 PM,74.6,69.4,18.62,,,,,
204,08/24/22 12:05:09 PM,74.6,69.4,18.62,,,,,
205,08/24/22 12:05:12 PM,74.6,69.4,18.62,,,,,
206,08/24/22 12:05:15 PM,74.6,69.4,18.61,,,,,
207,08/24/22 12:05:18 PM,74.6,69.0,18.61,,,,,
208,08/24/22 12:05:21 PM,74.6,69.0,18.61,,,,,
209,08/24/22 12:05:24 PM,74.6,69.0,18.62,,,,,
210,08/24/22 12:05:27 PM,74.6,69.4,18.63,,,,,
211,08/24/22 12:05:30 PM,74.7,69.0,18.63,,,,,
212,08/24/22 12:05:33 PM,74.7,69.4,18.62,,,,,
213,08/24/22 12:05:36 PM,74.6,69.4,18.63,,,,,
214,08/24/22 12:05:39 PM,74.7,69.7,18.63,,,,,
215,08/24/22 12:05:42 PM,74.7,69.7,18.63,,,,,
216,08/24/22 12:05:45 PM,74.6,69.7,18.63,,,,,
217,08/24/22 12:05:48 PM,74.6,69.7,18.64,,,,,
218,08/24/22 12:05:51 PM,74.6,69.4,18.64,,,,,
219,08/24/22 12:05:54 PM,74.6,69.4,18.64,,,,,
220,08/24/22 12:05:57 PM,74.6,69.4,18.64,,,,,
221,08/24/22 12:06:00 PM,74.6,69.0,18.64,,,,,
222,08/24/22 12:06:03 PM,74.6,69.4,18.66,,,,,
223,08/24/22 12:06:06 PM,74.6,69.0,18.66,,,,,
224,08/24/22 12:06:09 PM,74.6,69.0,18.66,,,,,
225,08/24/22 12:06:12 PM,74.6,69.4,18.66,,,,,
226,08/24/22 12:06:15 PM,74.6,69.4,18.66,,,,,
227,08/24/22 12:06:18 PM,74.6,69.0,18.66,,,,,
228,08/24/22 12:06:21 PM,74.6,69.4,18.66,,,,,
229,08/24/22 12:06:24 PM,74.6,69.4,18.67,,,,,
230,08/24/22 12:06:27 PM,74.6,69.4,18.67,,,,,
231,08/24/22 12:06:30 PM,74.6,69.7,18.67,,,,,
232,08/24/22 12:06:33 PM,74.7,69.7,18.67,,,,,
233,08/24/22 12:06:36 PM,74.6,69.0,18.67,,,,,
234,08/24/22 12:06:39 PM,74.7,69.7,18.67,,,,,
235,08/24/22 12:06:42 PM,74.7,69.7,18.69,,,,,
236,08/24/22 12:06:45 PM,74.6,69.7,18.69,,,,,
237,08/24/22 12:06:48 PM,74.7,69.7,18.68,,,,,
238,08/24/22 12:06:51 PM,74.7,69.7,18.69,,,,,
239,08/24/22 12:06:54 PM,74.7,69.7,18.69,,,,,
240,08/24/22 12:06:57 PM,74.7,69.7,18.69,,,,,
241,08/24/22 12:07:00 PM,74.7,69.7,18.70,,,,,
242,08/24/22 12:07:03 PM,74.7,69.7,18.70,,,,,
243,08/24/22 12:07:06 PM,74.7,69.4,18.70,,,,,
244,08/24/22 12:07:09 PM,74.7,69.7,18.70,,,,,
245,08/24/22 12:07:12 PM,74.7,69.4,18.70,,,,,
246,08/24/22 12:07:15 PM,74.7,69.4,18.70,,,,,
247,08/24/22 12:07:18 PM,74.7,69.7,18.70,,,,,
248,08/24/22 12:07:21 PM,74.7,69.7,18.70,,,,,
249,08/24/22 12:07:24 PM,74.8,69.7,18.73,,,,,
250,08/24/22 12:07:27 PM,74.7,69.7,18.72,,,,,
251,08/24/22 12:07:30 PM,74.7,69.7,18.72,,,,,
252,08/24/22 12:07:33 PM,74.8,69.7,18.72,,,,,
253,08/24/22 12:07:36 PM,74.7,69.7,18.73,,,,,
254,08/24/22 12:07:39 PM,74.8,69.7,18.72,,,,,
255,08/24/22 12:07:42 PM,74.8,69.7,18.73,,,,,
256,08/24/22 12:07:45 PM,74.7,69.4,18.73,,,,,
257,08/24/22 12:07:48 PM,74.8,69.7,18.75,,,,,
258,08/24/22 12:07:51 PM,74.8,69.4,18.74,,,,,
259,08/24/22 12:07:54 PM,74.8,69.7,18.74,,,,,
260,08/24/22 12:07:57 PM,74.8,69.7,18.74,,,,,
261,08/24/22 12:08:00 PM,74.8,69.4,18.75,,,,,
262,08/24/22 12:08:03 PM,74.8,69.4,18.77,,,,,
263,08/24/22 12:08:06 PM,74.8,69.4,18.77,,,,,
264,08/24/22 12:08:09 PM,74.8,69.7,18.77,,,,,
265,08/24/22 12:08:12 PM,74.8,69.7,18.77,,,,,
266,08/24/22 12:08:15 PM,74.8,69.4,18.77,,,,,
267,08/24/22 12:08:18 PM,74.8,69.7,18.77,,,,,
268,08/24/22 12:08:21 PM,74.8,69.7,18.77,,,,,
269,08/24/22 12:08:24 PM,74.8,69.7,18.77,,,,,
270,08/24/22 12:08:27 PM,74.8,69.7,18.78,,,,,
271,08/24/22 12:08:30 PM,74.8,69.7,18.78,,,,,
272,08/24/22 12:08:33 PM,74.8,69.7,18.78,,,,,
273,08/24/22 12:08:36 PM,74.8,69.7,18.78,,,,,
274,08/24/22 12:08:39 PM,74.8,69.7,18.78,,,,,
275,08/24/22 12:08:42 PM,74.8,69.7,18.78,,,,,
276,08/24/22 12:08:45 PM,74.8,69.7,18.78,,,,,
277,08/24/22 12:08:48 PM,74.8,69.7,18.78,,,,,
278,08/24/22 12:08:51 PM,74.9,69.7,18.79,,,,,
279,08/24/22 12:08:54 PM,74.9,69.7,18.79,,,,,
280,08/24/22 12:08:57 PM,74.9,69.7,18.80,,,,,
281,08/24/22 12:09:00 PM,74.8,69.4,18.79,,,,,
282,08/24/22 12:09:03 PM,74.9,70.1,18.80,,,,,
283,08/24/22 12:09:06 PM,75.0,69.7,18.81,,,,,
284,08/24/22 12:09:09 PM,74.9,69.7,18.80,,,,,
285,08/24/22 12:09:12 PM,75.0,69.7,18.81,,,,,
286,08/24/22 12:09:15 PM,74.9,69.7,18.81,,,,,
287,08/24/22 12:09:18 PM,74.9,70.1,18.81,,,,,
288,08/24/22 12:09:21 PM,74.9,69.7,18.81,,,,,
289,08/24/22 12:09:24 PM,74.9,69.7,18.81,,,,,
290,08/24/22 12:09:27 PM,75.0,69.7,18.81,,,,,
291,08/24/22 12:09:30 PM,75.0,70.1,18.81,,,,,
292,08/24/22 12:09:33 PM,75.0,69.7,18.83,,,,,
293,08/24/22 12:09:36 PM,75.0,69.7,18.83,,,,,
294,08/24/22 12:09:39 PM,75.1,70.1,18.83,,,,,
295,08/24/22 12:09:42 PM,75.0,69.7,18.83,,,,,
296,08/24/22 12:09:45 PM,75.1,69.7,18.83,,,,,
297,08/24/22 12:09:48 PM,75.1,70.1,18.84,,,,,
298,08/24/22 12:09:51 PM,75.1,69.7,18.83,,,,,
299,08/24/22 12:09:54 PM,75.2,70.1,18.84,,,,,
300,08/24/22 12:09:57 PM,75.1,70.1,18.84,,,,,
301,08/24/22 12:10:00 PM,75.2,70.1,18.85,,,,,
302,08/24/22 12:10:03 PM,75.2,70.1,18.84,,,,,
303,08/24/22 12:10:06 PM,75.2,70.1,18.85,,,,,
304,08/24/22 12:10:09 PM,75.3,70.1,18.85,,,,,
305,08/24/22 12:10:12 PM,75.2,70.1,18.85,,,,,
306,08/24/22 12:10:15 PM,75.3,70.1,18.85,,,,,
307,08/24/22 12:10:18 PM,75.3,70.1,18.85,,,,,
308,08/24/22 12:10:21 PM,75.3,70.1,18.86,,,,,
309,08/24/22 12:10:24 PM,75.3,70.1,18.86,,,,,
310,08/24/22 12:10:27 PM,75.3,70.1,18.86,,,,,
311,08/24/22 12:10:30 PM,75.3,70.1,18.87,,,,,
312,08/24/22 12:10:33 PM,75.3,70.1,18.87,,,,,
313,08/24/22 12:10:36 PM,75.3,70.1,18.86,,,,,
314,08/24/22 12:10:39 PM,75.3,70.1,18.86,,,,,
315,08/24/22 12:10:42 PM,75.4,70.1,18.89,,,,,
316,08/24/22 12:10:45 PM,75.4,70.1,18.87,,,,,
317,08/24/22 12:10:48 PM,75.4,70.5,18.87,,,,,
318,08/24/22 12:10:51 PM,75.5,70.4,18.90,,,,,
319,08/24/22 12:10:54 PM,75.5,70.1,18.90,,,,,
320,08/24/22 12:10:57 PM,75.5,70.5,18.87,,,,,
321,08/24/22 12:11:00 PM,75.5,70.4,18.89,,,,,
322,08/24/22 12:11:03 PM,75.5,70.1,18.89,,,,,
323,08/24/22 12:11:06 PM,75.5,70.4,18.89,,,,,
324,08/24/22 12:11:09 PM,75.6,70.4,18.90,,,,,
325,08/24/22 12:11:12 PM,75.5,70.4,18.89,,,,,
326,08/24/22 12:11:15 PM,75.6,70.4,18.90,,,,,
327,08/24/22 12:11:18 PM,75.7,70.4,18.90,,,,,
328,08/24/22 12:11:21 PM,75.7,70.4,18.91,,,,,
329,08/24/22 12:11:24 PM,75.7,70.4,18.91,,,,,
330,08/24/22 12:11:27 PM,75.7,70.4,18.91,,,,,
331,08/24/22 12:11:30 PM,75.7,70.4,18.92,,,,,
332,08/24/22 12:11:33 PM,75.8,70.8,18.92,,,,,
333,08/24/22 12:11:36 PM,75.9,70.8,18.92,,,,,
334,08/24/22 12:11:39 PM,75.8,70.8,18.92,,,,,
335,08/24/22 12:11:42 PM,75.9,70.8,18.94,,,,,
336,08/24/22 12:11:45 PM,76.0,70.8,18.92,,,,,
337,08/24/22 12:11:48 PM,76.0,70.8,18.92,,,,,
338,08/24/22 12:11:51 PM,76.0,70.8,18.94,,,,,
339,08/24/22 12:11:54 PM,76.0,70.8,18.94,,,,,
340,08/24/22 12:11:57 PM,76.2,71.2,18.94,,,,,
341,08/24/22 12:12:00 PM,76.2,71.2,18.94,,,,,
342,08/24/22 12:12:03 PM,76.2,71.2,18.94,,,,,
343,08/24/22 12:12:06 PM,76.2,71.2,18.94,,,,,
344,08/24/22 12:12:09 PM,76.2,70.8,18.95,,,,,
345,08/24/22 12:12:12 PM,76.2,71.2,18.96,,,,,
346,08/24/22 12:12:15 PM,76.3,71.2,18.96,,,,,
347,08/24/22 12:12:18 PM,76.5,71.2,18.96,,,,,
348,08/24/22 12:12:21 PM,76.4,71.2,18.96,,,,,
349,08/24/22 12:12:24 PM,76.4,71.2,18.96,,,,,
350,08/24/22 12:12:27 PM,76.4,71.2,18.96,,,,,
351,08/24/22 12:12:30 PM,76.4,71.2,18.97,,,,,
352,08/24/22 12:12:33 PM,76.5,71.2,18.97,,,,,
353,08/24/22 12:12:36 PM,76.6,71.5,18.97,,,,,
354,08/24/22 12:12:39 PM,76.6,71.5,18.97,,,,,
355,08/24/22 12:12:42 PM,76.7,71.5,18.97,,,,,
356,08/24/22 12:12:45 PM,76.8,71.5,18.97,,,,,
357,08/24/22 12:12:48 PM,76.9,71.9,18.97,,,,,
358,08/24/22 12:12:51 PM,76.8,71.5,18.98,,,,,
359,08/24/22 12:12:54 PM,76.9,71.5,18.98,,,,,
360,08/24/22 12:12:57 PM,77.0,71.9,18.98,,,,,
361,08/24/22 12:13:00 PM,77.1,71.9,18.98,,,,,
362,08/24/22 12:13:03 PM,77.1,71.9,18.98,,,,,
363,08/24/22 12:13:06 PM,77.1,71.9,19.00,,,,,
364,08/24/22 12:13:09 PM,77.1,71.9,19.00,,,,,
365,08/24/22 12:13:12 PM,77.3,72.3,19.00,,,,,
366,08/24/22 12:13:15 PM,77.3,71.9,19.00,,,,,
367,08/24/22 12:13:18 PM,77.3,72.3,19.00,,,,,
368,08/24/22 12:13:21 PM,77.3,71.9,19.00,,,,,
369,08/24/22 12:13:24 PM,77.5,72.3,19.01,,,,,
370,08/24/22 12:13:27 PM,77.5,72.3,19.01,,,,,
371,08/24/22 12:13:30 PM,77.5,72.3,19.01,,,,,
372,08/24/22 12:13:33 PM,77.6,72.3,19.01,,,,,
373,08/24/22 12:13:36 PM,77.4,72.3,19.02,,,,,
374,08/24/22 12:13:39 PM,77.5,72.3,19.03,,,,,
375,08/24/22 12:13:42 PM,77.7,72.6,19.03,,,,,
376,08/24/22 12:13:45 PM,77.8,72.6,19.03,,,,,
377,08/24/22 12:13:48 PM,77.8,72.6,19.02,,,,,
378,08/24/22 12:13:51 PM,77.8,72.6,19.02,,,,,
379,08/24/22 12:13:54 PM,77.9,72.6,19.02,,,,,
380,08/24/22 12:13:57 PM,77.9,72.6,19.03,,,,,
381,08/24/22 12:14:00 PM,78.0,72.6,19.03,,,,,
382,08/24/22 12:14:03 PM,78.1,73.0,19.04,,,,,
383,08/24/22 12:14:06 PM,78.2,73.0,19.04,,,,,
384,08/24/22 12:14:09 PM,78.3,73.4,19.04,,,,,
385,08/24/22 12:14:12 PM,78.3,73.4,19.03,,,,,
386,08/24/22 12:14:15 PM,78.4,73.4,19.04,,,,,
387,08/24/22 12:14:18 PM,78.5,73.4,19.04,,,,,
388,08/24/22 12:14:21 PM,78.5,73.7,19.06,,,,,
389,08/24/22 12:14:24 PM,78.6,73.4,19.04,,,,,
390,08/24/22 12:14:27 PM,78.7,73.7,19.06,,,,,
391,08/24/22 12:14:30 PM,78.8,73.7,19.06,,,,,
392,08/24/22 12:14:33 PM,78.8,73.7,19.06,,,,,
393,08/24/22 12:14:36 PM,78.9,73.7,19.06,,,,,
394,08/24/22 12:14:39 PM,78.8,73.7,19.06,,,,,
395,08/24/22 12:14:42 PM,78.9,73.7,19.07,,,,,
396,08/24/22 12:14:45 PM,78.9,73.7,19.07,,,,,
397,08/24/22 12:14:48 PM,78.8,73.7,19.08,,,,,
398,08/24/22 12:14:51 PM,79.0,73.7,19.07,,,,,
