"Plot Title: 20775520"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20775520, SEN S/N: 20775520)","Full Range, μS/cm (LGR S/N: 20775520, SEN S/N: 20775520)","Temp, °C (LGR S/N: 20775520, SEN S/N: 20775520)","Coupler Detached (LGR S/N: 20775520)","Coupler Attached (LGR S/N: 20775520)","Host Connected (LGR S/N: 20775520)","Stopped (LGR S/N: 20775520)","End Of File (LGR S/N: 20775520)"
142,08/24/22 09:07:03 AM,1.2,0.6,21.66,,,,,
143,08/24/22 09:07:06 AM,2.2,0.6,21.66,,,,,
144,08/24/22 09:07:09 AM,2.2,0.6,21.66,,,,,
145,08/24/22 09:07:12 AM,1.1,0.6,21.66,,,,,
146,08/24/22 09:07:15 AM,2.2,0.6,21.68,,,,,
147,08/24/22 09:07:18 AM,2.2,0.6,21.66,,,,,
148,08/24/22 09:07:21 AM,2.2,0.6,21.66,,,,,
149,08/24/22 09:07:24 AM,2.2,0.6,21.68,,,,,
150,08/24/22 09:07:27 AM,2.2,-3.0,21.66,,,,,
151,08/24/22 09:07:30 AM,2.2,0.6,21.66,,,,,
152,08/24/22 09:07:33 AM,5.0,-3.0,21.66,,,,,
153,08/24/22 09:07:36 AM,2.2,0.6,21.66,,,,,
154,08/24/22 09:07:39 AM,1.1,0.6,21.66,,,,,
155,08/24/22 09:07:42 AM,2.2,0.6,21.68,,,,,
156,08/24/22 09:07:45 AM,1.2,0.6,21.68,,,,,
157,08/24/22 09:07:48 AM,7.1,0.6,21.68,,,,,
158,08/24/22 09:07:51 AM,2.2,0.6,21.68,,,,,
159,08/24/22 09:07:54 AM,2.2,-3.0,21.68,,,,,
160,08/24/22 09:07:57 AM,2.2,0.6,21.68,,,,,
161,08/24/22 09:08:00 AM,2.2,-1.5,21.68,,,,,
162,08/24/22 09:08:03 AM,2.2,0.6,21.68,,,,,
163,08/24/22 09:08:06 AM,2.2,0.6,21.68,,,,,
164,08/24/22 09:08:09 AM,2.2,0.6,21.68,,,,,
165,08/24/22 09:08:12 AM,2.2,-3.0,21.66,,,,,
166,08/24/22 09:08:15 AM,2.2,-3.0,21.68,,,,,
167,08/24/22 09:08:18 AM,1.2,0.6,21.68,,,,,
168,08/24/22 09:08:21 AM,1.2,0.6,21.68,,,,,
169,08/24/22 09:08:24 AM,2.2,-1.5,21.68,,,,,
170,08/24/22 09:08:27 AM,2.2,0.6,21.68,,,,,
171,08/24/22 09:08:30 AM,2.2,0.6,21.68,,,,,
172,08/24/22 09:08:33 AM,2.2,-3.0,21.68,,,,,
173,08/24/22 09:08:36 AM,2.2,0.6,21.68,,,,,
174,08/24/22 09:08:39 AM,2.2,-3.0,21.68,,,,,
175,08/24/22 09:08:42 AM,2.2,0.6,21.68,,,,,
176,08/24/22 09:08:45 AM,2.2,0.6,21.68,,,,,
177,08/24/22 09:08:48 AM,2.2,0.6,21.68,,,,,
178,08/24/22 09:08:51 AM,2.2,0.6,21.68,,,,,
179,08/24/22 09:08:54 AM,2.2,0.6,21.68,,,,,
180,08/24/22 09:08:57 AM,2.2,0.6,21.68,,,,,
181,08/24/22 09:09:00 AM,2.2,-3.0,21.68,,,,,
182,08/24/22 09:09:03 AM,2.2,-3.0,21.68,,,,,
183,08/24/22 09:09:06 AM,2.2,0.6,21.68,,,,,
184,08/24/22 09:09:09 AM,2.2,0.6,21.68,,,,,
185,08/24/22 09:09:12 AM,1.1,-3.0,21.68,,,,,
186,08/24/22 09:09:15 AM,2.2,0.6,21.68,,,,,
187,08/24/22 09:09:18 AM,2.2,0.6,21.68,,,,,
188,08/24/22 09:09:21 AM,7.1,-3.0,21.68,,,,,
189,08/24/22 09:09:24 AM,2.2,0.6,21.68,,,,,
190,08/24/22 09:09:27 AM,1.2,0.6,21.68,,,,,
191,08/24/22 09:09:30 AM,2.2,0.6,21.69,,,,,
192,08/24/22 09:09:33 AM,2.2,0.6,21.68,,,,,
193,08/24/22 09:09:36 AM,2.2,0.6,21.69,,,,,
194,08/24/22 09:09:39 AM,2.2,-1.5,21.68,,,,,
195,08/24/22 09:09:42 AM,1.2,0.6,21.68,,,,,
196,08/24/22 09:09:45 AM,2.2,0.6,21.68,,,,,
197,08/24/22 09:09:48 AM,2.2,0.6,21.68,,,,,
198,08/24/22 09:09:51 AM,2.2,0.6,21.68,,,,,
199,08/24/22 09:09:54 AM,2.2,-3.0,21.69,,,,,
200,08/24/22 09:09:57 AM,5.0,0.6,21.68,,,,,
201,08/24/22 09:10:00 AM,2.2,0.6,21.68,,,,,
202,08/24/22 09:10:03 AM,2.2,0.6,21.68,,,,,
203,08/24/22 09:10:06 AM,2.2,0.6,21.68,,,,,
204,08/24/22 09:10:09 AM,2.2,0.6,21.69,,,,,
205,08/24/22 09:10:12 AM,2.2,-3.0,21.68,,,,,
206,08/24/22 09:10:15 AM,2.2,0.6,21.69,,,,,
207,08/24/22 09:10:18 AM,2.2,-3.0,21.68,,,,,
208,08/24/22 09:10:21 AM,1.2,0.6,21.68,,,,,
209,08/24/22 09:10:24 AM,2.2,-1.5,21.68,,,,,
210,08/24/22 09:10:27 AM,1.2,0.6,21.68,,,,,
211,08/24/22 09:10:30 AM,2.2,0.6,21.68,,,,,
212,08/24/22 09:10:33 AM,5.0,-3.0,21.68,,,,,
213,08/24/22 09:10:36 AM,1.2,0.6,21.68,,,,,
214,08/24/22 09:10:39 AM,2.2,0.6,21.69,,,,,
215,08/24/22 09:10:42 AM,2.2,0.6,21.69,,,,,
216,08/24/22 09:10:45 AM,2.2,-3.0,21.68,,,,,
217,08/24/22 09:10:48 AM,2.2,0.6,21.69,,,,,
218,08/24/22 09:10:51 AM,2.2,-1.5,21.69,,,,,
219,08/24/22 09:10:54 AM,2.2,0.6,21.69,,,,,
220,08/24/22 09:10:57 AM,2.2,0.6,21.69,,,,,
221,08/24/22 09:11:00 AM,1.1,-3.0,21.69,,,,,
222,08/24/22 09:11:03 AM,2.2,0.6,21.69,,,,,
223,08/24/22 09:11:06 AM,2.2,0.6,21.69,,,,,
224,08/24/22 09:11:09 AM,2.2,0.6,21.69,,,,,
225,08/24/22 09:11:12 AM,1.2,0.6,21.69,,,,,
226,08/24/22 09:11:15 AM,2.2,0.6,21.69,,,,,
227,08/24/22 09:11:18 AM,2.2,0.6,21.69,,,,,
228,08/24/22 09:11:21 AM,2.2,0.6,21.69,,,,,
229,08/24/22 09:11:24 AM,5.0,-3.0,21.69,,,,,
230,08/24/22 09:11:27 AM,2.2,-3.0,21.69,,,,,
231,08/24/22 09:11:30 AM,1.1,0.6,21.69,,,,,
232,08/24/22 09:11:33 AM,1.2,0.6,21.69,,,,,
233,08/24/22 09:11:36 AM,1.1,0.6,21.69,,,,,
234,08/24/22 09:11:39 AM,2.2,0.6,21.69,,,,,
235,08/24/22 09:11:42 AM,2.2,0.6,21.69,,,,,
236,08/24/22 09:11:45 AM,2.2,0.6,21.69,,,,,
237,08/24/22 09:11:48 AM,2.2,0.6,21.68,,,,,
238,08/24/22 09:11:51 AM,2.2,-3.0,21.69,,,,,
239,08/24/22 09:11:54 AM,2.2,0.6,21.69,,,,,
240,08/24/22 09:11:57 AM,2.2,0.6,21.69,,,,,
241,08/24/22 09:12:00 AM,2.2,0.6,21.69,,,,,
242,08/24/22 09:12:03 AM,2.2,0.6,21.69,,,,,
243,08/24/22 09:12:06 AM,2.2,-3.0,21.69,,,,,
244,08/24/22 09:12:09 AM,2.2,-3.0,21.69,,,,,
245,08/24/22 09:12:12 AM,2.2,0.6,21.69,,,,,
246,08/24/22 09:12:15 AM,2.2,-3.0,21.69,,,,,
247,08/24/22 09:12:18 AM,2.2,-3.0,21.69,,,,,
248,08/24/22 09:12:21 AM,2.2,0.6,21.69,,,,,
249,08/24/22 09:12:24 AM,2.2,-3.0,21.69,,,,,
250,08/24/22 09:12:27 AM,1.2,0.6,21.69,,,,,
251,08/24/22 09:12:30 AM,2.2,0.6,21.69,,,,,
252,08/24/22 09:12:33 AM,5.0,-3.0,21.69,,,,,
253,08/24/22 09:12:36 AM,2.2,-1.5,21.69,,,,,
254,08/24/22 09:12:39 AM,1.2,-3.0,21.69,,,,,
255,08/24/22 09:12:42 AM,2.2,-1.5,21.69,,,,,
256,08/24/22 09:12:45 AM,2.2,0.6,21.69,,,,,
257,08/24/22 09:12:48 AM,1.2,0.6,21.69,,,,,
258,08/24/22 09:12:51 AM,2.2,-3.0,21.69,,,,,
259,08/24/22 09:12:54 AM,2.2,0.6,21.70,,,,,
260,08/24/22 09:12:57 AM,2.2,0.6,21.69,,,,,
261,08/24/22 09:13:00 AM,2.2,0.6,21.69,,,,,
262,08/24/22 09:13:03 AM,2.2,0.6,21.69,,,,,
263,08/24/22 09:13:06 AM,2.2,-1.5,21.69,,,,,
264,08/24/22 09:13:09 AM,2.2,0.6,21.69,,,,,
265,08/24/22 09:13:12 AM,2.2,-3.0,21.69,,,,,
266,08/24/22 09:13:15 AM,2.2,0.6,21.69,,,,,
267,08/24/22 09:13:18 AM,5.0,-3.0,21.69,,,,,
268,08/24/22 09:13:21 AM,2.2,0.6,21.69,,,,,
269,08/24/22 09:13:24 AM,2.2,0.6,21.70,,,,,
270,08/24/22 09:13:27 AM,2.2,0.6,21.69,,,,,
271,08/24/22 09:13:30 AM,2.2,0.6,21.70,,,,,
272,08/24/22 09:13:33 AM,2.2,-1.5,21.69,,,,,
273,08/24/22 09:13:36 AM,2.2,0.6,21.69,,,,,
274,08/24/22 09:13:39 AM,2.2,0.6,21.69,,,,,
275,08/24/22 09:13:42 AM,2.2,0.6,21.69,,,,,
276,08/24/22 09:13:45 AM,2.2,-3.0,21.70,,,,,
277,08/24/22 09:13:48 AM,2.2,0.6,21.69,,,,,
278,08/24/22 09:13:51 AM,2.2,0.6,21.70,,,,,
279,08/24/22 09:13:54 AM,2.2,0.6,21.70,,,,,
280,08/24/22 09:13:57 AM,2.2,0.6,21.69,,,,,
281,08/24/22 09:14:00 AM,2.2,-3.0,21.69,,,,,
282,08/24/22 09:14:03 AM,2.2,0.6,21.69,,,,,
283,08/24/22 09:14:06 AM,1.2,-1.5,21.70,,,,,
284,08/24/22 09:14:09 AM,2.2,-3.0,21.70,,,,,
285,08/24/22 09:14:12 AM,2.2,0.6,21.70,,,,,
286,08/24/22 09:14:15 AM,2.2,0.6,21.70,,,,,
287,08/24/22 09:14:18 AM,2.2,-3.0,21.70,,,,,
288,08/24/22 09:14:21 AM,2.2,0.6,21.70,,,,,
289,08/24/22 09:14:24 AM,2.2,0.6,21.70,,,,,
290,08/24/22 09:14:27 AM,2.2,0.6,21.70,,,,,
291,08/24/22 09:14:30 AM,2.2,0.6,21.69,,,,,
292,08/24/22 09:14:33 AM,2.2,-1.5,21.70,,,,,
293,08/24/22 09:14:36 AM,2.2,0.6,21.70,,,,,
294,08/24/22 09:14:39 AM,2.2,-3.0,21.70,,,,,
295,08/24/22 09:14:42 AM,2.2,0.6,21.70,,,,,
296,08/24/22 09:14:45 AM,1.1,0.6,21.70,,,,,
297,08/24/22 09:14:48 AM,1.1,0.6,21.70,,,,,
298,08/24/22 09:14:51 AM,5.0,0.6,21.70,,,,,
299,08/24/22 09:14:54 AM,2.2,0.6,21.70,,,,,
300,08/24/22 09:14:57 AM,1.1,0.6,21.70,,,,,
301,08/24/22 09:15:00 AM,2.2,0.6,21.70,,,,,
302,08/24/22 09:15:03 AM,2.2,0.6,21.70,,,,,
303,08/24/22 09:15:06 AM,1.2,0.6,21.70,,,,,
304,08/24/22 09:15:09 AM,2.2,0.6,21.70,,,,,
305,08/24/22 09:15:12 AM,2.2,0.6,21.70,,,,,
306,08/24/22 09:15:15 AM,2.2,0.6,21.70,,,,,
307,08/24/22 09:15:18 AM,2.2,0.6,21.70,,,,,
308,08/24/22 09:15:21 AM,1.1,0.6,21.70,,,,,
309,08/24/22 09:15:24 AM,2.2,0.6,21.70,,,,,
310,08/24/22 09:15:27 AM,2.2,-3.0,21.70,,,,,
311,08/24/22 09:15:30 AM,2.2,0.6,21.70,,,,,
312,08/24/22 09:15:33 AM,2.2,0.6,21.70,,,,,
313,08/24/22 09:15:36 AM,2.2,0.6,21.70,,,,,
314,08/24/22 09:15:39 AM,2.2,0.6,21.70,,,,,
315,08/24/22 09:15:42 AM,5.0,-3.0,21.70,,,,,
316,08/24/22 09:15:45 AM,2.2,-1.5,21.70,,,,,
317,08/24/22 09:15:48 AM,1.2,0.6,21.70,,,,,
318,08/24/22 09:15:51 AM,2.2,0.6,21.70,,,,,
319,08/24/22 09:15:54 AM,2.2,0.6,21.70,,,,,
320,08/24/22 09:15:57 AM,2.2,0.6,21.70,,,,,
321,08/24/22 09:16:00 AM,2.2,0.6,21.70,,,,,
322,08/24/22 09:16:03 AM,2.2,0.6,21.70,,,,,
323,08/24/22 09:16:06 AM,2.2,-1.5,21.70,,,,,
324,08/24/22 09:16:09 AM,2.2,-3.0,21.70,,,,,
325,08/24/22 09:16:12 AM,2.2,0.6,21.70,,,,,
326,08/24/22 09:16:15 AM,5.0,0.6,21.70,,,,,
327,08/24/22 09:16:18 AM,2.2,0.6,21.70,,,,,
328,08/24/22 09:16:21 AM,2.2,0.6,21.71,,,,,
329,08/24/22 09:16:24 AM,2.2,0.6,21.70,,,,,
330,08/24/22 09:16:27 AM,2.2,-3.0,21.70,,,,,
331,08/24/22 09:16:30 AM,2.2,0.6,21.71,,,,,
332,08/24/22 09:16:33 AM,2.2,0.6,21.71,,,,,
333,08/24/22 09:16:36 AM,2.2,0.6,21.70,,,,,
334,08/24/22 09:16:39 AM,2.2,0.6,21.71,,,,,
335,08/24/22 09:16:42 AM,2.2,-3.0,21.70,,,,,
336,08/24/22 09:16:45 AM,2.2,-3.0,21.70,,,,,
337,08/24/22 09:16:48 AM,2.2,0.6,21.70,,,,,
338,08/24/22 09:16:51 AM,2.2,-3.0,21.70,,,,,
339,08/24/22 09:16:54 AM,2.2,0.6,21.70,,,,,
340,08/24/22 09:16:57 AM,2.2,0.6,21.70,,,,,
341,08/24/22 09:17:00 AM,2.2,0.6,21.71,,,,,
342,08/24/22 09:17:03 AM,1.2,-3.0,21.71,,,,,
343,08/24/22 09:17:06 AM,2.2,0.6,21.70,,,,,
344,08/24/22 09:17:09 AM,2.2,0.6,21.71,,,,,
345,08/24/22 09:17:12 AM,2.2,0.6,21.70,,,,,
346,08/24/22 09:17:15 AM,2.2,0.6,21.70,,,,,
347,08/24/22 09:17:18 AM,2.2,-1.5,21.70,,,,,
348,08/24/22 09:17:21 AM,2.2,0.6,21.70,,,,,
349,08/24/22 09:17:24 AM,2.2,0.6,21.71,,,,,
350,08/24/22 09:17:27 AM,2.2,0.6,21.71,,,,,
351,08/24/22 09:17:30 AM,5.0,0.6,21.70,,,,,
352,08/24/22 09:17:33 AM,1.2,0.6,21.70,,,,,
353,08/24/22 09:17:36 AM,2.2,0.6,21.71,,,,,
354,08/24/22 09:17:39 AM,2.2,0.6,21.71,,,,,
355,08/24/22 09:17:42 AM,2.2,0.6,21.71,,,,,
356,08/24/22 09:17:45 AM,2.2,0.6,21.71,,,,,
357,08/24/22 09:17:48 AM,2.2,0.6,21.70,,,,,
358,08/24/22 09:17:51 AM,2.2,0.6,21.71,,,,,
359,08/24/22 09:17:54 AM,2.2,-3.0,21.71,,,,,
360,08/24/22 09:17:57 AM,2.2,0.6,21.71,,,,,
361,08/24/22 09:18:00 AM,2.2,0.6,21.71,,,,,
362,08/24/22 09:18:03 AM,7.0,0.6,21.71,,,,,
363,08/24/22 09:18:06 AM,2.2,0.6,21.71,,,,,
364,08/24/22 09:18:09 AM,2.2,-1.5,21.70,,,,,
365,08/24/22 09:18:12 AM,2.2,0.6,21.71,,,,,
366,08/24/22 09:18:15 AM,2.2,0.6,21.71,,,,,
367,08/24/22 09:18:18 AM,2.2,-3.0,21.71,,,,,
368,08/24/22 09:18:21 AM,2.2,0.6,21.71,,,,,
369,08/24/22 09:18:24 AM,2.2,0.6,21.71,,,,,
370,08/24/22 09:18:27 AM,2.2,0.6,21.71,,,,,
371,08/24/22 09:18:30 AM,2.2,0.6,21.71,,,,,
372,08/24/22 09:18:33 AM,2.2,0.6,21.71,,,,,
373,08/24/22 09:18:36 AM,2.2,0.6,21.71,,,,,
374,08/24/22 09:18:39 AM,1.2,0.6,21.71,,,,,
375,08/24/22 09:18:42 AM,2.2,0.6,21.70,,,,,
376,08/24/22 09:18:45 AM,2.2,-1.5,21.71,,,,,
377,08/24/22 09:18:48 AM,2.2,0.6,21.71,,,,,
378,08/24/22 09:18:51 AM,2.2,-3.0,21.71,,,,,
379,08/24/22 09:18:54 AM,2.2,0.6,21.71,,,,,
380,08/24/22 09:18:57 AM,2.2,0.6,21.71,,,,,
381,08/24/22 09:19:00 AM,2.2,0.6,21.71,,,,,
382,08/24/22 09:19:03 AM,2.2,0.6,21.71,,,,,
383,08/24/22 09:19:06 AM,2.2,-3.0,21.71,,,,,
384,08/24/22 09:19:09 AM,2.2,-3.0,21.71,,,,,
385,08/24/22 09:19:12 AM,2.2,0.6,21.71,,,,,
386,08/24/22 09:19:15 AM,2.2,-3.0,21.71,,,,,
387,08/24/22 09:19:18 AM,2.2,-1.5,21.71,,,,,
388,08/24/22 09:19:21 AM,2.2,0.6,21.73,,,,,
389,08/24/22 09:19:24 AM,2.2,0.6,21.71,,,,,
390,08/24/22 09:19:27 AM,2.2,-3.0,21.73,,,,,
391,08/24/22 09:19:30 AM,2.2,0.6,21.71,,,,,
392,08/24/22 09:19:33 AM,2.2,0.6,21.71,,,,,
393,08/24/22 09:19:36 AM,2.2,0.6,21.71,,,,,
394,08/24/22 09:19:39 AM,2.2,0.6,21.71,,,,,
