"Plot Title: 20775520"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20775520, SEN S/N: 20775520)","Full Range, μS/cm (LGR S/N: 20775520, SEN S/N: 20775520)","Temp, °C (LGR S/N: 20775520, SEN S/N: 20775520)","Coupler Detached (LGR S/N: 20775520)","Coupler Attached (LGR S/N: 20775520)","Host Connected (LGR S/N: 20775520)","Stopped (LGR S/N: 20775520)","End Of File (LGR S/N: 20775520)"
63,10/12/22 03:03:06 PM,9.2,4.7,15.70,,,,,
64,10/12/22 03:03:09 PM,9.2,5.1,15.70,,,,,
65,10/12/22 03:03:12 PM,9.2,5.1,15.70,,,,,
66,10/12/22 03:03:15 PM,9.2,5.1,15.71,,,,,
67,10/12/22 03:03:18 PM,9.2,4.7,15.71,,,,,
68,10/12/22 03:03:21 PM,9.2,5.1,15.71,,,,,
69,10/12/22 03:03:24 PM,9.2,5.1,15.71,,,,,
70,10/12/22 03:03:27 PM,9.2,5.1,15.71,,,,,
71,10/12/22 03:03:30 PM,9.2,5.1,15.72,,,,,
72,10/12/22 03:03:33 PM,9.2,5.1,15.72,,,,,
73,10/12/22 03:03:36 PM,9.2,5.1,15.72,,,,,
74,10/12/22 03:03:39 PM,9.2,5.1,15.72,,,,,
75,10/12/22 03:03:42 PM,9.2,4.7,15.72,,,,,
76,10/12/22 03:03:45 PM,9.2,4.7,15.73,,,,,
77,10/12/22 03:03:48 PM,9.2,4.7,15.73,,,,,
78,10/12/22 03:03:51 PM,9.2,5.1,15.73,,,,,
79,10/12/22 03:03:54 PM,9.2,5.1,15.74,,,,,
80,10/12/22 03:03:57 PM,9.2,5.1,15.74,,,,,
81,10/12/22 03:04:00 PM,9.2,5.1,15.74,,,,,
82,10/12/22 03:04:03 PM,9.2,5.1,15.74,,,,,
83,10/12/22 03:04:06 PM,9.2,5.1,15.76,,,,,
84,10/12/22 03:04:09 PM,9.2,5.1,15.77,,,,,
85,10/12/22 03:04:12 PM,9.2,5.1,15.77,,,,,
86,10/12/22 03:04:15 PM,9.2,4.7,15.77,,,,,
87,10/12/22 03:04:18 PM,9.2,4.7,15.77,,,,,
88,10/12/22 03:04:21 PM,9.3,5.1,15.77,,,,,
89,10/12/22 03:04:24 PM,9.2,5.1,15.76,,,,,
90,10/12/22 03:04:27 PM,9.2,5.1,15.77,,,,,
91,10/12/22 03:04:30 PM,9.2,5.1,15.77,,,,,
92,10/12/22 03:04:33 PM,9.3,5.1,15.78,,,,,
93,10/12/22 03:04:36 PM,9.2,5.1,15.78,,,,,
94,10/12/22 03:04:39 PM,9.3,5.1,15.78,,,,,
95,10/12/22 03:04:42 PM,9.3,5.1,15.79,,,,,
96,10/12/22 03:04:45 PM,9.2,5.1,15.79,,,,,
97,10/12/22 03:04:48 PM,9.2,5.1,15.78,,,,,
98,10/12/22 03:04:51 PM,9.2,5.1,15.81,,,,,
99,10/12/22 03:04:54 PM,9.3,5.1,15.79,,,,,
100,10/12/22 03:04:57 PM,9.2,5.1,15.79,,,,,
101,10/12/22 03:05:00 PM,9.2,5.1,15.81,,,,,
102,10/12/22 03:05:03 PM,9.2,4.7,15.81,,,,,
103,10/12/22 03:05:06 PM,9.3,4.7,15.82,,,,,
104,10/12/22 03:05:09 PM,9.3,5.1,15.82,,,,,
105,10/12/22 03:05:12 PM,9.2,5.1,15.82,,,,,
106,10/12/22 03:05:15 PM,9.2,5.1,15.82,,,,,
107,10/12/22 03:05:18 PM,9.2,5.1,15.83,,,,,
108,10/12/22 03:05:21 PM,9.2,5.1,15.82,,,,,
109,10/12/22 03:05:24 PM,9.3,5.1,15.83,,,,,
110,10/12/22 03:05:27 PM,9.3,5.1,15.83,,,,,
111,10/12/22 03:05:30 PM,9.2,5.1,15.83,,,,,
112,10/12/22 03:05:33 PM,9.3,4.7,15.84,,,,,
113,10/12/22 03:05:36 PM,9.2,4.7,15.84,,,,,
114,10/12/22 03:05:39 PM,9.3,5.1,15.84,,,,,
115,10/12/22 03:05:42 PM,9.2,5.1,15.84,,,,,
116,10/12/22 03:05:45 PM,9.3,5.1,15.84,,,,,
117,10/12/22 03:05:48 PM,9.3,5.1,15.85,,,,,
118,10/12/22 03:05:51 PM,9.3,5.1,15.85,,,,,
119,10/12/22 03:05:54 PM,9.3,5.1,15.84,,,,,
120,10/12/22 03:05:57 PM,9.2,5.1,15.87,,,,,
121,10/12/22 03:06:00 PM,9.3,5.1,15.87,,,,,
122,10/12/22 03:06:03 PM,9.3,5.1,15.85,,,,,
123,10/12/22 03:06:06 PM,9.3,5.1,15.87,,,,,
124,10/12/22 03:06:09 PM,9.3,5.1,15.87,,,,,
125,10/12/22 03:06:12 PM,9.4,5.1,15.87,,,,,
126,10/12/22 03:06:15 PM,9.3,5.1,15.88,,,,,
127,10/12/22 03:06:18 PM,9.3,5.1,15.88,,,,,
128,10/12/22 03:06:21 PM,9.3,5.1,15.88,,,,,
129,10/12/22 03:06:24 PM,9.2,5.1,15.88,,,,,
130,10/12/22 03:06:27 PM,9.3,5.1,15.88,,,,,
131,10/12/22 03:06:30 PM,9.2,5.1,15.89,,,,,
132,10/12/22 03:06:33 PM,9.3,5.1,15.89,,,,,
133,10/12/22 03:06:36 PM,9.3,5.1,15.89,,,,,
134,10/12/22 03:06:39 PM,9.4,5.1,15.89,,,,,
135,10/12/22 03:06:42 PM,9.3,5.1,15.90,,,,,
136,10/12/22 03:06:45 PM,9.3,5.1,15.90,,,,,
137,10/12/22 03:06:48 PM,9.2,5.1,15.90,,,,,
138,10/12/22 03:06:51 PM,9.3,5.1,15.91,,,,,
139,10/12/22 03:06:54 PM,9.3,5.1,15.90,,,,,
140,10/12/22 03:06:57 PM,9.4,5.1,15.90,,,,,
141,10/12/22 03:07:00 PM,9.4,5.1,15.91,,,,,
142,10/12/22 03:07:03 PM,9.4,5.1,15.91,,,,,
143,10/12/22 03:07:06 PM,9.3,5.1,15.91,,,,,
144,10/12/22 03:07:09 PM,9.3,5.1,15.93,,,,,
145,10/12/22 03:07:12 PM,9.3,5.1,15.93,,,,,
146,10/12/22 03:07:15 PM,9.4,4.7,15.94,,,,,
147,10/12/22 03:07:18 PM,9.4,5.1,15.93,,,,,
148,10/12/22 03:07:21 PM,9.3,5.1,15.94,,,,,
149,10/12/22 03:07:24 PM,9.3,5.1,15.94,,,,,
150,10/12/22 03:07:27 PM,9.3,5.1,15.94,,,,,
151,10/12/22 03:07:30 PM,9.4,5.1,15.94,,,,,
152,10/12/22 03:07:33 PM,9.3,5.1,15.94,,,,,
153,10/12/22 03:07:36 PM,9.3,5.1,15.94,,,,,
154,10/12/22 03:07:39 PM,9.4,5.1,15.95,,,,,
155,10/12/22 03:07:42 PM,9.3,4.7,15.95,,,,,
156,10/12/22 03:07:45 PM,9.3,5.1,15.95,,,,,
157,10/12/22 03:07:48 PM,9.4,5.1,15.96,,,,,
158,10/12/22 03:07:51 PM,9.4,5.1,15.96,,,,,
159,10/12/22 03:07:54 PM,9.3,5.1,15.96,,,,,
160,10/12/22 03:07:57 PM,9.3,4.7,15.96,,,,,
161,10/12/22 03:08:00 PM,9.4,5.1,15.97,,,,,
162,10/12/22 03:08:03 PM,9.4,5.1,15.97,,,,,
163,10/12/22 03:08:06 PM,9.4,5.1,15.99,,,,,
164,10/12/22 03:08:09 PM,9.4,5.1,15.97,,,,,
165,10/12/22 03:08:12 PM,9.4,5.1,15.99,,,,,
166,10/12/22 03:08:15 PM,9.4,5.1,15.99,,,,,
167,10/12/22 03:08:18 PM,9.4,5.1,15.99,,,,,
168,10/12/22 03:08:21 PM,9.4,5.1,16.00,,,,,
169,10/12/22 03:08:24 PM,9.4,5.1,16.00,,,,,
170,10/12/22 03:08:27 PM,9.4,5.1,16.00,,,,,
171,10/12/22 03:08:30 PM,9.4,5.1,16.00,,,,,
172,10/12/22 03:08:33 PM,9.4,5.1,16.00,,,,,
173,10/12/22 03:08:36 PM,9.4,5.1,16.01,,,,,
174,10/12/22 03:08:39 PM,9.4,5.1,16.01,,,,,
175,10/12/22 03:08:42 PM,9.4,5.1,16.01,,,,,
176,10/12/22 03:08:45 PM,9.4,5.1,16.01,,,,,
177,10/12/22 03:08:48 PM,9.4,5.1,16.01,,,,,
178,10/12/22 03:08:51 PM,9.4,5.1,16.02,,,,,
179,10/12/22 03:08:54 PM,9.4,5.1,16.02,,,,,
180,10/12/22 03:08:57 PM,9.3,4.7,16.02,,,,,
181,10/12/22 03:09:00 PM,9.4,5.1,16.02,,,,,
182,10/12/22 03:09:03 PM,9.4,5.1,16.02,,,,,
183,10/12/22 03:09:06 PM,9.4,5.1,16.02,,,,,
184,10/12/22 03:09:09 PM,9.4,5.1,16.04,,,,,
185,10/12/22 03:09:12 PM,9.4,5.1,16.04,,,,,
186,10/12/22 03:09:15 PM,9.4,5.1,16.04,,,,,
187,10/12/22 03:09:18 PM,9.4,5.1,16.04,,,,,
188,10/12/22 03:09:21 PM,9.4,5.1,16.05,,,,,
189,10/12/22 03:09:24 PM,9.4,5.1,16.05,,,,,
190,10/12/22 03:09:27 PM,9.4,5.1,16.07,,,,,
191,10/12/22 03:09:30 PM,9.4,5.1,16.06,,,,,
192,10/12/22 03:09:33 PM,9.4,5.1,16.07,,,,,
193,10/12/22 03:09:36 PM,9.4,5.1,16.06,,,,,
194,10/12/22 03:09:39 PM,9.4,5.1,16.06,,,,,
195,10/12/22 03:09:42 PM,9.4,5.1,16.06,,,,,
196,10/12/22 03:09:45 PM,9.4,5.1,16.07,,,,,
197,10/12/22 03:09:48 PM,9.4,5.1,16.07,,,,,
198,10/12/22 03:09:51 PM,9.4,5.1,16.07,,,,,
199,10/12/22 03:09:54 PM,9.4,5.1,16.07,,,,,
200,10/12/22 03:09:57 PM,9.4,5.1,16.07,,,,,
201,10/12/22 03:10:00 PM,9.3,5.1,16.08,,,,,
202,10/12/22 03:10:03 PM,9.4,5.1,16.10,,,,,
203,10/12/22 03:10:06 PM,9.4,5.1,16.08,,,,,
204,10/12/22 03:10:09 PM,9.4,5.1,16.10,,,,,
205,10/12/22 03:10:12 PM,9.4,5.1,16.08,,,,,
206,10/12/22 03:10:15 PM,9.4,5.1,16.10,,,,,
207,10/12/22 03:10:18 PM,9.4,5.1,16.10,,,,,
208,10/12/22 03:10:21 PM,9.3,4.7,16.11,,,,,
209,10/12/22 03:10:24 PM,9.4,5.1,16.11,,,,,
210,10/12/22 03:10:27 PM,9.4,5.1,16.12,,,,,
211,10/12/22 03:10:30 PM,9.4,5.1,16.12,,,,,
212,10/12/22 03:10:33 PM,9.4,5.1,16.11,,,,,
213,10/12/22 03:10:36 PM,9.4,5.1,16.12,,,,,
214,10/12/22 03:10:39 PM,9.4,5.1,16.12,,,,,
215,10/12/22 03:10:42 PM,9.4,5.1,16.12,,,,,
216,10/12/22 03:10:45 PM,9.4,5.1,16.13,,,,,
217,10/12/22 03:10:48 PM,9.3,4.7,16.13,,,,,
218,10/12/22 03:10:51 PM,9.3,5.1,16.13,,,,,
219,10/12/22 03:10:54 PM,9.2,5.1,16.13,,,,,
220,10/12/22 03:10:57 PM,9.2,5.1,16.13,,,,,
221,10/12/22 03:11:00 PM,9.2,5.1,16.13,,,,,
222,10/12/22 03:11:03 PM,9.1,4.7,16.18,,,,,
223,10/12/22 03:11:06 PM,8.5,4.0,16.07,,,,,
224,10/12/22 03:11:09 PM,8.5,4.0,15.90,,,,,
225,10/12/22 03:11:12 PM,8.3,4.0,15.87,,,,,
226,10/12/22 03:11:15 PM,8.3,4.0,15.88,,,,,
227,10/12/22 03:11:18 PM,8.3,4.0,15.90,,,,,
228,10/12/22 03:11:21 PM,8.1,4.0,16.12,,,,,
229,10/12/22 03:11:24 PM,8.1,3.6,16.02,,,,,
230,10/12/22 03:11:27 PM,8.3,4.0,15.91,,,,,
231,10/12/22 03:11:30 PM,9.2,4.7,16.06,,,,,
232,10/12/22 03:11:33 PM,9.2,5.1,16.10,,,,,
233,10/12/22 03:11:36 PM,9.2,5.1,16.12,,,,,
234,10/12/22 03:11:39 PM,9.0,4.7,16.02,,,,,
235,10/12/22 03:11:42 PM,188.4,196.8,18.53,,,,,
236,10/12/22 03:11:45 PM,200.5,208.5,17.13,,,,,
237,10/12/22 03:11:48 PM,202.4,210.9,16.70,,,,,
238,10/12/22 03:11:51 PM,202.4,210.9,16.36,,,,,
239,10/12/22 03:11:54 PM,202.3,210.6,16.13,,,,,
240,10/12/22 03:11:57 PM,202.5,210.6,16.07,,,,,
241,10/12/22 03:12:00 PM,202.0,210.3,15.85,,,,,
242,10/12/22 03:12:03 PM,202.0,210.3,15.78,,,,,
243,10/12/22 03:12:06 PM,201.4,209.6,15.64,,,,,
244,10/12/22 03:12:09 PM,201.0,208.9,15.47,,,,,
245,10/12/22 03:12:12 PM,200.5,208.9,15.36,,,,,
246,10/12/22 03:12:15 PM,200.4,208.9,15.32,,,,,
247,10/12/22 03:12:18 PM,200.2,209.0,15.26,,,,,
248,10/12/22 03:12:21 PM,199.5,207.8,15.31,,,,,
249,10/12/22 03:12:24 PM,192.7,200.8,15.30,,,,,
250,10/12/22 03:12:27 PM,178.8,182.9,15.42,,,,,
251,10/12/22 03:12:30 PM,193.3,201.9,15.49,,,,,
252,10/12/22 03:12:33 PM,205.1,213.7,15.50,,,,,
253,10/12/22 03:12:36 PM,189.1,197.0,15.43,,,,,
254,10/12/22 03:12:39 PM,195.4,202.6,15.57,,,,,
255,10/12/22 03:12:42 PM,196.5,207.0,15.67,,,,,
256,10/12/22 03:12:45 PM,195.4,203.3,15.72,,,,,
257,10/12/22 03:12:48 PM,193.9,201.4,15.64,,,,,
258,10/12/22 03:12:51 PM,189.6,198.1,15.62,,,,,
259,10/12/22 03:12:54 PM,194.0,202.2,15.67,,,,,
260,10/12/22 03:12:57 PM,197.9,207.8,15.66,,,,,
261,10/12/22 03:13:00 PM,197.6,207.0,15.53,,,,,
262,10/12/22 03:13:03 PM,199.1,205.2,15.44,,,,,
263,10/12/22 03:13:06 PM,196.1,205.6,15.42,,,,,
264,10/12/22 03:13:09 PM,196.2,204.1,15.49,,,,,
265,10/12/22 03:13:12 PM,183.0,192.6,15.50,,,,,
266,10/12/22 03:13:15 PM,197.3,205.9,15.47,,,,,
267,10/12/22 03:13:18 PM,195.8,204.1,15.45,,,,,
268,10/12/22 03:13:21 PM,185.8,194.8,15.42,,,,,
269,10/12/22 03:13:24 PM,196.0,205.3,15.05,,,,,
270,10/12/22 03:13:27 PM,191.2,199.0,14.97,,,,,
271,10/12/22 03:13:30 PM,195.2,204.2,15.07,,,,,
272,10/12/22 03:13:33 PM,181.7,191.2,15.07,,,,,
273,10/12/22 03:13:36 PM,181.1,189.3,15.05,,,,,
274,10/12/22 03:13:39 PM,182.0,186.8,14.80,,,,,
275,10/12/22 03:13:42 PM,168.2,157.9,14.81,,,,,
276,10/12/22 03:13:45 PM,195.6,203.9,14.82,,,,,
277,10/12/22 03:13:48 PM,67.9,68.5,15.23,,,,,
278,10/12/22 03:13:51 PM,69.0,70.0,15.47,,,,,
279,10/12/22 03:13:54 PM,69.1,70.0,15.61,,,,,
280,10/12/22 03:13:57 PM,72.7,73.6,15.71,,,,,
281,10/12/22 03:14:00 PM,73.9,75.1,15.81,,,,,
282,10/12/22 03:14:03 PM,74.2,75.5,15.88,,,,,
283,10/12/22 03:14:06 PM,74.5,75.8,15.94,,,,,
284,10/12/22 03:14:09 PM,75.0,76.2,16.01,,,,,
285,10/12/22 03:14:12 PM,74.7,76.2,16.08,,,,,
286,10/12/22 03:14:15 PM,74.8,76.2,16.11,,,,,
287,10/12/22 03:14:18 PM,75.0,76.2,16.17,,,,,
288,10/12/22 03:14:21 PM,75.1,76.5,16.21,,,,,
289,10/12/22 03:14:24 PM,75.2,76.5,16.24,,,,,
290,10/12/22 03:14:27 PM,75.4,76.9,16.27,,,,,
291,10/12/22 03:14:30 PM,75.5,76.9,16.30,,,,,
292,10/12/22 03:14:33 PM,75.7,77.3,16.33,,,,,
293,10/12/22 03:14:36 PM,75.7,77.3,16.35,,,,,
294,10/12/22 03:14:39 PM,75.9,77.6,16.39,,,,,
295,10/12/22 03:14:42 PM,76.1,77.6,16.41,,,,,
296,10/12/22 03:14:45 PM,76.3,77.6,16.44,,,,,
297,10/12/22 03:14:48 PM,76.4,78.0,16.45,,,,,
298,10/12/22 03:14:51 PM,76.6,78.4,16.47,,,,,
299,10/12/22 03:14:54 PM,76.8,78.4,16.48,,,,,
300,10/12/22 03:14:57 PM,77.0,78.7,16.50,,,,,
301,10/12/22 03:15:00 PM,77.3,79.1,16.52,,,,,
302,10/12/22 03:15:03 PM,77.5,79.1,16.55,,,,,
303,10/12/22 03:15:06 PM,77.6,79.4,16.57,,,,,
304,10/12/22 03:15:09 PM,77.8,79.4,16.58,,,,,
305,10/12/22 03:15:12 PM,78.0,79.8,16.59,,,,,
306,10/12/22 03:15:15 PM,78.2,80.2,16.62,,,,,
307,10/12/22 03:15:18 PM,78.3,80.5,16.62,,,,,
308,10/12/22 03:15:21 PM,78.5,80.5,16.64,,,,,
309,10/12/22 03:15:24 PM,78.7,80.5,16.65,,,,,
310,10/12/22 03:15:27 PM,78.1,79.8,16.57,,,,,
311,10/12/22 03:15:30 PM,77.2,78.7,16.16,,,,,
312,10/12/22 03:15:33 PM,75.8,77.7,15.79,,,,,
313,10/12/22 03:15:36 PM,75.9,77.7,16.01,,,,,
314,10/12/22 03:15:39 PM,75.2,76.6,16.00,,,,,
315,10/12/22 03:15:42 PM,74.7,76.2,15.96,,,,,
316,10/12/22 03:15:45 PM,73.9,75.5,15.87,,,,,
317,10/12/22 03:15:48 PM,73.6,75.1,15.84,,,,,
318,10/12/22 03:15:51 PM,73.3,75.1,15.89,,,,,
319,10/12/22 03:15:54 PM,72.0,73.3,15.77,,,,,
320,10/12/22 03:15:57 PM,75.6,76.9,15.77,,,,,
321,10/12/22 03:16:00 PM,49.2,43.4,11.75,,,,,
322,10/12/22 03:16:03 PM,48.9,43.3,11.98,,,,,
323,10/12/22 03:16:06 PM,47.9,42.3,11.09,,,,,
324,10/12/22 03:16:09 PM,48.2,42.3,10.89,,,,,
325,10/12/22 03:16:12 PM,48.0,42.3,10.96,,,,,
326,10/12/22 03:16:15 PM,48.4,43.0,11.24,,,,,
327,10/12/22 03:16:18 PM,48.9,43.4,11.49,,,,,
328,10/12/22 03:16:21 PM,49.0,43.4,11.61,,,,,
329,10/12/22 03:16:24 PM,49.2,43.4,11.67,,,,,
330,10/12/22 03:16:27 PM,49.3,43.4,11.74,,,,,
331,10/12/22 03:16:30 PM,49.3,43.7,11.80,,,,,
332,10/12/22 03:16:33 PM,49.4,44.1,11.86,,,,,
333,10/12/22 03:16:36 PM,48.8,43.4,11.32,,,,,
334,10/12/22 03:16:39 PM,48.6,43.4,11.40,,,,,
335,10/12/22 03:16:42 PM,48.5,43.4,11.17,,,,,
336,10/12/22 03:16:45 PM,48.8,43.0,11.27,,,,,
337,10/12/22 03:16:48 PM,48.9,43.4,11.35,,,,,
338,10/12/22 03:16:51 PM,49.0,43.4,11.45,,,,,
339,10/12/22 03:16:54 PM,49.2,43.4,11.52,,,,,
340,10/12/22 03:16:57 PM,49.2,43.4,11.60,,,,,
341,10/12/22 03:17:00 PM,49.3,43.4,11.63,,,,,
342,10/12/22 03:17:03 PM,49.4,43.7,11.64,,,,,
343,10/12/22 03:17:06 PM,49.3,43.4,11.63,,,,,
344,10/12/22 03:17:09 PM,49.2,43.4,11.55,,,,,
345,10/12/22 03:17:12 PM,49.4,43.4,11.58,,,,,
346,10/12/22 03:17:15 PM,49.4,44.1,11.63,,,,,
347,10/12/22 03:17:18 PM,49.4,43.7,11.67,,,,,
348,10/12/22 03:17:21 PM,49.5,44.1,11.69,,,,,
349,10/12/22 03:17:24 PM,49.6,43.7,11.73,,,,,
350,10/12/22 03:17:27 PM,49.6,44.5,11.74,,,,,
351,10/12/22 03:17:30 PM,49.7,44.5,11.77,,,,,
352,10/12/22 03:17:33 PM,49.7,44.5,11.78,,,,,
353,10/12/22 03:17:36 PM,49.7,44.5,11.79,,,,,
354,10/12/22 03:17:39 PM,49.7,44.5,11.80,,,,,
355,10/12/22 03:17:42 PM,49.7,44.1,11.80,,,,,
356,10/12/22 03:17:45 PM,49.7,44.5,11.80,,,,,
357,10/12/22 03:17:48 PM,49.8,44.5,11.81,,,,,
358,10/12/22 03:17:51 PM,49.9,44.5,11.81,,,,,
359,10/12/22 03:17:54 PM,49.8,44.5,11.80,,,,,
360,10/12/22 03:17:57 PM,49.8,44.5,11.79,,,,,
361,10/12/22 03:18:00 PM,49.7,44.5,11.78,,,,,
362,10/12/22 03:18:03 PM,49.8,44.5,11.74,,,,,
363,10/12/22 03:18:06 PM,49.7,44.5,11.72,,,,,
364,10/12/22 03:18:09 PM,49.7,44.1,11.68,,,,,
365,10/12/22 03:18:12 PM,49.6,44.1,11.63,,,,,
366,10/12/22 03:18:15 PM,49.6,44.5,11.58,,,,,
367,10/12/22 03:18:18 PM,49.6,43.7,11.55,,,,,
368,10/12/22 03:18:21 PM,49.6,44.1,11.56,,,,,
369,10/12/22 03:18:24 PM,49.6,44.1,11.55,,,,,
370,10/12/22 03:18:27 PM,49.5,44.5,11.55,,,,,
371,10/12/22 03:18:30 PM,49.4,43.7,11.56,,,,,
372,10/12/22 03:18:33 PM,49.4,44.1,11.53,,,,,
373,10/12/22 03:18:36 PM,49.5,44.1,11.53,,,,,
374,10/12/22 03:18:39 PM,49.4,44.1,11.52,,,,,
375,10/12/22 03:18:42 PM,49.4,44.1,11.52,,,,,
376,10/12/22 03:18:45 PM,49.4,43.7,11.51,,,,,
377,10/12/22 03:18:48 PM,49.4,44.1,11.51,,,,,
378,10/12/22 03:18:51 PM,49.3,44.1,11.50,,,,,
379,10/12/22 03:18:54 PM,49.2,43.7,11.49,,,,,
380,10/12/22 03:18:57 PM,49.2,44.1,11.49,,,,,
381,10/12/22 03:19:00 PM,49.2,43.4,11.47,,,,,
382,10/12/22 03:19:03 PM,49.2,43.7,11.47,,,,,
383,10/12/22 03:19:06 PM,49.2,43.7,11.46,,,,,
384,10/12/22 03:19:09 PM,49.0,43.7,11.45,,,,,
385,10/12/22 03:19:12 PM,49.0,43.7,11.44,,,,,
386,10/12/22 03:19:15 PM,48.9,43.7,11.43,,,,,
387,10/12/22 03:19:18 PM,48.9,43.4,11.41,,,,,
388,10/12/22 03:19:21 PM,48.8,43.4,11.41,,,,,
389,10/12/22 03:19:24 PM,48.8,43.4,11.40,,,,,
390,10/12/22 03:19:27 PM,48.7,43.4,11.39,,,,,
391,10/12/22 03:19:30 PM,48.7,43.4,11.39,,,,,
392,10/12/22 03:19:33 PM,48.6,43.4,11.38,,,,,
393,10/12/22 03:19:36 PM,48.6,43.4,11.36,,,,,
394,10/12/22 03:19:39 PM,48.5,43.0,11.35,,,,,
395,10/12/22 03:19:42 PM,48.5,43.4,11.35,,,,,
396,10/12/22 03:19:45 PM,48.4,43.4,11.35,,,,,
397,10/12/22 03:19:48 PM,48.4,43.0,11.33,,,,,
398,10/12/22 03:19:51 PM,48.3,43.0,11.33,,,,,
