"Plot Title: 20775523"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20775523, SEN S/N: 20775523)","Full Range, μS/cm (LGR S/N: 20775523, SEN S/N: 20775523)","Temp, °C (LGR S/N: 20775523, SEN S/N: 20775523)","Coupler Detached (LGR S/N: 20775523)","Coupler Attached (LGR S/N: 20775523)","Host Connected (LGR S/N: 20775523)","Stopped (LGR S/N: 20775523)","End Of File (LGR S/N: 20775523)"
71,10/12/22 03:03:30 PM,0.9,-2.8,16.09,,,,,
72,10/12/22 03:03:33 PM,0.9,-2.8,16.10,,,,,
73,10/12/22 03:03:36 PM,0.9,-2.8,16.12,,,,,
74,10/12/22 03:03:39 PM,0.9,-2.8,16.12,,,,,
75,10/12/22 03:03:42 PM,0.9,-2.1,16.13,,,,,
76,10/12/22 03:03:45 PM,0.9,-2.1,16.13,,,,,
77,10/12/22 03:03:48 PM,0.9,-2.1,16.14,,,,,
78,10/12/22 03:03:51 PM,0.9,-2.8,16.14,,,,,
79,10/12/22 03:03:54 PM,0.9,-2.8,16.15,,,,,
80,10/12/22 03:03:57 PM,0.9,-2.8,16.15,,,,,
81,10/12/22 03:04:00 PM,0.9,-2.8,16.16,,,,,
82,10/12/22 03:04:03 PM,0.9,-2.1,16.16,,,,,
83,10/12/22 03:04:06 PM,0.9,-2.1,16.18,,,,,
84,10/12/22 03:04:09 PM,0.9,-2.8,16.18,,,,,
85,10/12/22 03:04:12 PM,0.9,-2.1,16.19,,,,,
86,10/12/22 03:04:15 PM,0.9,-2.8,16.19,,,,,
87,10/12/22 03:04:18 PM,0.9,-2.1,16.20,,,,,
88,10/12/22 03:04:21 PM,0.9,-2.1,16.20,,,,,
89,10/12/22 03:04:24 PM,0.9,-2.8,16.21,,,,,
90,10/12/22 03:04:27 PM,0.9,-2.8,16.21,,,,,
91,10/12/22 03:04:30 PM,0.8,-2.8,16.22,,,,,
92,10/12/22 03:04:33 PM,0.9,-2.8,16.22,,,,,
93,10/12/22 03:04:36 PM,0.9,-2.1,16.24,,,,,
94,10/12/22 03:04:39 PM,0.9,-2.8,16.24,,,,,
95,10/12/22 03:04:42 PM,0.9,-2.1,16.25,,,,,
96,10/12/22 03:04:45 PM,0.9,-2.8,16.26,,,,,
97,10/12/22 03:04:48 PM,0.9,-2.8,16.26,,,,,
98,10/12/22 03:04:51 PM,0.9,-2.1,16.26,,,,,
99,10/12/22 03:04:54 PM,0.9,-2.8,16.27,,,,,
100,10/12/22 03:04:57 PM,0.9,-2.8,16.27,,,,,
101,10/12/22 03:05:00 PM,0.9,-2.8,16.28,,,,,
102,10/12/22 03:05:03 PM,0.9,-2.8,16.29,,,,,
103,10/12/22 03:05:06 PM,0.9,-2.8,16.29,,,,,
104,10/12/22 03:05:09 PM,0.9,-2.1,16.29,,,,,
105,10/12/22 03:05:12 PM,0.9,-2.8,16.31,,,,,
106,10/12/22 03:05:15 PM,0.9,-2.8,16.31,,,,,
107,10/12/22 03:05:18 PM,0.9,-2.1,16.32,,,,,
108,10/12/22 03:05:21 PM,0.9,-2.8,16.32,,,,,
109,10/12/22 03:05:24 PM,0.9,-2.8,16.32,,,,,
110,10/12/22 03:05:27 PM,0.9,-2.1,16.33,,,,,
111,10/12/22 03:05:30 PM,0.9,-2.1,16.34,,,,,
112,10/12/22 03:05:33 PM,0.9,-2.8,16.34,,,,,
113,10/12/22 03:05:36 PM,0.9,-2.8,16.35,,,,,
114,10/12/22 03:05:39 PM,0.8,-2.1,16.35,,,,,
115,10/12/22 03:05:42 PM,0.9,-2.8,16.37,,,,,
116,10/12/22 03:05:45 PM,0.9,-2.1,16.37,,,,,
117,10/12/22 03:05:48 PM,0.9,-2.1,16.37,,,,,
118,10/12/22 03:05:51 PM,0.9,-2.8,16.38,,,,,
119,10/12/22 03:05:54 PM,0.9,-2.8,16.38,,,,,
120,10/12/22 03:05:57 PM,0.9,-3.2,16.38,,,,,
121,10/12/22 03:06:00 PM,0.9,-2.8,16.39,,,,,
122,10/12/22 03:06:03 PM,0.9,-2.8,16.39,,,,,
123,10/12/22 03:06:06 PM,0.9,-2.1,16.40,,,,,
124,10/12/22 03:06:09 PM,0.9,-2.8,16.40,,,,,
125,10/12/22 03:06:12 PM,0.9,-2.8,16.41,,,,,
126,10/12/22 03:06:15 PM,0.9,-2.8,16.41,,,,,
127,10/12/22 03:06:18 PM,0.9,-2.1,16.43,,,,,
128,10/12/22 03:06:21 PM,0.9,-2.8,16.43,,,,,
129,10/12/22 03:06:24 PM,0.9,-2.8,16.43,,,,,
130,10/12/22 03:06:27 PM,0.9,-2.8,16.44,,,,,
131,10/12/22 03:06:30 PM,0.8,-2.1,16.44,,,,,
132,10/12/22 03:06:33 PM,0.9,-2.8,16.45,,,,,
133,10/12/22 03:06:36 PM,0.9,-2.1,16.45,,,,,
134,10/12/22 03:06:39 PM,0.9,-2.8,16.46,,,,,
135,10/12/22 03:06:42 PM,0.9,-2.1,16.46,,,,,
136,10/12/22 03:06:45 PM,0.9,-2.8,16.46,,,,,
137,10/12/22 03:06:48 PM,0.9,-2.1,16.47,,,,,
138,10/12/22 03:06:51 PM,0.9,-2.1,16.47,,,,,
139,10/12/22 03:06:54 PM,0.8,-2.8,16.47,,,,,
140,10/12/22 03:06:57 PM,0.9,-2.1,16.49,,,,,
141,10/12/22 03:07:00 PM,0.8,-2.8,16.49,,,,,
142,10/12/22 03:07:03 PM,0.9,-2.8,16.50,,,,,
143,10/12/22 03:07:06 PM,0.9,-2.8,16.50,,,,,
144,10/12/22 03:07:09 PM,0.9,-2.1,16.51,,,,,
145,10/12/22 03:07:12 PM,0.9,-2.8,16.51,,,,,
146,10/12/22 03:07:15 PM,0.9,-2.1,16.51,,,,,
147,10/12/22 03:07:18 PM,0.9,-2.8,16.51,,,,,
148,10/12/22 03:07:21 PM,0.9,-2.1,16.52,,,,,
149,10/12/22 03:07:24 PM,0.9,-2.1,16.52,,,,,
150,10/12/22 03:07:27 PM,0.9,-2.8,16.53,,,,,
151,10/12/22 03:07:30 PM,0.9,-2.8,16.53,,,,,
152,10/12/22 03:07:33 PM,0.9,-2.1,16.55,,,,,
153,10/12/22 03:07:36 PM,0.9,-2.1,16.55,,,,,
154,10/12/22 03:07:39 PM,0.9,-2.8,16.55,,,,,
155,10/12/22 03:07:42 PM,0.9,-2.8,16.56,,,,,
156,10/12/22 03:07:45 PM,0.9,-2.8,16.56,,,,,
157,10/12/22 03:07:48 PM,0.9,-2.1,16.57,,,,,
158,10/12/22 03:07:51 PM,0.9,-2.8,16.57,,,,,
159,10/12/22 03:07:54 PM,0.9,-2.1,16.57,,,,,
160,10/12/22 03:07:57 PM,0.9,-2.1,16.57,,,,,
161,10/12/22 03:08:00 PM,0.9,-2.1,16.58,,,,,
162,10/12/22 03:08:03 PM,0.9,-2.8,16.59,,,,,
163,10/12/22 03:08:06 PM,0.9,-2.8,16.59,,,,,
164,10/12/22 03:08:09 PM,0.9,-2.8,16.59,,,,,
165,10/12/22 03:08:12 PM,0.9,-2.8,16.59,,,,,
166,10/12/22 03:08:15 PM,0.9,-2.1,16.59,,,,,
167,10/12/22 03:08:18 PM,0.9,-2.8,16.60,,,,,
168,10/12/22 03:08:21 PM,0.9,-2.8,16.62,,,,,
169,10/12/22 03:08:24 PM,0.9,-2.1,16.62,,,,,
170,10/12/22 03:08:27 PM,0.9,-2.8,16.62,,,,,
171,10/12/22 03:08:30 PM,0.9,-2.1,16.62,,,,,
172,10/12/22 03:08:33 PM,0.9,-2.8,16.63,,,,,
173,10/12/22 03:08:36 PM,0.9,-2.8,16.64,,,,,
174,10/12/22 03:08:39 PM,0.9,-2.8,16.63,,,,,
175,10/12/22 03:08:42 PM,0.9,-2.8,16.64,,,,,
176,10/12/22 03:08:45 PM,0.9,-2.8,16.64,,,,,
177,10/12/22 03:08:48 PM,0.9,-2.1,16.64,,,,,
178,10/12/22 03:08:51 PM,0.9,-2.8,16.65,,,,,
179,10/12/22 03:08:54 PM,0.9,-2.8,16.66,,,,,
180,10/12/22 03:08:57 PM,0.9,-2.1,16.65,,,,,
181,10/12/22 03:09:00 PM,0.9,-2.1,16.66,,,,,
182,10/12/22 03:09:03 PM,0.9,-2.8,16.66,,,,,
183,10/12/22 03:09:06 PM,0.9,-2.8,16.68,,,,,
184,10/12/22 03:09:09 PM,0.9,-2.8,16.68,,,,,
185,10/12/22 03:09:12 PM,0.9,-2.8,16.69,,,,,
186,10/12/22 03:09:15 PM,0.9,-2.1,16.69,,,,,
187,10/12/22 03:09:18 PM,0.9,-2.1,16.69,,,,,
188,10/12/22 03:09:21 PM,0.9,-2.8,16.70,,,,,
189,10/12/22 03:09:24 PM,0.9,-2.8,16.70,,,,,
190,10/12/22 03:09:27 PM,0.9,-2.8,16.70,,,,,
191,10/12/22 03:09:30 PM,0.8,-2.1,16.70,,,,,
192,10/12/22 03:09:33 PM,0.9,-2.8,16.71,,,,,
193,10/12/22 03:09:36 PM,0.9,-2.8,16.71,,,,,
194,10/12/22 03:09:39 PM,0.9,-2.8,16.72,,,,,
195,10/12/22 03:09:42 PM,0.9,-2.1,16.72,,,,,
196,10/12/22 03:09:45 PM,0.9,-2.8,16.72,,,,,
197,10/12/22 03:09:48 PM,0.9,-2.8,16.74,,,,,
198,10/12/22 03:09:51 PM,0.9,-2.8,16.74,,,,,
199,10/12/22 03:09:54 PM,0.9,-2.8,16.75,,,,,
200,10/12/22 03:09:57 PM,0.9,-2.1,16.75,,,,,
201,10/12/22 03:10:00 PM,0.9,-2.1,16.75,,,,,
202,10/12/22 03:10:03 PM,0.9,-2.8,16.76,,,,,
203,10/12/22 03:10:06 PM,0.9,-2.8,16.75,,,,,
204,10/12/22 03:10:09 PM,0.9,-2.1,16.76,,,,,
205,10/12/22 03:10:12 PM,0.9,-2.1,16.77,,,,,
206,10/12/22 03:10:15 PM,0.9,-2.8,16.77,,,,,
207,10/12/22 03:10:18 PM,0.9,-2.8,16.77,,,,,
208,10/12/22 03:10:21 PM,0.9,-2.1,16.84,,,,,
209,10/12/22 03:10:24 PM,0.9,-2.8,16.83,,,,,
210,10/12/22 03:10:27 PM,0.9,-2.8,16.86,,,,,
211,10/12/22 03:10:30 PM,1.0,-2.8,16.87,,,,,
212,10/12/22 03:10:33 PM,0.9,-2.1,16.88,,,,,
213,10/12/22 03:10:36 PM,0.9,-2.8,16.89,,,,,
214,10/12/22 03:10:39 PM,0.9,-2.8,16.90,,,,,
215,10/12/22 03:10:42 PM,0.9,-2.1,16.93,,,,,
216,10/12/22 03:10:45 PM,0.9,-2.8,16.94,,,,,
217,10/12/22 03:10:48 PM,0.9,-2.8,16.97,,,,,
218,10/12/22 03:10:51 PM,0.9,-2.8,16.96,,,,,
219,10/12/22 03:10:54 PM,0.8,-2.1,16.95,,,,,
220,10/12/22 03:10:57 PM,0.9,-2.8,16.95,,,,,
221,10/12/22 03:11:00 PM,0.8,-2.1,16.94,,,,,
222,10/12/22 03:11:03 PM,0.9,-2.8,16.94,,,,,
223,10/12/22 03:11:06 PM,0.9,-2.1,16.93,,,,,
224,10/12/22 03:11:09 PM,0.9,-2.1,16.96,,,,,
225,10/12/22 03:11:12 PM,0.9,-2.1,16.93,,,,,
226,10/12/22 03:11:15 PM,0.9,-2.8,16.90,,,,,
227,10/12/22 03:11:18 PM,0.9,-2.1,16.89,,,,,
228,10/12/22 03:11:21 PM,0.9,-2.1,16.89,,,,,
229,10/12/22 03:11:24 PM,0.9,-2.1,16.88,,,,,
230,10/12/22 03:11:27 PM,0.9,-2.1,16.88,,,,,
231,10/12/22 03:11:30 PM,0.9,-2.1,16.88,,,,,
232,10/12/22 03:11:33 PM,0.9,-2.1,16.88,,,,,
233,10/12/22 03:11:36 PM,0.9,-2.1,16.88,,,,,
234,10/12/22 03:11:39 PM,0.9,-2.8,16.89,,,,,
235,10/12/22 03:11:42 PM,0.9,-2.1,16.90,,,,,
236,10/12/22 03:11:45 PM,0.9,-2.1,16.92,,,,,
237,10/12/22 03:11:48 PM,0.9,-2.1,16.92,,,,,
238,10/12/22 03:11:51 PM,0.9,-0.6,16.81,,,,,
239,10/12/22 03:11:54 PM,0.9,-2.1,16.94,,,,,
240,10/12/22 03:11:57 PM,0.9,-2.1,16.97,,,,,
241,10/12/22 03:12:00 PM,0.9,-2.8,17.02,,,,,
242,10/12/22 03:12:03 PM,0.8,-2.8,17.07,,,,,
243,10/12/22 03:12:06 PM,0.8,-2.8,17.11,,,,,
244,10/12/22 03:12:09 PM,0.9,-2.8,17.13,,,,,
245,10/12/22 03:12:12 PM,0.8,-2.1,17.15,,,,,
246,10/12/22 03:12:15 PM,0.9,-2.1,17.17,,,,,
247,10/12/22 03:12:18 PM,0.9,-2.1,17.21,,,,,
248,10/12/22 03:12:21 PM,0.9,-2.1,17.25,,,,,
249,10/12/22 03:12:24 PM,0.8,-2.1,17.31,,,,,
250,10/12/22 03:12:27 PM,0.9,-2.1,17.34,,,,,
251,10/12/22 03:12:30 PM,0.9,-2.1,17.40,,,,,
252,10/12/22 03:12:33 PM,0.9,-2.1,17.44,,,,,
253,10/12/22 03:12:36 PM,0.9,-2.8,17.55,,,,,
254,10/12/22 03:12:39 PM,0.9,-2.1,17.67,,,,,
255,10/12/22 03:12:42 PM,0.9,-2.1,17.80,,,,,
256,10/12/22 03:12:45 PM,0.9,-2.1,17.77,,,,,
257,10/12/22 03:12:48 PM,0.9,-2.1,17.80,,,,,
258,10/12/22 03:12:51 PM,0.9,-2.8,17.82,,,,,
259,10/12/22 03:12:54 PM,0.9,-2.1,17.86,,,,,
260,10/12/22 03:12:57 PM,0.9,-2.8,17.86,,,,,
261,10/12/22 03:13:00 PM,0.9,-2.1,17.82,,,,,
262,10/12/22 03:13:03 PM,0.8,-2.1,17.80,,,,,
263,10/12/22 03:13:06 PM,0.9,-2.1,17.83,,,,,
264,10/12/22 03:13:09 PM,0.9,-2.8,17.93,,,,,
265,10/12/22 03:13:12 PM,0.9,-2.1,17.93,,,,,
266,10/12/22 03:13:15 PM,0.9,-2.8,17.96,,,,,
267,10/12/22 03:13:18 PM,0.9,-2.1,18.01,,,,,
268,10/12/22 03:13:21 PM,0.9,-2.1,17.99,,,,,
269,10/12/22 03:13:24 PM,0.9,-2.1,17.99,,,,,
270,10/12/22 03:13:27 PM,0.9,-2.8,18.05,,,,,
271,10/12/22 03:13:30 PM,0.9,-2.1,18.06,,,,,
272,10/12/22 03:13:33 PM,0.9,-2.1,18.08,,,,,
273,10/12/22 03:13:36 PM,0.9,-2.1,18.12,,,,,
274,10/12/22 03:13:39 PM,0.9,-2.8,17.94,,,,,
275,10/12/22 03:13:42 PM,0.9,-2.8,17.74,,,,,
276,10/12/22 03:13:45 PM,0.9,-2.1,17.76,,,,,
277,10/12/22 03:13:48 PM,61.0,54.9,14.41,,,,,
278,10/12/22 03:13:51 PM,59.2,53.0,14.04,,,,,
279,10/12/22 03:13:54 PM,6.9,2.4,14.36,,,,,
280,10/12/22 03:13:57 PM,14.8,11.2,14.70,,,,,
281,10/12/22 03:14:00 PM,56.7,50.5,12.93,,,,,
282,10/12/22 03:14:03 PM,56.5,50.1,12.76,,,,,
283,10/12/22 03:14:06 PM,56.3,50.2,12.60,,,,,
284,10/12/22 03:14:09 PM,57.4,50.9,13.30,,,,,
285,10/12/22 03:14:12 PM,57.5,51.2,13.41,,,,,
286,10/12/22 03:14:15 PM,57.8,51.6,13.49,,,,,
287,10/12/22 03:14:18 PM,57.9,51.6,13.65,,,,,
288,10/12/22 03:14:21 PM,58.4,51.9,13.79,,,,,
289,10/12/22 03:14:24 PM,58.6,52.3,14.01,,,,,
290,10/12/22 03:14:27 PM,59.0,52.7,14.20,,,,,
291,10/12/22 03:14:30 PM,59.4,53.4,14.43,,,,,
292,10/12/22 03:14:33 PM,59.4,53.4,14.52,,,,,
293,10/12/22 03:14:36 PM,59.0,52.6,14.45,,,,,
294,10/12/22 03:14:39 PM,59.2,53.0,14.55,,,,,
295,10/12/22 03:14:42 PM,59.2,53.0,14.54,,,,,
296,10/12/22 03:14:45 PM,59.2,53.0,14.52,,,,,
297,10/12/22 03:14:48 PM,59.0,52.7,14.24,,,,,
298,10/12/22 03:14:51 PM,58.9,53.0,14.36,,,,,
299,10/12/22 03:14:54 PM,58.0,51.9,13.83,,,,,
300,10/12/22 03:14:57 PM,58.5,52.3,14.18,,,,,
301,10/12/22 03:15:00 PM,58.3,51.9,13.95,,,,,
302,10/12/22 03:15:03 PM,58.4,51.9,13.97,,,,,
303,10/12/22 03:15:06 PM,58.7,52.3,14.11,,,,,
304,10/12/22 03:15:09 PM,58.7,52.3,14.16,,,,,
305,10/12/22 03:15:12 PM,58.5,51.9,14.02,,,,,
306,10/12/22 03:15:15 PM,58.4,51.9,14.12,,,,,
307,10/12/22 03:15:18 PM,58.5,52.3,14.11,,,,,
308,10/12/22 03:15:21 PM,58.3,51.9,13.84,,,,,
309,10/12/22 03:15:24 PM,58.5,52.3,14.03,,,,,
310,10/12/22 03:15:27 PM,58.0,51.9,13.78,,,,,
311,10/12/22 03:15:30 PM,58.3,51.9,13.93,,,,,
312,10/12/22 03:15:33 PM,57.1,50.8,13.62,,,,,
313,10/12/22 03:15:36 PM,57.5,51.2,13.75,,,,,
314,10/12/22 03:15:39 PM,58.0,51.6,13.95,,,,,
315,10/12/22 03:15:42 PM,58.2,51.9,14.08,,,,,
316,10/12/22 03:15:45 PM,57.3,50.8,13.50,,,,,
317,10/12/22 03:15:48 PM,57.4,51.2,13.43,,,,,
318,10/12/22 03:15:51 PM,57.7,51.2,13.67,,,,,
319,10/12/22 03:15:54 PM,58.1,51.9,13.85,,,,,
320,10/12/22 03:15:57 PM,57.4,51.2,13.61,,,,,
321,10/12/22 03:16:00 PM,57.5,51.2,13.74,,,,,
322,10/12/22 03:16:03 PM,57.8,51.6,13.95,,,,,
323,10/12/22 03:16:06 PM,58.1,51.9,14.14,,,,,
324,10/12/22 03:16:09 PM,58.4,51.9,14.29,,,,,
325,10/12/22 03:16:12 PM,58.4,51.9,14.32,,,,,
326,10/12/22 03:16:15 PM,58.2,51.9,14.01,,,,,
327,10/12/22 03:16:18 PM,58.2,51.9,14.18,,,,,
328,10/12/22 03:16:21 PM,58.2,51.9,14.26,,,,,
329,10/12/22 03:16:24 PM,58.2,51.9,14.22,,,,,
330,10/12/22 03:16:27 PM,58.0,51.9,14.05,,,,,
331,10/12/22 03:16:30 PM,58.0,51.9,14.01,,,,,
332,10/12/22 03:16:33 PM,57.7,51.6,13.78,,,,,
333,10/12/22 03:16:36 PM,57.6,51.2,13.75,,,,,
334,10/12/22 03:16:39 PM,57.6,51.2,13.58,,,,,
335,10/12/22 03:16:42 PM,57.6,51.2,13.56,,,,,
336,10/12/22 03:16:45 PM,57.9,51.6,13.71,,,,,
337,10/12/22 03:16:48 PM,58.3,51.9,13.91,,,,,
338,10/12/22 03:16:51 PM,58.3,51.9,14.03,,,,,
339,10/12/22 03:16:54 PM,58.3,51.9,13.90,,,,,
340,10/12/22 03:16:57 PM,58.5,52.3,14.01,,,,,
341,10/12/22 03:17:00 PM,58.5,52.3,14.06,,,,,
342,10/12/22 03:17:03 PM,58.2,51.9,14.10,,,,,
343,10/12/22 03:17:06 PM,58.2,51.9,13.75,,,,,
344,10/12/22 03:17:09 PM,58.2,52.0,13.62,,,,,
345,10/12/22 03:17:12 PM,58.0,51.6,13.60,,,,,
346,10/12/22 03:17:15 PM,58.1,52.0,13.56,,,,,
347,10/12/22 03:17:18 PM,58.1,52.0,13.61,,,,,
348,10/12/22 03:17:21 PM,58.5,52.3,13.83,,,,,
349,10/12/22 03:17:24 PM,58.9,52.3,14.16,,,,,
350,10/12/22 03:17:27 PM,58.7,52.3,14.11,,,,,
351,10/12/22 03:17:30 PM,58.8,52.3,14.11,,,,,
352,10/12/22 03:17:33 PM,58.7,52.3,14.23,,,,,
353,10/12/22 03:17:36 PM,58.8,52.7,14.21,,,,,
354,10/12/22 03:17:39 PM,59.0,53.1,13.91,,,,,
355,10/12/22 03:17:42 PM,59.4,53.4,13.93,,,,,
356,10/12/22 03:17:45 PM,59.3,53.4,13.87,,,,,
357,10/12/22 03:17:48 PM,59.3,53.4,13.50,,,,,
358,10/12/22 03:17:51 PM,59.5,53.5,13.41,,,,,
359,10/12/22 03:17:54 PM,59.8,53.5,13.42,,,,,
360,10/12/22 03:17:57 PM,59.8,53.4,13.59,,,,,
361,10/12/22 03:18:00 PM,60.0,53.4,13.67,,,,,
362,10/12/22 03:18:03 PM,60.0,53.4,13.68,,,,,
363,10/12/22 03:18:06 PM,59.8,53.4,13.85,,,,,
364,10/12/22 03:18:09 PM,59.4,53.1,13.81,,,,,
365,10/12/22 03:18:12 PM,59.3,53.4,13.73,,,,,
366,10/12/22 03:18:15 PM,59.7,53.4,13.87,,,,,
367,10/12/22 03:18:18 PM,59.7,53.4,13.93,,,,,
368,10/12/22 03:18:21 PM,59.5,53.4,13.92,,,,,
369,10/12/22 03:18:24 PM,59.4,53.4,13.89,,,,,
370,10/12/22 03:18:27 PM,59.5,53.4,13.90,,,,,
371,10/12/22 03:18:30 PM,59.4,53.1,13.91,,,,,
372,10/12/22 03:18:33 PM,59.2,53.0,13.97,,,,,
373,10/12/22 03:18:36 PM,59.4,53.4,14.05,,,,,
374,10/12/22 03:18:39 PM,59.0,52.7,13.77,,,,,
375,10/12/22 03:18:42 PM,59.0,52.7,14.01,,,,,
376,10/12/22 03:18:45 PM,59.2,52.7,14.11,,,,,
377,10/12/22 03:18:48 PM,58.1,51.9,13.91,,,,,
378,10/12/22 03:18:51 PM,58.4,51.9,13.95,,,,,
379,10/12/22 03:18:54 PM,58.6,52.3,13.99,,,,,
380,10/12/22 03:18:57 PM,58.6,52.3,14.05,,,,,
381,10/12/22 03:19:00 PM,58.1,51.9,13.77,,,,,
382,10/12/22 03:19:03 PM,58.3,51.9,13.96,,,,,
383,10/12/22 03:19:06 PM,58.7,52.7,14.06,,,,,
384,10/12/22 03:19:09 PM,58.9,52.7,14.23,,,,,
385,10/12/22 03:19:12 PM,58.9,52.7,14.32,,,,,
386,10/12/22 03:19:15 PM,58.9,53.0,14.35,,,,,
387,10/12/22 03:19:18 PM,57.8,51.6,13.86,,,,,
388,10/12/22 03:19:21 PM,58.1,51.9,13.72,,,,,
389,10/12/22 03:19:24 PM,58.5,52.3,13.90,,,,,
