Plot Title: 20775520,,,,,,,,,
#,"Date Time, GMT-08:00","Low Range, μS/cm (LGR S/N: 20775520, SEN S/N: 20775520)","Full Range, μS/cm (LGR S/N: 20775520, SEN S/N: 20775520)","Temp, °C (LGR S/N: 20775520, SEN S/N: 20775520)",Coupler Detached (LGR S/N: 20775520),Coupler Attached (LGR S/N: 20775520),Host Connected (LGR S/N: 20775520),Stopped (LGR S/N: 20775520),End Of File (LGR S/N: 20775520)
51,2022-11-21T09:32:30Z,2.2,0.7,18.27,,,,,
52,2022-11-21T09:32:33Z,1.1,0.7,18.27,,,,,
53,2022-11-21T09:32:36Z,2.2,0.7,18.27,,,,,
54,2022-11-21T09:32:39Z,1.2,0.7,18.27,,,,,
55,2022-11-21T09:32:42Z,2.2,0.7,18.27,,,,,
56,2022-11-21T09:32:45Z,1.1,0.7,18.26,,,,,
57,2022-11-21T09:32:48Z,2.2,-3,18.26,,,,,
58,2022-11-21T09:32:51Z,2.2,0.7,18.26,,,,,
59,2022-11-21T09:32:54Z,7.1,-3,18.26,,,,,
60,2022-11-21T09:32:57Z,2.2,0.7,18.26,,,,,
61,2022-11-21T09:33:00Z,2.2,-3,18.26,,,,,
62,2022-11-21T09:33:03Z,2.2,-3,18.26,,,,,
63,2022-11-21T09:33:06Z,2.2,-3,18.26,,,,,
64,2022-11-21T09:33:09Z,2.2,0.7,18.26,,,,,
65,2022-11-21T09:33:12Z,2.2,0.7,18.26,,,,,
66,2022-11-21T09:33:15Z,2.2,-3,18.26,,,,,
67,2022-11-21T09:33:18Z,2.2,0.7,18.26,,,,,
68,2022-11-21T09:33:21Z,2.2,0.7,18.24,,,,,
69,2022-11-21T09:33:24Z,2.2,-1.5,18.24,,,,,
70,2022-11-21T09:33:27Z,2.2,-3,18.26,,,,,
71,2022-11-21T09:33:30Z,2.2,0.7,18.24,,,,,
72,2022-11-21T09:33:33Z,2.2,-3,18.24,,,,,
73,2022-11-21T09:33:36Z,1.2,0.7,18.26,,,,,
74,2022-11-21T09:33:39Z,2.2,0.7,18.24,,,,,
75,2022-11-21T09:33:42Z,2.2,-3,18.24,,,,,
76,2022-11-21T09:33:45Z,2.2,0.7,18.24,,,,,
77,2022-11-21T09:33:48Z,2.2,-3,18.24,,,,,
78,2022-11-21T09:33:51Z,1.1,-3,18.24,,,,,
79,2022-11-21T09:33:54Z,2.2,-3,18.24,,,,,
80,2022-11-21T09:33:57Z,2.2,-3,18.23,,,,,
81,2022-11-21T09:34:00Z,2.2,-3,18.23,,,,,
82,2022-11-21T09:34:03Z,2.2,0.7,18.23,,,,,
83,2022-11-21T09:34:06Z,2.2,-3,18.23,,,,,
84,2022-11-21T09:34:09Z,2.2,-3,18.23,,,,,
85,2022-11-21T09:34:12Z,2.2,0.7,18.23,,,,,
86,2022-11-21T09:34:15Z,2.2,0.7,18.23,,,,,
87,2022-11-21T09:34:18Z,2.2,-3,18.23,,,,,
88,2022-11-21T09:34:21Z,2.2,0.7,18.23,,,,,
89,2022-11-21T09:34:24Z,2.2,0.7,18.23,,,,,
90,2022-11-21T09:34:27Z,2.2,-3,18.23,,,,,
91,2022-11-21T09:34:30Z,2.2,0.7,18.23,,,,,
92,2022-11-21T09:34:33Z,2.2,0.7,18.22,,,,,
93,2022-11-21T09:34:36Z,2.2,0.7,18.23,,,,,
94,2022-11-21T09:34:39Z,2.2,-3,18.22,,,,,
95,2022-11-21T09:34:42Z,2.2,0.7,18.22,,,,,
96,2022-11-21T09:34:45Z,2.2,0.7,18.22,,,,,
97,2022-11-21T09:34:48Z,2.2,0.7,18.22,,,,,
98,2022-11-21T09:34:51Z,2.2,0.7,18.22,,,,,
99,2022-11-21T09:34:54Z,1.1,0.7,18.22,,,,,
100,2022-11-21T09:34:57Z,2.2,0.7,18.22,,,,,
101,2022-11-21T09:35:00Z,2.2,0.7,18.22,,,,,
102,2022-11-21T09:35:03Z,2.2,0.7,18.22,,,,,
103,2022-11-21T09:35:06Z,2.2,0.7,18.22,,,,,
104,2022-11-21T09:35:09Z,2.2,0.7,18.22,,,,,
105,2022-11-21T09:35:12Z,1.2,0.7,18.22,,,,,
106,2022-11-21T09:35:15Z,1.1,0.7,18.22,,,,,
107,2022-11-21T09:35:18Z,1.2,0.7,18.21,,,,,
108,2022-11-21T09:35:21Z,2.2,-3,18.21,,,,,
109,2022-11-21T09:35:24Z,2.2,-3,18.21,,,,,
110,2022-11-21T09:35:27Z,2.2,-3,18.21,,,,,
111,2022-11-21T09:35:30Z,2.2,-3,18.21,,,,,
112,2022-11-21T09:35:33Z,2.2,0.7,18.21,,,,,
113,2022-11-21T09:35:36Z,2.2,0.7,18.21,,,,,
114,2022-11-21T09:35:39Z,2.2,0.7,18.21,,,,,
115,2022-11-21T09:35:42Z,2.2,-3,18.21,,,,,
116,2022-11-21T09:35:45Z,2.2,0.7,18.21,,,,,
117,2022-11-21T09:35:48Z,2.2,0.7,18.21,,,,,
118,2022-11-21T09:35:51Z,2.2,-3,18.21,,,,,
119,2022-11-21T09:35:54Z,2.2,0.7,18.21,,,,,
120,2022-11-21T09:35:57Z,2.2,0.7,18.2,,,,,
121,2022-11-21T09:36:00Z,2.2,0.7,18.2,,,,,
122,2022-11-21T09:36:03Z,1.2,0.7,18.2,,,,,
123,2022-11-21T09:36:06Z,1.2,0.7,18.2,,,,,
124,2022-11-21T09:36:09Z,2.2,0.7,18.2,,,,,
125,2022-11-21T09:36:12Z,2.2,0.7,18.2,,,,,
126,2022-11-21T09:36:15Z,1.1,-3,18.2,,,,,
127,2022-11-21T09:36:18Z,2.2,-3,18.2,,,,,
128,2022-11-21T09:36:21Z,1.1,0.7,18.2,,,,,
129,2022-11-21T09:36:24Z,2.2,-3,18.2,,,,,
130,2022-11-21T09:36:27Z,2.2,-3,18.18,,,,,
131,2022-11-21T09:36:30Z,2.2,-3,18.18,,,,,
132,2022-11-21T09:36:33Z,2.2,0.7,18.18,,,,,
133,2022-11-21T09:36:36Z,2.2,0.7,18.2,,,,,
134,2022-11-21T09:36:39Z,2.2,0.7,18.18,,,,,
135,2022-11-21T09:36:42Z,2.2,0.7,18.18,,,,,
136,2022-11-21T09:36:45Z,2.2,-3,18.18,,,,,
137,2022-11-21T09:36:48Z,2.2,-3,18.18,,,,,
138,2022-11-21T09:36:51Z,2.2,0.7,18.18,,,,,
139,2022-11-21T09:36:54Z,2.2,0.7,18.18,,,,,
140,2022-11-21T09:36:57Z,2.2,-1.5,18.18,,,,,
141,2022-11-21T09:37:00Z,7.1,-3,18.18,,,,,
142,2022-11-21T09:37:03Z,2.2,-3,18.18,,,,,
143,2022-11-21T09:37:06Z,2.2,0.7,18.18,,,,,
144,2022-11-21T09:37:09Z,2.2,-3,18.17,,,,,
145,2022-11-21T09:37:12Z,1.1,-3,18.17,,,,,
146,2022-11-21T09:37:15Z,2.2,0.7,18.17,,,,,
147,2022-11-21T09:37:18Z,2.2,0.7,18.17,,,,,
148,2022-11-21T09:37:21Z,2.2,-3,18.17,,,,,
149,2022-11-21T09:37:24Z,2.2,0.7,18.17,,,,,
150,2022-11-21T09:37:27Z,2.2,0.7,18.17,,,,,
151,2022-11-21T09:37:30Z,2.2,0.7,18.17,,,,,
152,2022-11-21T09:37:33Z,2.2,0.7,18.17,,,,,
153,2022-11-21T09:37:36Z,2.2,0.7,18.17,,,,,
154,2022-11-21T09:37:39Z,2.2,-3,18.17,,,,,
155,2022-11-21T09:37:42Z,2.2,0.7,18.17,,,,,
156,2022-11-21T09:37:45Z,2.2,-3,18.17,,,,,
157,2022-11-21T09:37:48Z,2.2,0.7,18.16,,,,,
158,2022-11-21T09:37:51Z,2.2,-1.5,18.16,,,,,
159,2022-11-21T09:37:54Z,2.2,0.7,18.16,,,,,
160,2022-11-21T09:37:57Z,2.2,-3,18.16,,,,,
161,2022-11-21T09:38:00Z,2.2,0.7,18.16,,,,,
162,2022-11-21T09:38:03Z,2.2,0.7,18.16,,,,,
163,2022-11-21T09:38:06Z,2.2,0.7,18.16,,,,,
164,2022-11-21T09:38:09Z,2.2,0.7,18.16,,,,,
165,2022-11-21T09:38:12Z,2.2,0.7,18.16,,,,,
166,2022-11-21T09:38:15Z,2.2,0.7,18.16,,,,,
167,2022-11-21T09:38:18Z,2.2,0.7,18.16,,,,,
168,2022-11-21T09:38:21Z,2.2,-3,18.16,,,,,
169,2022-11-21T09:38:24Z,2.2,0.7,18.15,,,,,
170,2022-11-21T09:38:27Z,7.1,-3,18.15,,,,,
171,2022-11-21T09:38:30Z,2.2,-3,18.16,,,,,
172,2022-11-21T09:38:33Z,2.2,0.7,18.16,,,,,
173,2022-11-21T09:38:36Z,1.1,-3,18.15,,,,,
174,2022-11-21T09:38:39Z,2.2,0.7,18.15,,,,,
175,2022-11-21T09:38:42Z,2.2,-3,18.15,,,,,
176,2022-11-21T09:38:45Z,2.2,0.7,18.15,,,,,
177,2022-11-21T09:38:48Z,2.2,-3,18.15,,,,,
178,2022-11-21T09:38:51Z,2.2,0.7,18.15,,,,,
179,2022-11-21T09:38:54Z,2.2,0.7,18.15,,,,,
180,2022-11-21T09:38:57Z,1.1,-1.5,18.15,,,,,
181,2022-11-21T09:39:00Z,2.2,0.7,18.15,,,,,
182,2022-11-21T09:39:03Z,1.2,0.7,18.15,,,,,
183,2022-11-21T09:39:06Z,2.2,-3,18.13,,,,,
184,2022-11-21T09:39:09Z,2.2,0.7,18.13,,,,,
185,2022-11-21T09:39:12Z,1.2,0.7,18.13,,,,,
186,2022-11-21T09:39:15Z,2.2,0.7,18.15,,,,,
187,2022-11-21T09:39:18Z,2.2,-3,18.13,,,,,
188,2022-11-21T09:39:21Z,2.2,0.7,18.15,,,,,
189,2022-11-21T09:39:24Z,1.2,0.7,18.13,,,,,
190,2022-11-21T09:39:27Z,1.1,0.7,18.13,,,,,
191,2022-11-21T09:39:30Z,2.2,-3,18.13,,,,,
192,2022-11-21T09:39:33Z,2.2,-3,18.13,,,,,
193,2022-11-21T09:39:36Z,2.2,-3,18.13,,,,,
194,2022-11-21T09:39:39Z,2.2,-3,18.13,,,,,
195,2022-11-21T09:39:42Z,2.2,-3,18.12,,,,,
196,2022-11-21T09:39:45Z,2.2,-3,18.12,,,,,
197,2022-11-21T09:39:48Z,1.2,0.7,18.13,,,,,
198,2022-11-21T09:39:51Z,2.2,0.7,18.12,,,,,
199,2022-11-21T09:39:54Z,2.2,-3,18.12,,,,,
200,2022-11-21T09:39:57Z,2.2,-3,18.12,,,,,
201,2022-11-21T09:40:00Z,2.2,0.7,18.12,,,,,
202,2022-11-21T09:40:03Z,2.2,0.7,18.12,,,,,
203,2022-11-21T09:40:06Z,2.2,0.7,18.12,,,,,
204,2022-11-21T09:40:09Z,1.1,0.7,18.12,,,,,
205,2022-11-21T09:40:12Z,2.2,0.7,18.12,,,,,
206,2022-11-21T09:40:15Z,2.2,0.7,18.12,,,,,
207,2022-11-21T09:40:18Z,2.2,0.7,18.12,,,,,
208,2022-11-21T09:40:21Z,2.2,-3,18.12,,,,,
209,2022-11-21T09:40:24Z,2.2,-3,18.12,,,,,
210,2022-11-21T09:40:27Z,2.2,0.7,18.12,,,,,
211,2022-11-21T09:40:30Z,1.2,-3,18.12,,,,,
212,2022-11-21T09:40:33Z,2.2,0.7,18.12,,,,,
213,2022-11-21T09:40:36Z,1.1,-1.5,18.12,,,,,
214,2022-11-21T09:40:39Z,2.2,-3,18.12,,,,,
215,2022-11-21T09:40:42Z,2.2,-3,18.11,,,,,
216,2022-11-21T09:40:45Z,2.2,0.7,18.11,,,,,
217,2022-11-21T09:40:48Z,2.2,0.7,18.11,,,,,
218,2022-11-21T09:40:51Z,2.2,0.7,18.11,,,,,
219,2022-11-21T09:40:54Z,2.2,0.7,18.11,,,,,
220,2022-11-21T09:40:57Z,2.2,0.7,18.11,,,,,
221,2022-11-21T09:41:00Z,2.2,-3,18.11,,,,,
222,2022-11-21T09:41:03Z,2.2,-1.5,18.11,,,,,
223,2022-11-21T09:41:06Z,2.2,0.7,18.11,,,,,
224,2022-11-21T09:41:09Z,2.2,0.7,18.1,,,,,
225,2022-11-21T09:41:12Z,2.2,0.7,18.1,,,,,
226,2022-11-21T09:41:15Z,2.2,0.7,18.11,,,,,
227,2022-11-21T09:41:18Z,2.2,-3,18.11,,,,,
228,2022-11-21T09:41:21Z,2.2,0.7,18.1,,,,,
229,2022-11-21T09:41:24Z,7.1,-3,18.1,,,,,
230,2022-11-21T09:41:27Z,2.2,-3,18.11,,,,,
231,2022-11-21T09:41:30Z,2.2,0.7,18.1,,,,,
232,2022-11-21T09:41:33Z,1.1,0.7,18.11,,,,,
233,2022-11-21T09:41:36Z,2.2,0.7,18.1,,,,,
234,2022-11-21T09:41:39Z,7.1,-3,18.1,,,,,
235,2022-11-21T09:41:42Z,1.1,0.7,18.1,,,,,
236,2022-11-21T09:41:45Z,2.2,0.7,18.1,,,,,
237,2022-11-21T09:41:48Z,2.2,-3,18.1,,,,,
238,2022-11-21T09:41:51Z,2.2,0.7,18.1,,,,,
239,2022-11-21T09:41:54Z,1.2,0.7,18.1,,,,,
240,2022-11-21T09:41:57Z,2.2,0.7,18.1,,,,,
241,2022-11-21T09:42:00Z,2.2,0.7,18.1,,,,,
242,2022-11-21T09:42:03Z,2.2,-3,18.1,,,,,
243,2022-11-21T09:42:06Z,2.2,-3,18.1,,,,,
244,2022-11-21T09:42:09Z,2.2,0.7,18.1,,,,,
245,2022-11-21T09:42:12Z,2.2,-3,18.1,,,,,
246,2022-11-21T09:42:15Z,2.2,0.7,18.09,,,,,
247,2022-11-21T09:42:18Z,2.2,0.7,18.09,,,,,
248,2022-11-21T09:42:21Z,2.2,0.7,18.09,,,,,
249,2022-11-21T09:42:24Z,2.2,0.7,18.09,,,,,
250,2022-11-21T09:42:27Z,2.2,0.7,18.09,,,,,
251,2022-11-21T09:42:30Z,2.2,-3,18.09,,,,,
252,2022-11-21T09:42:33Z,2.2,0.7,18.09,,,,,
253,2022-11-21T09:42:36Z,2.2,-3,18.09,,,,,
254,2022-11-21T09:42:39Z,2.2,-3,18.09,,,,,
255,2022-11-21T09:42:42Z,2.2,-3,18.09,,,,,
256,2022-11-21T09:42:45Z,2.2,-3,18.09,,,,,
257,2022-11-21T09:42:48Z,2.2,0.7,18.09,,,,,
258,2022-11-21T09:42:51Z,2.2,0.7,18.07,,,,,
259,2022-11-21T09:42:54Z,2.2,0.7,18.09,,,,,
260,2022-11-21T09:42:57Z,2.2,-1.5,18.07,,,,,
261,2022-11-21T09:43:00Z,2.2,-3,18.07,,,,,
262,2022-11-21T09:43:03Z,2.2,0.7,18.09,,,,,
263,2022-11-21T09:43:06Z,2.2,0.7,18.07,,,,,
264,2022-11-21T09:43:09Z,2.2,-3,18.07,,,,,
265,2022-11-21T09:43:12Z,2.2,0.7,18.07,,,,,
266,2022-11-21T09:43:15Z,2.2,0.7,18.07,,,,,
267,2022-11-21T09:43:18Z,2.2,-3,18.07,,,,,
268,2022-11-21T09:43:21Z,2.2,0.7,18.07,,,,,
269,2022-11-21T09:43:24Z,2.2,-3,18.07,,,,,
270,2022-11-21T09:43:27Z,2.2,0.7,18.07,,,,,
271,2022-11-21T09:43:30Z,1.1,-1.5,18.07,,,,,
272,2022-11-21T09:43:33Z,2.2,0.7,18.07,,,,,
273,2022-11-21T09:43:36Z,2.2,0.7,18.06,,,,,
274,2022-11-21T09:43:39Z,2.2,0.7,18.06,,,,,
275,2022-11-21T09:43:42Z,2.2,0.7,18.07,,,,,
276,2022-11-21T09:43:45Z,1.1,0.7,18.06,,,,,
277,2022-11-21T09:43:48Z,2.2,0.7,18.06,,,,,
278,2022-11-21T09:43:51Z,2.2,-3,18.06,,,,,
279,2022-11-21T09:43:54Z,1.2,-3,18.06,,,,,
280,2022-11-21T09:43:57Z,2.2,0.7,18.06,,,,,
281,2022-11-21T09:44:00Z,2.2,-3,18.06,,,,,
282,2022-11-21T09:44:03Z,1.1,0.7,18.06,,,,,
283,2022-11-21T09:44:06Z,2.2,-3,18.06,,,,,
284,2022-11-21T09:44:09Z,2.2,-3,18.06,,,,,
285,2022-11-21T09:44:12Z,2.2,0.7,18.06,,,,,
286,2022-11-21T09:44:15Z,2.2,0.7,18.06,,,,,
287,2022-11-21T09:44:18Z,1.2,-3,18.05,,,,,
288,2022-11-21T09:44:21Z,1.1,-3,18.05,,,,,
289,2022-11-21T09:44:24Z,2.2,0.7,18.06,,,,,
290,2022-11-21T09:44:27Z,2.2,0.7,18.06,,,,,
291,2022-11-21T09:44:30Z,2.2,-1.5,18.05,,,,,
292,2022-11-21T09:44:33Z,2.2,0.7,18.05,,,,,
293,2022-11-21T09:44:36Z,2.2,0.7,18.05,,,,,
294,2022-11-21T09:44:39Z,2.2,0.7,18.05,,,,,
295,2022-11-21T09:44:42Z,2.2,0.7,18.06,,,,,
296,2022-11-21T09:44:45Z,2.2,0.7,18.05,,,,,
297,2022-11-21T09:44:48Z,2.2,0.7,18.05,,,,,
298,2022-11-21T09:44:51Z,2.2,0.7,18.05,,,,,
299,2022-11-21T09:44:54Z,2.2,-3,18.05,,,,,
300,2022-11-21T09:44:57Z,2.2,0.7,18.05,,,,,
301,2022-11-21T09:45:00Z,2.2,0.7,18.05,,,,,
302,2022-11-21T09:45:03Z,2.2,0.7,18.05,,,,,
303,2022-11-21T09:45:06Z,2.2,-3,18.05,,,,,
304,2022-11-21T09:45:09Z,1.2,0.7,18.05,,,,,
305,2022-11-21T09:45:12Z,2.2,0.7,18.05,,,,,
306,2022-11-21T09:45:15Z,2.2,0.7,18.05,,,,,
307,2022-11-21T09:45:18Z,5,0.7,18.04,,,,,
308,2022-11-21T09:45:21Z,2.2,-3,18.04,,,,,
309,2022-11-21T09:45:24Z,2.2,-3,18.05,,,,,
310,2022-11-21T09:45:27Z,2.2,0.7,18.05,,,,,
311,2022-11-21T09:45:30Z,2.2,-3,18.04,,,,,
312,2022-11-21T09:45:33Z,2.2,0.7,18.04,,,,,
313,2022-11-21T09:45:36Z,2.2,0.7,18.04,,,,,
314,2022-11-21T09:45:39Z,2.2,-3,18.04,,,,,
315,2022-11-21T09:45:42Z,2.2,0.7,18.05,,,,,
316,2022-11-21T09:45:45Z,2.2,-3,18.04,,,,,
317,2022-11-21T09:45:48Z,2.2,-3,18.04,,,,,
318,2022-11-21T09:45:51Z,1.2,0.7,18.04,,,,,
319,2022-11-21T09:45:54Z,1.1,0.7,18.04,,,,,
320,2022-11-21T09:45:57Z,2.2,0.7,18.04,,,,,
321,2022-11-21T09:46:00Z,2.2,0.7,18.04,,,,,
322,2022-11-21T09:46:03Z,1.1,0.7,18.04,,,,,
323,2022-11-21T09:46:06Z,2.2,-3,18.04,,,,,
324,2022-11-21T09:46:09Z,2.2,-1.5,18.04,,,,,
325,2022-11-21T09:46:12Z,2.2,0.7,18.04,,,,,
326,2022-11-21T09:46:15Z,2.2,0.7,18.04,,,,,
327,2022-11-21T09:46:18Z,2.2,-3,18.04,,,,,
328,2022-11-21T09:46:21Z,1.1,0.7,18.04,,,,,
329,2022-11-21T09:46:24Z,2.2,0.7,18.04,,,,,
330,2022-11-21T09:46:27Z,2.2,0.7,18.03,,,,,
331,2022-11-21T09:46:30Z,2.2,-3,18.04,,,,,
332,2022-11-21T09:46:33Z,2.2,0.7,18.03,,,,,
333,2022-11-21T09:46:36Z,1.1,0.7,18.03,,,,,
334,2022-11-21T09:46:39Z,2.2,0.7,18.03,,,,,
335,2022-11-21T09:46:42Z,2.2,-3,18.03,,,,,
336,2022-11-21T09:46:45Z,1.2,0.7,18.03,,,,,
337,2022-11-21T09:46:48Z,2.2,-3,18.03,,,,,
338,2022-11-21T09:46:51Z,2.2,-3,18.04,,,,,
339,2022-11-21T09:46:54Z,1.2,0.7,18.03,,,,,
340,2022-11-21T09:46:57Z,2.2,0.7,18.03,,,,,
341,2022-11-21T09:47:00Z,2.2,-3,18.03,,,,,
342,2022-11-21T09:47:03Z,2.2,0.7,18.03,,,,,
343,2022-11-21T09:47:06Z,2.2,-3,18.03,,,,,
344,2022-11-21T09:47:09Z,2.2,-3,18.03,,,,,
345,2022-11-21T09:47:12Z,2.2,0.7,18.03,,,,,
346,2022-11-21T09:47:15Z,2.2,0.7,18.03,,,,,
347,2022-11-21T09:47:18Z,2.2,0.7,18.03,,,,,
348,2022-11-21T09:47:21Z,2.2,0.7,18.03,,,,,
349,2022-11-21T09:47:24Z,2.2,-3,18.01,,,,,
350,2022-11-21T09:47:27Z,1.1,-3,18.01,,,,,
351,2022-11-21T09:47:30Z,2.2,-3,18.03,,,,,
352,2022-11-21T09:47:33Z,2.2,-3,18.03,,,,,
353,2022-11-21T09:47:36Z,2.2,0.7,18.01,,,,,
354,2022-11-21T09:47:39Z,2.2,-3,18.01,,,,,
355,2022-11-21T09:47:42Z,2.2,-3,18.01,,,,,
356,2022-11-21T09:47:45Z,2.2,0.7,18.01,,,,,
357,2022-11-21T09:47:48Z,1.1,0.7,18.01,,,,,
358,2022-11-21T09:47:51Z,2.2,0.7,18.01,,,,,
359,2022-11-21T09:47:54Z,2.2,-3,18.01,,,,,
360,2022-11-21T09:47:57Z,2.2,0.7,18.01,,,,,
361,2022-11-21T09:48:00Z,2.2,0.7,18.01,,,,,
362,2022-11-21T09:48:03Z,2.2,0.7,18.01,,,,,
363,2022-11-21T09:48:06Z,2.2,-3,18.01,,,,,
364,2022-11-21T09:48:09Z,2.2,-3,18.01,,,,,
365,2022-11-21T09:48:12Z,2.2,0.7,18.01,,,,,
366,2022-11-21T09:48:15Z,2.2,0.7,18.01,,,,,
367,2022-11-21T09:48:18Z,2.2,0.7,18.01,,,,,
368,2022-11-21T09:48:21Z,2.2,0.7,18.01,,,,,
369,2022-11-21T09:48:24Z,2.2,0.7,18.01,,,,,
370,2022-11-21T09:48:27Z,1.1,-3,18.01,,,,,
371,2022-11-21T09:48:30Z,1.2,-1.5,18.01,,,,,
372,2022-11-21T09:48:33Z,1.2,0.7,18,,,,,
373,2022-11-21T09:48:36Z,2.2,-3,18.01,,,,,
374,2022-11-21T09:48:39Z,2.2,0.7,18,,,,,
375,2022-11-21T09:48:42Z,2.2,-3,18,,,,,
376,2022-11-21T09:48:45Z,1.2,0.7,18.01,,,,,
377,2022-11-21T09:48:48Z,2.2,0.7,18,,,,,
378,2022-11-21T09:48:51Z,2.2,0.7,18.01,,,,,
379,2022-11-21T09:48:54Z,2.2,0.7,18,,,,,
380,2022-11-21T09:48:57Z,2.2,0.7,18,,,,,
381,2022-11-21T09:49:00Z,2.2,0.7,18,,,,,
382,2022-11-21T09:49:03Z,2.2,-3,18,,,,,
383,2022-11-21T09:49:06Z,2.2,0.7,18,,,,,
384,2022-11-21T09:49:09Z,2.2,0.7,18,,,,,
385,2022-11-21T09:49:12Z,2.2,0.7,18,,,,,
386,2022-11-21T09:49:15Z,2.2,-3,18,,,,,
387,2022-11-21T09:49:18Z,2.2,0.7,18,,,,,
388,2022-11-21T09:49:21Z,2.2,-3,18,,,,,
389,2022-11-21T09:49:24Z,7.1,-3,17.99,,,,,
390,2022-11-21T09:49:27Z,2.2,0.7,18,,,,,
391,2022-11-21T09:49:30Z,2.2,0.7,18,,,,,
392,2022-11-21T09:49:33Z,2.2,-3,18,,,,,
393,2022-11-21T09:49:36Z,2.2,0.7,18,,,,,
394,2022-11-21T09:49:39Z,2.2,0.7,17.99,,,,,
395,2022-11-21T09:49:42Z,2.2,0.7,18,,,,,
396,2022-11-21T09:49:45Z,2.2,0.7,17.99,,,,,
397,2022-11-21T09:49:48Z,2.2,0.7,17.99,,,,,
398,2022-11-21T09:49:51Z,2.2,0.7,18,,,,,
399,2022-11-21T09:49:54Z,2.2,-3,17.99,,,,,
400,2022-11-21T09:49:57Z,2.2,-3,17.99,,,,,
401,2022-11-21T09:50:00Z,2.2,0.7,18,,,,,
402,2022-11-21T09:50:03Z,2.2,-1.5,17.99,,,,,
403,2022-11-21T09:50:06Z,2.2,-3,17.99,,,,,
404,2022-11-21T09:50:09Z,2.2,-3,17.99,,,,,
