Plot Title: 20775520,,,,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20775520, SEN S/N: 20775520)","Full Range, μS/cm (LGR S/N: 20775520, SEN S/N: 20775520)","Temp, °C (LGR S/N: 20775520, SEN S/N: 20775520)",Coupler Detached (LGR S/N: 20775520),Coupler Attached (LGR S/N: 20775520),Host Connected (LGR S/N: 20775520),Stopped (LGR S/N: 20775520),End Of File (LGR S/N: 20775520)
27,2022-04-07T12:20:26Z,2.2,0.7,13.5,,,,,
28,2022-04-07T12:20:27Z,1.2,0.7,13.52,,,,,
29,2022-04-07T12:20:28Z,2.2,-3,13.51,,,,,
30,2022-04-07T12:20:29Z,2.2,0.7,13.55,,,,,
31,2022-04-07T12:20:30Z,2.2,-3,13.54,,,,,
32,2022-04-07T12:20:31Z,2.2,0.7,13.55,,,,,
33,2022-04-07T12:20:32Z,2.2,0.7,13.57,,,,,
34,2022-04-07T12:20:33Z,2.2,0.7,13.57,,,,,
35,2022-04-07T12:20:34Z,2.2,0.7,13.59,,,,,
36,2022-04-07T12:20:35Z,2.2,0.7,13.56,,,,,
37,2022-04-07T12:20:36Z,2.2,0.7,13.56,,,,,
38,2022-04-07T12:20:37Z,2.2,0.7,13.55,,,,,
39,2022-04-07T12:20:38Z,2.2,0.7,13.56,,,,,
40,2022-04-07T12:20:39Z,2.2,0.7,13.59,,,,,
41,2022-04-07T12:20:40Z,2.2,0.7,13.57,,,,,
42,2022-04-07T12:20:41Z,2.2,-3,13.57,,,,,
43,2022-04-07T12:20:42Z,2.2,0.7,13.59,,,,,
44,2022-04-07T12:20:43Z,2.2,0.7,13.59,,,,,
45,2022-04-07T12:20:44Z,2.2,0.7,13.6,,,,,
46,2022-04-07T12:20:45Z,1.3,0.7,13.61,,,,,
47,2022-04-07T12:20:46Z,1.3,0.7,13.6,,,,,
48,2022-04-07T12:20:47Z,2.2,0.7,13.61,,,,,
49,2022-04-07T12:20:48Z,2.2,0.7,13.63,,,,,
50,2022-04-07T12:20:49Z,2.2,-1.5,13.63,,,,,
51,2022-04-07T12:20:50Z,1.2,0.7,13.63,,,,,
52,2022-04-07T12:20:51Z,1.2,-3,13.65,,,,,
53,2022-04-07T12:20:52Z,2.2,0.7,13.65,,,,,
54,2022-04-07T12:20:53Z,1.1,0.7,13.67,,,,,
55,2022-04-07T12:20:54Z,2.2,0.7,13.67,,,,,
56,2022-04-07T12:20:55Z,2.2,0.7,13.66,,,,,
57,2022-04-07T12:20:56Z,2.2,0.7,13.66,,,,,
58,2022-04-07T12:20:57Z,2.2,-1.5,13.66,,,,,
59,2022-04-07T12:20:58Z,2.2,-3,13.65,,,,,
60,2022-04-07T12:20:59Z,2.2,0.7,13.68,,,,,
61,2022-04-07T12:21:00Z,2.2,0.7,13.67,,,,,
62,2022-04-07T12:21:01Z,2.2,0.7,13.69,,,,,
63,2022-04-07T12:21:02Z,2.2,-3,13.69,,,,,
64,2022-04-07T12:21:03Z,1.1,-1.5,13.71,,,,,
65,2022-04-07T12:21:04Z,5.1,0.7,13.71,,,,,
66,2022-04-07T12:21:05Z,5.1,-1.5,13.71,,,,,
67,2022-04-07T12:21:06Z,2.2,0.7,13.72,,,,,
68,2022-04-07T12:21:07Z,2.2,0.7,13.73,,,,,
69,2022-04-07T12:21:08Z,2.2,-3,13.73,,,,,
70,2022-04-07T12:21:09Z,7.1,0.7,13.73,,,,,
71,2022-04-07T12:21:10Z,2.2,0.7,13.74,,,,,
72,2022-04-07T12:21:11Z,2.2,0.7,13.74,,,,,
73,2022-04-07T12:21:12Z,2.2,0.7,13.75,,,,,
74,2022-04-07T12:21:13Z,2.2,0.7,13.75,,,,,
75,2022-04-07T12:21:14Z,2.2,0.7,13.75,,,,,
76,2022-04-07T12:21:15Z,1.2,-1.5,13.75,,,,,
77,2022-04-07T12:21:16Z,2.2,0.7,13.75,,,,,
78,2022-04-07T12:21:17Z,2.2,-3,13.77,,,,,
79,2022-04-07T12:21:18Z,2.2,0.7,13.75,,,,,
80,2022-04-07T12:21:19Z,2.2,0.7,13.75,,,,,
81,2022-04-07T12:21:20Z,2.2,0.7,13.73,,,,,
82,2022-04-07T12:21:21Z,2.2,-3,13.73,,,,,
83,2022-04-07T12:21:22Z,2.2,0.7,13.74,,,,,
84,2022-04-07T12:21:23Z,2.2,0.7,13.74,,,,,
85,2022-04-07T12:21:24Z,2.2,0.7,13.74,,,,,
86,2022-04-07T12:21:25Z,2.2,0.7,13.74,,,,,
87,2022-04-07T12:21:26Z,2.2,0.7,13.74,,,,,
88,2022-04-07T12:21:27Z,2.2,0.7,13.77,,,,,
89,2022-04-07T12:21:28Z,1.2,0.7,13.75,,,,,
90,2022-04-07T12:21:29Z,2.2,-3,13.74,,,,,
91,2022-04-07T12:21:30Z,2.2,0.7,13.75,,,,,
92,2022-04-07T12:21:31Z,2.2,0.7,13.74,,,,,
93,2022-04-07T12:21:32Z,2.2,0.7,13.75,,,,,
94,2022-04-07T12:21:33Z,1.2,0.7,13.74,,,,,
95,2022-04-07T12:21:34Z,2.2,0.7,13.75,,,,,
96,2022-04-07T12:21:35Z,2.2,0.7,13.75,,,,,
97,2022-04-07T12:21:36Z,2.2,0.7,13.75,,,,,
98,2022-04-07T12:21:37Z,2.2,0.7,13.75,,,,,
99,2022-04-07T12:21:38Z,2.2,0.7,13.75,,,,,
100,2022-04-07T12:21:39Z,2.2,0.7,13.74,,,,,
101,2022-04-07T12:21:40Z,2.2,0.7,13.74,,,,,
102,2022-04-07T12:21:41Z,2.2,0.7,13.74,,,,,
103,2022-04-07T12:21:42Z,2.2,0.7,13.74,,,,,
104,2022-04-07T12:21:43Z,1.1,0.7,13.75,,,,,
105,2022-04-07T12:21:44Z,2.2,-3,13.75,,,,,
106,2022-04-07T12:21:45Z,2.2,0.7,13.74,,,,,
107,2022-04-07T12:21:46Z,2.2,0.7,13.75,,,,,
108,2022-04-07T12:21:47Z,2.2,0.7,13.75,,,,,
109,2022-04-07T12:21:48Z,2.2,0.7,13.77,,,,,
110,2022-04-07T12:21:49Z,2.2,0.7,13.77,,,,,
111,2022-04-07T12:21:50Z,2.2,0.7,13.78,,,,,
112,2022-04-07T12:21:51Z,2.2,0.7,13.77,,,,,
113,2022-04-07T12:21:52Z,2.2,0.7,13.78,,,,,
114,2022-04-07T12:21:53Z,2.2,0.7,13.78,,,,,
115,2022-04-07T12:21:54Z,2.2,0.7,13.78,,,,,
116,2022-04-07T12:21:55Z,5.1,0.7,13.78,,,,,
117,2022-04-07T12:21:56Z,2.2,0.7,13.78,,,,,
118,2022-04-07T12:21:57Z,1.2,-3,13.79,,,,,
119,2022-04-07T12:21:58Z,2.2,0.7,13.85,,,,,
120,2022-04-07T12:21:59Z,2.2,0.7,13.89,,,,,
121,2022-04-07T12:22:00Z,1.2,0.7,13.89,,,,,
122,2022-04-07T12:22:01Z,2.2,0.7,13.89,,,,,
123,2022-04-07T12:22:02Z,2.2,0.7,13.88,,,,,
124,2022-04-07T12:22:03Z,2.2,0.7,13.88,,,,,
125,2022-04-07T12:22:04Z,2.2,0.7,13.86,,,,,
126,2022-04-07T12:22:05Z,2.2,0.7,13.86,,,,,
127,2022-04-07T12:22:06Z,2.2,0.7,13.85,,,,,
128,2022-04-07T12:22:07Z,2.2,0.7,13.85,,,,,
129,2022-04-07T12:22:08Z,2.2,0.7,13.85,,,,,
130,2022-04-07T12:22:09Z,2.2,0.7,13.84,,,,,
131,2022-04-07T12:22:10Z,2.2,0.7,13.86,,,,,
132,2022-04-07T12:22:11Z,2.2,-3,13.85,,,,,
133,2022-04-07T12:22:12Z,2.2,0.7,13.88,,,,,
134,2022-04-07T12:22:13Z,2.2,-1.5,13.88,,,,,
135,2022-04-07T12:22:14Z,2.2,0.7,13.88,,,,,
136,2022-04-07T12:22:15Z,1.2,0.7,13.88,,,,,
137,2022-04-07T12:22:16Z,1.2,0.7,13.86,,,,,
138,2022-04-07T12:22:17Z,2.2,0.7,13.86,,,,,
139,2022-04-07T12:22:18Z,2.2,0.7,13.89,,,,,
140,2022-04-07T12:22:19Z,2.2,0.7,13.89,,,,,
141,2022-04-07T12:22:20Z,2.2,0.7,13.97,,,,,
142,2022-04-07T12:22:21Z,2.2,0.7,14.01,,,,,
143,2022-04-07T12:22:22Z,1.2,0.7,14.03,,,,,
144,2022-04-07T12:22:23Z,2.2,-3,14.09,,,,,
145,2022-04-07T12:22:24Z,2.2,0.7,14.08,,,,,
146,2022-04-07T12:22:25Z,1.2,-3,14.11,,,,,
147,2022-04-07T12:22:26Z,2.2,0.7,14.14,,,,,
148,2022-04-07T12:22:27Z,1.2,0.7,14.07,,,,,
149,2022-04-07T12:22:28Z,2.2,0.7,14.08,,,,,
150,2022-04-07T12:22:29Z,2.2,0.7,14.05,,,,,
151,2022-04-07T12:22:30Z,2.2,0.7,14.08,,,,,
152,2022-04-07T12:22:31Z,2.2,0.7,14.09,,,,,
153,2022-04-07T12:22:32Z,2.2,0.7,14.09,,,,,
154,2022-04-07T12:22:33Z,2.2,0.7,14.09,,,,,
155,2022-04-07T12:22:34Z,2.2,-3,14.08,,,,,
156,2022-04-07T12:22:35Z,2.2,0.7,14.08,,,,,
157,2022-04-07T12:22:36Z,5,0.7,14.08,,,,,
158,2022-04-07T12:22:37Z,5,0.7,14.08,,,,,
159,2022-04-07T12:22:38Z,2.2,0.7,14.08,,,,,
160,2022-04-07T12:22:39Z,2.2,0.7,14.08,,,,,
161,2022-04-07T12:22:40Z,2.2,0.7,14.09,,,,,
162,2022-04-07T12:22:41Z,2.2,0.7,14.08,,,,,
163,2022-04-07T12:22:42Z,2.2,0.7,14.08,,,,,
164,2022-04-07T12:22:43Z,2.2,0.7,14.08,,,,,
165,2022-04-07T12:22:44Z,2.2,0.7,14.08,,,,,
166,2022-04-07T12:22:45Z,2.2,0.7,14.08,,,,,
167,2022-04-07T12:22:46Z,1.2,0.7,14.09,,,,,
168,2022-04-07T12:22:47Z,2.2,0.7,14.09,,,,,
169,2022-04-07T12:22:48Z,2.2,0.7,14.09,,,,,
170,2022-04-07T12:22:49Z,2.2,0.7,14.09,,,,,
171,2022-04-07T12:22:50Z,2.2,0.7,14.09,,,,,
172,2022-04-07T12:22:51Z,2.2,-3,14.11,,,,,
173,2022-04-07T12:22:52Z,2.2,0.7,14.11,,,,,
174,2022-04-07T12:22:53Z,2.2,0.7,14.11,,,,,
175,2022-04-07T12:22:54Z,5,0.7,14.12,,,,,
176,2022-04-07T12:22:55Z,5,0.7,14.12,,,,,
177,2022-04-07T12:22:56Z,2.2,0.7,14.12,,,,,
178,2022-04-07T12:22:57Z,2.2,0.7,14.12,,,,,
179,2022-04-07T12:22:58Z,2.2,0.7,14.12,,,,,
180,2022-04-07T12:22:59Z,5,0.7,14.13,,,,,
181,2022-04-07T12:23:00Z,5,0.7,14.13,,,,,
182,2022-04-07T12:23:01Z,5,0.7,14.14,,,,,
183,2022-04-07T12:23:02Z,2.2,0.7,14.14,,,,,
184,2022-04-07T12:23:03Z,5,0.7,14.14,,,,,
185,2022-04-07T12:23:04Z,2.2,0.7,14.14,,,,,
186,2022-04-07T12:23:05Z,2.2,0.7,14.16,,,,,
187,2022-04-07T12:23:06Z,5,0.7,14.16,,,,,
188,2022-04-07T12:23:07Z,2.2,0.7,14.17,,,,,
189,2022-04-07T12:23:08Z,2.2,0.7,14.17,,,,,
190,2022-04-07T12:23:09Z,5,11.3,14.17,,,,,
191,2022-04-07T12:23:10Z,2.2,0.7,14.17,,,,,
192,2022-04-07T12:23:11Z,5,0.7,14.17,,,,,
193,2022-04-07T12:23:12Z,2.2,0.7,14.18,,,,,
194,2022-04-07T12:23:13Z,2.2,0.7,14.18,,,,,
195,2022-04-07T12:23:14Z,7.1,0.7,14.19,,,,,
196,2022-04-07T12:23:15Z,2.2,0.7,14.19,,,,,
197,2022-04-07T12:23:16Z,2.2,0.7,14.2,,,,,
198,2022-04-07T12:23:17Z,2.2,0.7,14.2,,,,,
199,2022-04-07T12:23:18Z,2.2,0.7,14.2,,,,,
200,2022-04-07T12:23:19Z,2.2,0.7,14.2,,,,,
201,2022-04-07T12:23:20Z,2.2,0.7,14.22,,,,,
202,2022-04-07T12:23:21Z,2.2,0.7,14.22,,,,,
203,2022-04-07T12:23:22Z,2.2,-3,14.23,,,,,
204,2022-04-07T12:23:23Z,2.2,0.7,14.23,,,,,
205,2022-04-07T12:23:24Z,2.2,-1.5,14.24,,,,,
206,2022-04-07T12:23:25Z,2.2,0.7,14.24,,,,,
207,2022-04-07T12:23:26Z,2.2,0.7,14.24,,,,,
208,2022-04-07T12:23:27Z,2.2,0.7,14.24,,,,,
209,2022-04-07T12:23:28Z,5,0.7,14.25,,,,,
210,2022-04-07T12:23:29Z,5,0.7,14.25,,,,,
211,2022-04-07T12:23:30Z,2.2,0.7,14.26,,,,,
212,2022-04-07T12:23:31Z,2.2,0.7,14.25,,,,,
213,2022-04-07T12:23:32Z,2.2,0.7,14.25,,,,,
214,2022-04-07T12:23:33Z,2.2,0.7,14.28,,,,,
215,2022-04-07T12:23:34Z,2.2,0.7,14.28,,,,,
216,2022-04-07T12:23:35Z,2.2,0.7,14.28,,,,,
217,2022-04-07T12:23:36Z,2.2,0.7,14.28,,,,,
218,2022-04-07T12:23:37Z,1.2,0.7,14.29,,,,,
219,2022-04-07T12:23:38Z,2.2,0.7,14.3,,,,,
220,2022-04-07T12:23:39Z,2.2,0.7,14.29,,,,,
221,2022-04-07T12:23:40Z,2.2,0.7,14.29,,,,,
222,2022-04-07T12:23:41Z,5,0.7,14.3,,,,,
223,2022-04-07T12:23:42Z,2.2,0.7,14.3,,,,,
224,2022-04-07T12:23:43Z,2.2,0.7,14.3,,,,,
225,2022-04-07T12:23:44Z,2.2,0.7,14.31,,,,,
226,2022-04-07T12:23:45Z,2.2,0.7,14.31,,,,,
227,2022-04-07T12:23:46Z,2.2,0.7,14.33,,,,,
228,2022-04-07T12:23:47Z,1.2,0.7,14.33,,,,,
229,2022-04-07T12:23:48Z,2.2,0.7,14.34,,,,,
230,2022-04-07T12:23:49Z,2.2,0.7,14.34,,,,,
231,2022-04-07T12:23:50Z,2.2,0.7,14.34,,,,,
232,2022-04-07T12:23:51Z,2.2,0.7,14.34,,,,,
233,2022-04-07T12:23:52Z,2.2,0.7,14.34,,,,,
234,2022-04-07T12:23:53Z,2.2,0.7,14.34,,,,,
235,2022-04-07T12:23:54Z,2.2,0.7,14.35,,,,,
236,2022-04-07T12:23:55Z,2.2,0.7,14.35,,,,,
237,2022-04-07T12:23:56Z,5,0.7,14.35,,,,,
238,2022-04-07T12:23:57Z,2.2,-3,14.35,,,,,
239,2022-04-07T12:23:58Z,2.2,0.7,14.35,,,,,
240,2022-04-07T12:23:59Z,5,0.7,14.36,,,,,
241,2022-04-07T12:24:00Z,2.2,-1.5,14.36,,,,,
242,2022-04-07T12:24:01Z,2.2,-1.5,14.36,,,,,
243,2022-04-07T12:24:02Z,7.1,0.7,14.36,,,,,
244,2022-04-07T12:24:03Z,2.2,0.7,14.36,,,,,
245,2022-04-07T12:24:04Z,5,0.7,14.36,,,,,
246,2022-04-07T12:24:05Z,7.1,0.7,14.36,,,,,
247,2022-04-07T12:24:06Z,5,0.7,14.37,,,,,
248,2022-04-07T12:24:07Z,2.2,0.7,14.39,,,,,
249,2022-04-07T12:24:08Z,2.2,-1.5,14.39,,,,,
250,2022-04-07T12:24:09Z,2.2,0.7,14.39,,,,,
251,2022-04-07T12:24:10Z,5,0.7,14.39,,,,,
252,2022-04-07T12:24:11Z,2.2,0.7,14.39,,,,,
253,2022-04-07T12:24:12Z,2.2,0.7,14.39,,,,,
254,2022-04-07T12:24:13Z,2.2,0.7,14.4,,,,,
255,2022-04-07T12:24:14Z,2.2,0.7,14.4,,,,,
256,2022-04-07T12:24:15Z,2.2,0.7,14.4,,,,,
257,2022-04-07T12:24:16Z,2.2,0.7,14.4,,,,,
258,2022-04-07T12:24:17Z,2.2,0.7,14.4,,,,,
259,2022-04-07T12:24:18Z,2.2,0.7,14.4,,,,,
260,2022-04-07T12:24:19Z,2.2,0.7,14.41,,,,,
261,2022-04-07T12:24:20Z,2.2,0.7,14.4,,,,,
262,2022-04-07T12:24:21Z,2.2,0.7,14.41,,,,,
263,2022-04-07T12:24:22Z,2.2,0.7,14.41,,,,,
264,2022-04-07T12:24:23Z,2.2,0.7,14.42,,,,,
265,2022-04-07T12:24:24Z,2.2,0.7,14.42,,,,,
266,2022-04-07T12:24:25Z,5,0.7,14.42,,,,,
267,2022-04-07T12:24:26Z,2.2,0.7,14.43,,,,,
268,2022-04-07T12:24:27Z,2.2,0.7,14.42,,,,,
269,2022-04-07T12:24:28Z,2.2,0.7,14.43,,,,,
270,2022-04-07T12:24:29Z,7.1,0.7,14.43,,,,,
271,2022-04-07T12:24:30Z,2.2,0.7,14.43,,,,,
272,2022-04-07T12:24:31Z,2.2,-1.5,14.43,,,,,
273,2022-04-07T12:24:32Z,2.2,0.7,14.43,,,,,
274,2022-04-07T12:24:33Z,2.2,0.7,14.43,,,,,
275,2022-04-07T12:24:34Z,5,0.7,14.43,,,,,
276,2022-04-07T12:24:35Z,7.1,0.7,14.45,,,,,
277,2022-04-07T12:24:36Z,2.2,0.7,14.45,,,,,
278,2022-04-07T12:24:37Z,2.2,-3,14.45,,,,,
279,2022-04-07T12:24:38Z,2.2,0.7,14.45,,,,,
280,2022-04-07T12:24:39Z,7.1,0.7,14.45,,,,,
281,2022-04-07T12:24:40Z,2.2,0.7,14.45,,,,,
282,2022-04-07T12:24:41Z,2.2,0.7,14.45,,,,,
283,2022-04-07T12:24:42Z,2.2,0.7,14.45,,,,,
284,2022-04-07T12:24:43Z,2.2,0.7,14.46,,,,,
285,2022-04-07T12:24:44Z,2.2,0.7,14.46,,,,,
286,2022-04-07T12:24:45Z,2.2,0.7,14.46,,,,,
287,2022-04-07T12:24:46Z,2.2,0.7,14.47,,,,,
288,2022-04-07T12:24:47Z,2.2,0.7,14.47,,,,,
289,2022-04-07T12:24:48Z,2.2,0.7,14.47,,,,,
290,2022-04-07T12:24:49Z,2.2,0.7,14.47,,,,,
291,2022-04-07T12:24:50Z,2.2,0.7,14.47,,,,,
292,2022-04-07T12:24:51Z,2.2,0.7,14.47,,,,,
293,2022-04-07T12:24:52Z,2.2,0.7,14.47,,,,,
294,2022-04-07T12:24:53Z,2.2,0.7,14.48,,,,,
295,2022-04-07T12:24:54Z,2.2,0.7,14.48,,,,,
296,2022-04-07T12:24:55Z,2.2,0.7,14.48,,,,,
297,2022-04-07T12:24:56Z,2.2,0.7,14.48,,,,,
298,2022-04-07T12:24:57Z,2.2,0.7,14.48,,,,,
299,2022-04-07T12:24:58Z,2.2,-3,14.48,,,,,
300,2022-04-07T12:24:59Z,2.2,0.7,14.47,,,,,
301,2022-04-07T12:25:00Z,2.2,-1.5,14.48,,,,,
302,2022-04-07T12:25:01Z,2.2,0.7,14.48,,,,,
303,2022-04-07T12:25:02Z,2.2,0.7,14.49,,,,,
304,2022-04-07T12:25:03Z,2.2,0.7,14.48,,,,,
305,2022-04-07T12:25:04Z,2.2,11.3,14.49,,,,,
306,2022-04-07T12:25:05Z,5,0.7,14.49,,,,,
307,2022-04-07T12:25:06Z,5,0.7,14.49,,,,,
308,2022-04-07T12:25:07Z,2.2,0.7,14.49,,,,,
309,2022-04-07T12:25:08Z,2.2,0.7,14.49,,,,,
310,2022-04-07T12:25:09Z,2.2,0.7,14.49,,,,,
311,2022-04-07T12:25:10Z,2.2,0.7,14.49,,,,,
312,2022-04-07T12:25:11Z,1.2,0.7,14.49,,,,,
313,2022-04-07T12:25:12Z,2.2,0.7,14.51,,,,,
314,2022-04-07T12:25:13Z,2.2,0.7,14.51,,,,,
315,2022-04-07T12:25:14Z,2.2,0.7,14.51,,,,,
316,2022-04-07T12:25:15Z,2.2,0.7,14.51,,,,,
317,2022-04-07T12:25:16Z,2.2,0.7,14.51,,,,,
318,2022-04-07T12:25:17Z,7.1,0.7,14.51,,,,,
319,2022-04-07T12:25:18Z,2.2,0.7,14.52,,,,,
320,2022-04-07T12:25:19Z,2.2,0.7,14.52,,,,,
321,2022-04-07T12:25:20Z,2.2,0.7,14.51,,,,,
322,2022-04-07T12:25:21Z,2.2,0.7,14.51,,,,,
323,2022-04-07T12:25:22Z,2.2,0.7,14.52,,,,,
324,2022-04-07T12:25:23Z,2.2,0.7,14.53,,,,,
325,2022-04-07T12:25:24Z,2.2,0.7,14.52,,,,,
326,2022-04-07T12:25:25Z,5,0.7,14.53,,,,,
327,2022-04-07T12:25:26Z,2.2,-3,14.52,,,,,
328,2022-04-07T12:25:27Z,2.2,0.7,14.52,,,,,
329,2022-04-07T12:25:28Z,5,0.7,14.53,,,,,
330,2022-04-07T12:25:29Z,1.2,0.7,14.53,,,,,
331,2022-04-07T12:25:30Z,2.2,0.7,14.53,,,,,
332,2022-04-07T12:25:31Z,2.2,0.7,14.53,,,,,
333,2022-04-07T12:25:32Z,2.2,0.7,14.53,,,,,
334,2022-04-07T12:25:33Z,2.2,0.7,14.53,,,,,
335,2022-04-07T12:25:34Z,2.2,-3,14.54,,,,,
336,2022-04-07T12:25:35Z,2.2,0.7,14.53,,,,,
337,2022-04-07T12:25:36Z,2.2,0.7,14.53,,,,,
338,2022-04-07T12:25:37Z,2.2,0.7,14.54,,,,,
339,2022-04-07T12:25:38Z,2.2,-1.5,14.54,,,,,
340,2022-04-07T12:25:39Z,2.2,0.7,14.54,,,,,
341,2022-04-07T12:25:40Z,2.2,-3,14.54,,,,,
342,2022-04-07T12:25:41Z,2.2,0.7,14.53,,,,,
343,2022-04-07T12:25:42Z,2.2,0.7,14.54,,,,,
344,2022-04-07T12:25:43Z,2.2,0.7,14.54,,,,,
345,2022-04-07T12:25:44Z,2.2,0.7,14.56,,,,,
346,2022-04-07T12:25:45Z,2.2,0.7,14.54,,,,,
347,2022-04-07T12:25:46Z,2.2,0.7,14.54,,,,,
348,2022-04-07T12:25:47Z,7.1,-3,14.56,,,,,
349,2022-04-07T12:25:48Z,2.2,0.7,14.54,,,,,
350,2022-04-07T12:25:49Z,2.2,0.7,14.56,,,,,
351,2022-04-07T12:25:50Z,2.2,0.7,14.54,,,,,
352,2022-04-07T12:25:51Z,2.2,0.7,14.56,,,,,
353,2022-04-07T12:25:52Z,2.2,0.7,14.56,,,,,
354,2022-04-07T12:25:53Z,2.2,0.7,14.56,,,,,
355,2022-04-07T12:25:54Z,2.2,0.7,14.56,,,,,
356,2022-04-07T12:25:55Z,2.2,-3,14.56,,,,,
357,2022-04-07T12:25:56Z,2.2,0.7,14.56,,,,,
358,2022-04-07T12:25:57Z,2.2,0.7,14.56,,,,,
359,2022-04-07T12:25:58Z,2.2,0.7,14.56,,,,,
360,2022-04-07T12:25:59Z,2.2,0.7,14.57,,,,,
361,2022-04-07T12:26:00Z,2.2,0.7,14.57,,,,,
362,2022-04-07T12:26:01Z,5,0.7,14.57,,,,,
363,2022-04-07T12:26:02Z,7.1,0.7,14.57,,,,,
364,2022-04-07T12:26:03Z,2.2,0.7,14.57,,,,,
365,2022-04-07T12:26:04Z,2.2,0.7,14.57,,,,,
366,2022-04-07T12:26:05Z,2.2,0.7,14.57,,,,,
367,2022-04-07T12:26:06Z,2.2,0.7,14.57,,,,,
368,2022-04-07T12:26:07Z,2.2,0.7,14.57,,,,,
369,2022-04-07T12:26:08Z,2.2,0.7,14.57,,,,,
370,2022-04-07T12:26:09Z,2.2,-1.5,14.58,,,,,
371,2022-04-07T12:26:10Z,2.2,0.7,14.58,,,,,
372,2022-04-07T12:26:11Z,2.2,0.7,14.58,,,,,
373,2022-04-07T12:26:12Z,2.2,-1.5,14.58,,,,,
374,2022-04-07T12:26:13Z,2.2,0.7,14.58,,,,,
375,2022-04-07T12:26:14Z,2.2,0.7,14.57,,,,,
376,2022-04-07T12:26:15Z,2.2,0.7,14.58,,,,,
377,2022-04-07T12:26:16Z,2.2,0.7,14.58,,,,,
378,2022-04-07T12:26:17Z,2.2,0.7,14.58,,,,,
379,2022-04-07T12:26:18Z,2.2,0.7,14.58,,,,,
380,2022-04-07T12:26:19Z,2.2,0.7,14.58,,,,,
381,2022-04-07T12:26:20Z,2.2,0.7,14.58,,,,,
382,2022-04-07T12:26:21Z,5,0.7,14.58,,,,,
383,2022-04-07T12:26:22Z,2.2,0.7,14.59,,,,,
384,2022-04-07T12:26:23Z,2.2,0.7,14.59,,,,,
385,2022-04-07T12:26:24Z,5,-3,14.58,,,,,
386,2022-04-07T12:26:25Z,1.2,-3,14.59,,,,,
387,2022-04-07T12:26:26Z,2.2,0.7,14.59,,,,,
388,2022-04-07T12:26:27Z,2.2,0.7,14.59,,,,,
389,2022-04-07T12:26:28Z,2.2,0.7,14.59,,,,,
390,2022-04-07T12:26:29Z,2.2,0.7,14.6,,,,,
391,2022-04-07T12:26:30Z,2.2,0.7,14.59,,,,,
392,2022-04-07T12:26:31Z,2.2,0.7,14.59,,,,,
393,2022-04-07T12:26:32Z,2.2,0.7,14.6,,,,,
394,2022-04-07T12:26:33Z,2.2,0.7,14.6,,,,,
395,2022-04-07T12:26:34Z,2.2,0.7,14.6,,,,,
396,2022-04-07T12:26:35Z,2.2,0.7,14.6,,,,,
397,2022-04-07T12:26:36Z,2.2,0.7,14.6,,,,,
398,2022-04-07T12:26:37Z,2.2,0.7,14.6,,,,,
399,2022-04-07T12:26:38Z,2.2,0.7,14.6,,,,,
400,2022-04-07T12:26:39Z,2.2,0.7,14.6,,,,,
